RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,6%@307,4%@307,16%@307] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 7943/7943 POM_5V_GPU 4823/4823 POM_5V_CPU 160/160
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [1%@204,8%@204,3%@204,3%@204] EMC_FREQ 56%@1600 GR3D_FREQ 89%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@32C AO@44C thermal@34C POM_5V_IN 7454/7890 POM_5V_GPU 4853/5060 POM_5V_CPU 161/136
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,7%@204,2%@204,2%@204] EMC_FREQ 56%@1600 GR3D_FREQ 66%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@44C thermal@34C POM_5V_IN 7563/7865 POM_5V_GPU 4886/5047 POM_5V_CPU 161/138
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,10%@204,2%@204,3%@204] EMC_FREQ 56%@1600 GR3D_FREQ 75%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@44C thermal@33.75C POM_5V_IN 7604/7846 POM_5V_GPU 4926/5038 POM_5V_CPU 121/137
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,9%@204,1%@204,1%@204] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32.5C AO@44.5C thermal@34C POM_5V_IN 7713/7837 POM_5V_GPU 4999/5035 POM_5V_CPU 120/136
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,9%@102,1%@102,0%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@33C AO@44.5C thermal@34C POM_5V_IN 7781/7834 POM_5V_GPU 5072/5038 POM_5V_CPU 120/135
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,8%@102,1%@102,4%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32.5C AO@45C thermal@34.25C POM_5V_IN 7902/7838 POM_5V_GPU 5184/5046 POM_5V_CPU 120/134
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,5%@102,4%@102,4%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@45C thermal@33.75C POM_5V_IN 8010/7847 POM_5V_GPU 5265/5058 POM_5V_CPU 120/133
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,10%@102,3%@102,1%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32.5C AO@45C thermal@33.75C POM_5V_IN 8078/7859 POM_5V_GPU 5296/5071 POM_5V_CPU 120/132
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,11%@102,1%@102,4%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@33C AO@45C thermal@34.25C POM_5V_IN 8078/7870 POM_5V_GPU 5296/5082 POM_5V_CPU 120/132
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,4%@102,4%@102,5%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@33C AO@44.5C thermal@34.25C POM_5V_IN 8158/7884 POM_5V_GPU 5337/5094 POM_5V_CPU 160/133
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,9%@204,1%@204,3%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@33C AO@44C thermal@34.25C POM_5V_IN 8118/7894 POM_5V_GPU 5273/5102 POM_5V_CPU 121/133
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,10%@102,3%@102,2%@102] EMC_FREQ 57%@1600 GR3D_FREQ 94%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@32.5C AO@43.5C thermal@34.5C POM_5V_IN 7193/7864 POM_5V_GPU 4585/5080 POM_5V_CPU 121/132
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,8%@204,1%@204,3%@204] EMC_FREQ 56%@1600 GR3D_FREQ 67%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32.5C AO@44.5C thermal@34.5C POM_5V_IN 7373/7843 POM_5V_GPU 4813/5069 POM_5V_CPU 121/132
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,10%@102,0%@102,1%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@33C AO@44.5C thermal@34.5C POM_5V_IN 7523/7831 POM_5V_GPU 4886/5061 POM_5V_CPU 121/131
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,10%@102,3%@102,4%@102] EMC_FREQ 56%@1600 GR3D_FREQ 66%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@44.5C thermal@34.25C POM_5V_IN 7672/7824 POM_5V_GPU 4999/5059 POM_5V_CPU 120/131
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,10%@102,2%@102,1%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@33C AO@45C thermal@34.5C POM_5V_IN 7822/7824 POM_5V_GPU 5152/5062 POM_5V_CPU 120/130
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,11%@102,3%@102,1%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@33C AO@45C thermal@34.5C POM_5V_IN 7930/7828 POM_5V_GPU 5184/5067 POM_5V_CPU 160/131
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,7%@102,6%@102,3%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@33C AO@45C thermal@34.25C POM_5V_IN 8010/7834 POM_5V_GPU 5265/5073 POM_5V_CPU 120/131
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,10%@204,2%@204,4%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33.5C AO@45.5C thermal@34.5C POM_5V_IN 8078/7842 POM_5V_GPU 5296/5081 POM_5V_CPU 120/130
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,9%@102,3%@102,3%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@33.5C AO@45C thermal@34.75C POM_5V_IN 8118/7851 POM_5V_GPU 5337/5089 POM_5V_CPU 120/130
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,8%@102,0%@102,3%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33.5C AO@45C thermal@34.75C POM_5V_IN 8118/7860 POM_5V_GPU 5296/5096 POM_5V_CPU 120/130
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,4%@102,3%@102,7%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33C AO@44.5C thermal@35C POM_5V_IN 8171/7869 POM_5V_GPU 5120/5096 POM_5V_CPU 121/130
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,5%@204,4%@204,10%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32.5C AO@45C thermal@34.75C POM_5V_IN 7344/7854 POM_5V_GPU 4732/5086 POM_5V_CPU 121/129
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,5%@102,4%@102] EMC_FREQ 57%@1600 GR3D_FREQ 79%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@33C AO@45C thermal@35C POM_5V_IN 7604/7846 POM_5V_GPU 4999/5083 POM_5V_CPU 121/129
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,10%@102,1%@102,3%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@37C PMIC@50C GPU@33C AO@45.5C thermal@35C POM_5V_IN 7713/7843 POM_5V_GPU 5032/5082 POM_5V_CPU 120/129
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,12%@102,2%@102,2%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@33.5C AO@45.5C thermal@35C POM_5V_IN 7862/7843 POM_5V_GPU 5112/5082 POM_5V_CPU 120/128
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,9%@102,2%@102,5%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33.5C AO@45.5C thermal@34.75C POM_5V_IN 8010/7848 POM_5V_GPU 5224/5086 POM_5V_CPU 120/128
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,5%@102,6%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33.5C AO@45.5C thermal@34.75C POM_5V_IN 8078/7854 POM_5V_GPU 5296/5092 POM_5V_CPU 120/128
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,5%@204,5%@204,4%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33.5C AO@45C thermal@35C POM_5V_IN 8118/7860 POM_5V_GPU 5337/5098 POM_5V_CPU 120/128
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,5%@102,4%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33.5C AO@45.5C thermal@34.75C POM_5V_IN 8118/7866 POM_5V_GPU 5296/5102 POM_5V_CPU 120/128
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,5%@102,5%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33.5C AO@44.5C thermal@34.75C POM_5V_IN 8023/7870 POM_5V_GPU 4926/5098 POM_5V_CPU 121/127
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [1%@204,3%@204,8%@204,5%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@33.5C AO@44.5C thermal@35C POM_5V_IN 7344/7858 POM_5V_GPU 4699/5089 POM_5V_CPU 121/127
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,8%@204,8%@204,9%@204] EMC_FREQ 57%@1600 GR3D_FREQ 70%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@33.5C AO@45C thermal@34.75C POM_5V_IN 7644/7853 POM_5V_GPU 4919/5085 POM_5V_CPU 121/127
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@102,6%@102,3%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33.5C AO@45.5C thermal@35.25C POM_5V_IN 7902/7854 POM_5V_GPU 5152/5087 POM_5V_CPU 120/127
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,0%@102,8%@102,3%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33.5C AO@45.5C thermal@35.25C POM_5V_IN 8051/7858 POM_5V_GPU 5265/5090 POM_5V_CPU 120/127
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@102,7%@102,2%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33.5C AO@45.5C thermal@35C POM_5V_IN 8118/7864 POM_5V_GPU 5296/5095 POM_5V_CPU 120/127
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,7%@102,2%@102,2%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33.5C AO@45.5C thermal@35C POM_5V_IN 8158/7870 POM_5V_GPU 5337/5100 POM_5V_CPU 120/126
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,5%@102,2%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33.5C AO@45.5C thermal@35.25C POM_5V_IN 8158/7876 POM_5V_GPU 5337/5105 POM_5V_CPU 120/126
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,7%@102,2%@102,1%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@36.5C PMIC@50C GPU@34C AO@45C thermal@35.25C POM_5V_IN 7535/7869 POM_5V_GPU 4846/5099 POM_5V_CPU 121/126
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,4%@307,7%@307,3%@307] EMC_FREQ 57%@1600 GR3D_FREQ 70%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33.5C AO@45C thermal@35.5C POM_5V_IN 7563/7863 POM_5V_GPU 4846/5094 POM_5V_CPU 161/127
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,4%@204,7%@204,3%@204] EMC_FREQ 57%@1600 GR3D_FREQ 68%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33.5C AO@45.5C thermal@35.5C POM_5V_IN 7672/7859 POM_5V_GPU 4999/5093 POM_5V_CPU 161/128
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,3%@204,2%@204,2%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33.5C AO@45.5C thermal@35.5C POM_5V_IN 7902/7860 POM_5V_GPU 5152/5094 POM_5V_CPU 120/127
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,3%@102,4%@102,2%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33.5C AO@46C thermal@35.5C POM_5V_IN 8010/7863 POM_5V_GPU 5265/5097 POM_5V_CPU 120/127
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,10%@102,2%@102,1%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37.5C PMIC@50C GPU@33.5C AO@46C thermal@35.25C POM_5V_IN 8078/7867 POM_5V_GPU 5296/5101 POM_5V_CPU 120/127
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,10%@102,2%@102,1%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37.5C PMIC@50C GPU@33.5C AO@46C thermal@35.25C POM_5V_IN 8078/7871 POM_5V_GPU 5296/5104 POM_5V_CPU 120/127
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,7%@204,2%@204,4%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37.5C PMIC@50C GPU@33.5C AO@46C thermal@35C POM_5V_IN 8158/7876 POM_5V_GPU 5337/5108 POM_5V_CPU 160/128
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,7%@102,2%@102,4%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@37C PMIC@50C GPU@34C AO@46C thermal@35C POM_5V_IN 8118/7880 POM_5V_GPU 5337/5112 POM_5V_CPU 120/127
RAM 2061/3964MB (lfb 74x4MB) SWAP 438/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,5%@102,4%@102,5%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@37C PMIC@50C GPU@33.5C AO@44C thermal@35.75C POM_5V_IN 7915/7880 POM_5V_GPU 4666/5104 POM_5V_CPU 163/128
