RAM 1871/3964MB (lfb 75x4MB) SWAP 479/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,7%@102,3%@102,1%@102] EMC_FREQ 6%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@31C AO@43C thermal@32C POM_5V_IN 6512/6512 POM_5V_GPU 4621/4621 POM_5V_CPU 163/163
RAM 1871/3964MB (lfb 75x4MB) SWAP 479/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,6%@204,5%@204,3%@204] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@41C thermal@33C POM_5V_IN 5788/6150 POM_5V_GPU 3874/4247 POM_5V_CPU 164/163
RAM 1871/3964MB (lfb 75x4MB) SWAP 479/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,10%@307,3%@307,6%@307] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31.5C AO@43.5C thermal@33.25C POM_5V_IN 6706/6335 POM_5V_GPU 4736/4410 POM_5V_CPU 163/163
RAM 1871/3964MB (lfb 75x4MB) SWAP 479/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [3%@614,8%@614,1%@614,2%@614] EMC_FREQ 11%@1600 GR3D_FREQ 62%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 6058/6266 POM_5V_GPU 4074/4326 POM_5V_CPU 205/173
RAM 1871/3964MB (lfb 75x4MB) SWAP 479/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [2%@307,8%@307,2%@307,2%@307] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35.5C PMIC@50C GPU@31C AO@43.5C thermal@33.25C POM_5V_IN 6666/6346 POM_5V_GPU 4777/4416 POM_5V_CPU 163/171
RAM 1871/3964MB (lfb 75x4MB) SWAP 479/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,6%@518,1%@518,3%@518] EMC_FREQ 12%@1600 GR3D_FREQ 66%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@43C thermal@32.75C POM_5V_IN 6090/6303 POM_5V_GPU 4190/4378 POM_5V_CPU 164/170
RAM 1871/3964MB (lfb 75x4MB) SWAP 479/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [2%@307,3%@307,0%@307,9%@307] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@43.5C thermal@32.5C POM_5V_IN 6706/6360 POM_5V_GPU 4818/4441 POM_5V_CPU 163/169
RAM 1871/3964MB (lfb 75x4MB) SWAP 479/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,3%@518,7%@518,8%@518] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@32.5C POM_5V_IN 6090/6327 POM_5V_GPU 4149/4404 POM_5V_CPU 205/173
RAM 1871/3964MB (lfb 75x4MB) SWAP 479/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [2%@307,2%@307,5%@307,5%@307] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35.5C PMIC@50C GPU@31.5C AO@43.5C thermal@33.5C POM_5V_IN 6747/6373 POM_5V_GPU 4818/4450 POM_5V_CPU 163/172
RAM 1871/3964MB (lfb 75x4MB) SWAP 479/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [2%@307,3%@307,4%@307,6%@307] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@43.5C thermal@32.75C POM_5V_IN 6172/6353 POM_5V_GPU 4232/4428 POM_5V_CPU 164/171
RAM 1871/3964MB (lfb 75x4MB) SWAP 479/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,3%@307,4%@307,2%@307] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@44C thermal@33C POM_5V_IN 6778/6392 POM_5V_GPU 4859/4468 POM_5V_CPU 163/170
