RAM 2049/3964MB (lfb 56x4MB) SWAP 439/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,19%@204,11%@204,2%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@31.5C POM_5V_IN 7233/7233 POM_5V_GPU 4706/4706 POM_5V_CPU 162/162
RAM 2049/3964MB (lfb 56x4MB) SWAP 439/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,15%@204,3%@204,0%@204] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@31.75C POM_5V_IN 6553/6893 POM_5V_GPU 4341/4523 POM_5V_CPU 163/162
RAM 2049/3964MB (lfb 56x4MB) SWAP 439/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [8%@614,0%@614,0%@614,1%@614] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@32C POM_5V_IN 6440/6742 POM_5V_GPU 3985/4344 POM_5V_CPU 164/163
RAM 2050/3964MB (lfb 56x4MB) SWAP 439/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,3%@204,1%@204,0%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@42C thermal@32C POM_5V_IN 6553/6694 POM_5V_GPU 4457/4372 POM_5V_CPU 163/163
RAM 2050/3964MB (lfb 56x4MB) SWAP 439/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,1%@204,0%@204,0%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@31.75C POM_5V_IN 6635/6682 POM_5V_GPU 4457/4389 POM_5V_CPU 122/154
RAM 2050/3964MB (lfb 56x4MB) SWAP 439/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,1%@102,2%@102,0%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32C POM_5V_IN 6635/6674 POM_5V_GPU 4375/4386 POM_5V_CPU 122/149
RAM 2050/3964MB (lfb 55x4MB) SWAP 439/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,4%@102,0%@102,2%@102] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30C AO@42.5C thermal@32.25C POM_5V_IN 6512/6651 POM_5V_GPU 4375/4385 POM_5V_CPU 204/157
RAM 2050/3964MB (lfb 55x4MB) SWAP 439/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,3%@204,1%@204,0%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@31.25C POM_5V_IN 6666/6653 POM_5V_GPU 4539/4404 POM_5V_CPU 122/152
RAM 2050/3964MB (lfb 55x4MB) SWAP 439/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,1%@102,4%@102,3%@102] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@32.25C POM_5V_IN 6635/6651 POM_5V_GPU 4375/4401 POM_5V_CPU 122/149
RAM 2050/3964MB (lfb 55x4MB) SWAP 439/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [5%@518,1%@518,6%@518,0%@518] EMC_FREQ 21%@1600 GR3D_FREQ 90%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32.25C POM_5V_IN 6058/6592 POM_5V_GPU 3991/4360 POM_5V_CPU 164/150
RAM 2050/3964MB (lfb 55x4MB) SWAP 439/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [3%@518,2%@518,4%@518,0%@518] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@43C thermal@32.25C POM_5V_IN 6747/6606 POM_5V_GPU 4695/4390 POM_5V_CPU 163/151
