RAM 1833/3964MB (lfb 56x4MB) SWAP 307/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,5%@204,17%@204,2%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@30.75C POM_5V_IN 8426/8426 POM_5V_GPU 5128/5128 POM_5V_CPU 120/120
RAM 1833/3964MB (lfb 56x4MB) SWAP 307/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@1479,5%@1479,21%@1479,6%@1479] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 8051/8238 POM_5V_GPU 4823/4975 POM_5V_CPU 160/140
RAM 1833/3964MB (lfb 56x4MB) SWAP 307/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@204,23%@204,7%@204] EMC_FREQ 43%@1600 GR3D_FREQ 65%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30C AO@41C thermal@32.25C POM_5V_IN 6818/7765 POM_5V_GPU 3744/4565 POM_5V_CPU 162/147
RAM 1833/3964MB (lfb 56x4MB) SWAP 307/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,6%@102,19%@102,5%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@31C AO@40C thermal@32.5C POM_5V_IN 7175/7617 POM_5V_GPU 4036/4432 POM_5V_CPU 122/141
RAM 1833/3964MB (lfb 56x4MB) SWAP 307/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,6%@102,0%@102,2%@102] EMC_FREQ 51%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 7902/7674 POM_5V_GPU 5072/4560 POM_5V_CPU 120/136
RAM 1833/3964MB (lfb 56x4MB) SWAP 307/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,4%@204,0%@204,3%@204] EMC_FREQ 53%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31C AO@42.5C thermal@31.5C POM_5V_IN 7425/7632 POM_5V_GPU 4651/4575 POM_5V_CPU 121/134
RAM 1833/3964MB (lfb 56x4MB) SWAP 307/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,4%@102,0%@204,4%@204] EMC_FREQ 55%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@30.5C AO@41.5C thermal@33.25C POM_5V_IN 6706/7500 POM_5V_GPU 3954/4486 POM_5V_CPU 122/132
RAM 1833/3964MB (lfb 56x4MB) SWAP 307/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@102,0%@102,3%@102] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31C AO@39C thermal@31.75C POM_5V_IN 6409/7364 POM_5V_GPU 3292/4337 POM_5V_CPU 123/131
RAM 1833/3964MB (lfb 56x4MB) SWAP 307/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,3%@204,0%@204,1%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31.5C AO@40.5C thermal@33.25C POM_5V_IN 7477/7376 POM_5V_GPU 4273/4330 POM_5V_CPU 122/130
RAM 1833/3964MB (lfb 56x4MB) SWAP 307/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,7%@102,0%@204,1%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@43C thermal@32C POM_5V_IN 7874/7426 POM_5V_GPU 5032/4400 POM_5V_CPU 120/129
RAM 1833/3964MB (lfb 56x4MB) SWAP 307/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,3%@204,5%@204,3%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@32C POM_5V_IN 7425/7426 POM_5V_GPU 4618/4420 POM_5V_CPU 121/128
