RAM 2216/3964MB (lfb 74x4MB) SWAP 315/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,17%@307,6%@307,1%@307] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@30.5C POM_5V_IN 7725/7725 POM_5V_GPU 5048/5048 POM_5V_CPU 202/202
RAM 2216/3964MB (lfb 74x4MB) SWAP 315/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@307,17%@518,5%@518,4%@518] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@40.5C thermal@30.5C POM_5V_IN 7315/7520 POM_5V_GPU 4585/4816 POM_5V_CPU 202/202
RAM 2216/3964MB (lfb 74x4MB) SWAP 315/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@921,14%@921,8%@921,7%@921] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@27.5C AO@36C thermal@30.75C POM_5V_IN 4999/6679 POM_5V_GPU 2371/4001 POM_5V_CPU 208/204
RAM 2216/3964MB (lfb 74x4MB) SWAP 315/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,8%@204,2%@204,3%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@41C thermal@31C POM_5V_IN 7575/6903 POM_5V_GPU 5056/4265 POM_5V_CPU 121/183
RAM 2217/3964MB (lfb 74x4MB) SWAP 315/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,7%@204,5%@204,1%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@31C POM_5V_IN 7204/6963 POM_5V_GPU 4632/4338 POM_5V_CPU 121/170
RAM 2217/3964MB (lfb 74x4MB) SWAP 315/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,8%@204,2%@204,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28C AO@35.5C thermal@31C POM_5V_IN 4680/6583 POM_5V_GPU 2253/3990 POM_5V_CPU 166/170
RAM 2216/3964MB (lfb 74x4MB) SWAP 315/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,8%@204,2%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@33.5C PMIC@50C GPU@29.5C AO@41C thermal@31C POM_5V_IN 7204/6671 POM_5V_GPU 5039/4140 POM_5V_CPU 121/163
RAM 2216/3964MB (lfb 74x4MB) SWAP 315/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,1%@204,2%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6635/6667 POM_5V_GPU 4539/4190 POM_5V_CPU 122/157
RAM 2214/3964MB (lfb 75x4MB) SWAP 316/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,12%@102,1%@102,3%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@27.5C AO@36C thermal@31.25C POM_5V_IN 4366/6411 POM_5V_GPU 2183/3967 POM_5V_CPU 125/154
RAM 2214/3964MB (lfb 75x4MB) SWAP 316/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,3%@102,2%@102,4%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@41C thermal@31.25C POM_5V_IN 7274/6497 POM_5V_GPU 4990/4069 POM_5V_CPU 121/150
RAM 2214/3964MB (lfb 75x4MB) SWAP 316/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@102,2%@102,4%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@41C thermal@30.75C POM_5V_IN 6788/6524 POM_5V_GPU 4614/4119 POM_5V_CPU 122/148
RAM 2214/3964MB (lfb 75x4MB) SWAP 316/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,3%@102,1%@102,5%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28C AO@36.5C thermal@30.25C POM_5V_IN 4120/6323 POM_5V_GPU 2183/3957 POM_5V_CPU 125/146
RAM 2214/3964MB (lfb 75x4MB) SWAP 316/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,2%@204,0%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@41.5C thermal@30.25C POM_5V_IN 7204/6391 POM_5V_GPU 5039/4040 POM_5V_CPU 121/144
RAM 2214/3964MB (lfb 75x4MB) SWAP 316/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,1%@102,3%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@41C thermal@29.75C POM_5V_IN 6747/6416 POM_5V_GPU 4654/4084 POM_5V_CPU 122/142
RAM 2214/3964MB (lfb 75x4MB) SWAP 316/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,5%@102,0%@102,5%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@29.5C PMIC@50C GPU@28C AO@36.5C thermal@29.75C POM_5V_IN 4120/6263 POM_5V_GPU 2183/3957 POM_5V_CPU 125/141
RAM 2214/3964MB (lfb 75x4MB) SWAP 316/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,2%@102,3%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@41.5C thermal@29.25C POM_5V_IN 7233/6324 POM_5V_GPU 5072/4027 POM_5V_CPU 121/140
RAM 2214/3964MB (lfb 75x4MB) SWAP 316/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,0%@102,3%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@29.25C POM_5V_IN 6859/6355 POM_5V_GPU 4688/4066 POM_5V_CPU 122/139
RAM 2214/3964MB (lfb 75x4MB) SWAP 316/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [1%@307,1%@307,2%@307,5%@307] EMC_FREQ 25%@1600 GR3D_FREQ 50%@921 APE 25 PLL@25.5C CPU@29.5C PMIC@50C GPU@28C AO@36.5C thermal@29C POM_5V_IN 4282/6240 POM_5V_GPU 2179/3961 POM_5V_CPU 125/138
