RAM 2111/3964MB (lfb 78x4MB) SWAP 356/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@710,10%@710,16%@710,6%@710] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@30.5C POM_5V_IN 7575/7575 POM_5V_GPU 5104/5104 POM_5V_CPU 162/162
RAM 2111/3964MB (lfb 78x4MB) SWAP 356/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,5%@204,22%@204,8%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31C POM_5V_IN 7396/7485 POM_5V_GPU 4869/4986 POM_5V_CPU 162/162
RAM 2111/3964MB (lfb 78x4MB) SWAP 356/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,8%@204,25%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@31C POM_5V_IN 6788/7253 POM_5V_GPU 4287/4753 POM_5V_CPU 122/148
RAM 2111/3964MB (lfb 78x4MB) SWAP 356/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,5%@102,35%@102,4%@102] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@37C thermal@30C POM_5V_IN 5598/6839 POM_5V_GPU 2782/4260 POM_5V_CPU 166/153
RAM 2111/3964MB (lfb 78x4MB) SWAP 356/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,4%@102,5%@102,1%@102] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@29.25C POM_5V_IN 7134/6898 POM_5V_GPU 5047/4417 POM_5V_CPU 122/146
RAM 2111/3964MB (lfb 78x4MB) SWAP 356/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [1%@204,6%@204,1%@204,1%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.25C POM_5V_IN 6788/6879 POM_5V_GPU 4621/4451 POM_5V_CPU 122/142
RAM 2111/3964MB (lfb 78x4MB) SWAP 356/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,2%@403,2%@403,7%@403] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@28.5C AO@39.5C thermal@31C POM_5V_IN 5755/6719 POM_5V_GPU 3673/4340 POM_5V_CPU 123/139
RAM 2111/3964MB (lfb 78x4MB) SWAP 356/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,4%@102,3%@102,4%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@30C AO@39C thermal@31.25C POM_5V_IN 6840/6734 POM_5V_GPU 4348/4341 POM_5V_CPU 123/137
RAM 2111/3964MB (lfb 78x4MB) SWAP 356/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@102,4%@102,2%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@31.5C POM_5V_IN 7052/6769 POM_5V_GPU 4884/4401 POM_5V_CPU 122/136
RAM 2111/3964MB (lfb 78x4MB) SWAP 356/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,2%@102,2%@102,4%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.5C POM_5V_IN 6635/6756 POM_5V_GPU 4539/4415 POM_5V_CPU 122/134
RAM 2111/3964MB (lfb 78x4MB) SWAP 356/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@307,2%@307,1%@307,4%@307] EMC_FREQ 24%@1600 GR3D_FREQ 92%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@28.5C AO@37.5C thermal@31.25C POM_5V_IN 4764/6575 POM_5V_GPU 2712/4260 POM_5V_CPU 124/133
