RAM 2143/3964MB (lfb 66x4MB) SWAP 370/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,13%@204,17%@204,1%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27.5C AO@35C thermal@29.5C POM_5V_IN 6099/6099 POM_5V_GPU 2843/2843 POM_5V_CPU 164/164
RAM 2143/3964MB (lfb 66x4MB) SWAP 370/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,9%@307,21%@307,2%@307] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@29.75C POM_5V_IN 7163/6631 POM_5V_GPU 4680/3761 POM_5V_CPU 163/163
RAM 2143/3964MB (lfb 66x4MB) SWAP 370/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,11%@307,1%@307,0%@307] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@30.25C POM_5V_IN 7052/6771 POM_5V_GPU 4762/4095 POM_5V_CPU 163/163
RAM 2143/3964MB (lfb 66x4MB) SWAP 370/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [1%@518,10%@518,0%@518,1%@518] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@38C thermal@30C POM_5V_IN 6017/6582 POM_5V_GPU 3662/3986 POM_5V_CPU 164/163
RAM 2143/3964MB (lfb 66x4MB) SWAP 370/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@1479,15%@1479,1%@1479,2%@1479] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@35.5C thermal@29.75C POM_5V_IN 6058/6477 POM_5V_GPU 2720/3733 POM_5V_CPU 700/270
RAM 2143/3964MB (lfb 66x4MB) SWAP 370/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,10%@518,21%@518,4%@518] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@29.75C POM_5V_IN 7535/6654 POM_5V_GPU 4982/3941 POM_5V_CPU 162/252
RAM 2143/3964MB (lfb 66x4MB) SWAP 370/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [17%@403,21%@403,14%@403,7%@403] EMC_FREQ 33%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@28.25C POM_5V_IN 7535/6779 POM_5V_GPU 4739/4055 POM_5V_CPU 202/245
RAM 2143/3964MB (lfb 66x4MB) SWAP 370/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,39%@204,13%@204,4%@204] EMC_FREQ 33%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@37.5C thermal@29.75C POM_5V_IN 6099/6694 POM_5V_GPU 3245/3954 POM_5V_CPU 205/240
RAM 2143/3964MB (lfb 66x4MB) SWAP 370/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,33%@102,10%@204,3%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@28C AO@35C thermal@30C POM_5V_IN 6141/6633 POM_5V_GPU 2761/3821 POM_5V_CPU 164/231
RAM 2143/3964MB (lfb 66x4MB) SWAP 370/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,7%@204,1%@204,1%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.5C POM_5V_IN 7233/6693 POM_5V_GPU 4990/3938 POM_5V_CPU 162/224
RAM 2143/3964MB (lfb 66x4MB) SWAP 370/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,6%@102,0%@204,2%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@32.5C PMIC@50C GPU@28.5C AO@40.5C thermal@30.75C POM_5V_IN 7012/6722 POM_5V_GPU 4762/4013 POM_5V_CPU 122/215
