RAM 1839/3964MB (lfb 60x4MB) SWAP 322/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,10%@307,4%@307,0%@307] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@29.5C AO@41.5C thermal@28.75C POM_5V_IN 6543/6543 POM_5V_GPU 4076/4076 POM_5V_CPU 163/163
RAM 1839/3964MB (lfb 60x4MB) SWAP 322/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,9%@102,1%@204,0%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@32.5C POM_5V_IN 7071/6807 POM_5V_GPU 4496/4286 POM_5V_CPU 121/142
RAM 1839/3964MB (lfb 60x4MB) SWAP 322/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,10%@204,1%@204,1%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@31.75C POM_5V_IN 7251/6955 POM_5V_GPU 4691/4421 POM_5V_CPU 121/135
RAM 1839/3964MB (lfb 60x4MB) SWAP 322/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,6%@102,4%@102,0%@102] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 7523/7097 POM_5V_GPU 4699/4490 POM_5V_CPU 121/131
RAM 1839/3964MB (lfb 60x4MB) SWAP 322/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,8%@204,0%@204,1%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@31C AO@40.5C thermal@32C POM_5V_IN 6930/7063 POM_5V_GPU 4083/4409 POM_5V_CPU 122/129
RAM 1839/3964MB (lfb 60x4MB) SWAP 322/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,8%@102,2%@102,0%@102] EMC_FREQ 39%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30.5C AO@39.5C thermal@32C POM_5V_IN 6245/6927 POM_5V_GPU 3580/4270 POM_5V_CPU 123/128
RAM 1839/3964MB (lfb 60x4MB) SWAP 322/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,8%@102,1%@102,0%@102] EMC_FREQ 40%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32C PMIC@50C GPU@30.5C AO@39.5C thermal@31.5C POM_5V_IN 5507/6724 POM_5V_GPU 2939/4080 POM_5V_CPU 124/127
RAM 1839/3964MB (lfb 60x4MB) SWAP 322/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,8%@204,2%@204,0%@204] EMC_FREQ 41%@1600 GR3D_FREQ 65%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31.75C POM_5V_IN 5490/6570 POM_5V_GPU 3338/3987 POM_5V_CPU 123/127
RAM 1839/3964MB (lfb 60x4MB) SWAP 322/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,6%@102,2%@102,0%@102] EMC_FREQ 41%@1600 GR3D_FREQ 86%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@31.75C POM_5V_IN 5998/6506 POM_5V_GPU 3768/3963 POM_5V_CPU 122/126
RAM 1839/3964MB (lfb 60x4MB) SWAP 322/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,7%@204,1%@204,4%@204] EMC_FREQ 42%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@31.25C POM_5V_IN 6573/6513 POM_5V_GPU 4158/3982 POM_5V_CPU 122/126
RAM 1839/3964MB (lfb 60x4MB) SWAP 322/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,6%@102,2%@102,7%@102] EMC_FREQ 42%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@31.75C POM_5V_IN 6838/6542 POM_5V_GPU 4348/4016 POM_5V_CPU 121/125
