RAM 1854/3964MB (lfb 99x4MB) SWAP 320/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,5%@204,2%@204,2%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@31.75C POM_5V_IN 7465/7465 POM_5V_GPU 4820/4820 POM_5V_CPU 121/121
RAM 1854/3964MB (lfb 99x4MB) SWAP 320/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,4%@102,0%@204,1%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@31.75C POM_5V_IN 7685/7575 POM_5V_GPU 5007/4913 POM_5V_CPU 121/121
RAM 1854/3964MB (lfb 99x4MB) SWAP 320/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,8%@204,3%@204,0%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@30.25C POM_5V_IN 7834/7661 POM_5V_GPU 5120/4982 POM_5V_CPU 120/120
RAM 1854/3964MB (lfb 99x4MB) SWAP 320/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,5%@102,2%@102,0%@102] EMC_FREQ 40%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@42C thermal@30.25C POM_5V_IN 7943/7731 POM_5V_GPU 5233/5045 POM_5V_CPU 120/120
RAM 1854/3964MB (lfb 99x4MB) SWAP 320/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@102,1%@102,0%@102] EMC_FREQ 43%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32.25C POM_5V_IN 8023/7790 POM_5V_GPU 5233/5082 POM_5V_CPU 120/120
RAM 1854/3964MB (lfb 99x4MB) SWAP 320/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@102,0%@102,0%@102] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@30.5C POM_5V_IN 8023/7828 POM_5V_GPU 5193/5101 POM_5V_CPU 121/120
RAM 1854/3964MB (lfb 99x4MB) SWAP 320/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,0%@102,4%@102,1%@102] EMC_FREQ 46%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30.5C AO@40C thermal@30.75C POM_5V_IN 7326/7757 POM_5V_GPU 4362/4995 POM_5V_CPU 122/120
RAM 1854/3964MB (lfb 99x4MB) SWAP 320/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,0%@102,4%@102,0%@102] EMC_FREQ 47%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@38.5C thermal@32.25C POM_5V_IN 6223/7565 POM_5V_GPU 3544/4814 POM_5V_CPU 123/121
RAM 1854/3964MB (lfb 99x4MB) SWAP 320/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,1%@204,4%@204,0%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@32C POM_5V_IN 5432/7328 POM_5V_GPU 3266/4642 POM_5V_CPU 123/121
RAM 1854/3964MB (lfb 99x4MB) SWAP 320/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,2%@204,3%@204,1%@204] EMC_FREQ 48%@1600 GR3D_FREQ 68%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.75C POM_5V_IN 5861/7181 POM_5V_GPU 3580/4535 POM_5V_CPU 123/121
RAM 1854/3964MB (lfb 99x4MB) SWAP 320/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,0%@204,3%@204,0%@204] EMC_FREQ 48%@1600 GR3D_FREQ 94%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.5C POM_5V_IN 6471/7116 POM_5V_GPU 4089/4495 POM_5V_CPU 122/121
