RAM 1854/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,7%@204,4%@204,7%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43C thermal@32.5C POM_5V_IN 8453/8453 POM_5V_GPU 5160/5160 POM_5V_CPU 160/160
RAM 1854/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,6%@204,2%@204,0%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@35C PMIC@50C GPU@30.5C AO@42C thermal@32.75C POM_5V_IN 8212/8332 POM_5V_GPU 5160/5160 POM_5V_CPU 121/140
RAM 1854/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,1%@102,1%@102,2%@102] EMC_FREQ 43%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@31C AO@43C thermal@33C POM_5V_IN 7604/8089 POM_5V_GPU 4846/5055 POM_5V_CPU 121/134
RAM 1854/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,1%@102,2%@102,0%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@44C thermal@33C POM_5V_IN 8239/8127 POM_5V_GPU 5417/5145 POM_5V_CPU 120/130
RAM 1854/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,1%@102,3%@204,1%@204] EMC_FREQ 51%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@33.25C POM_5V_IN 5976/7696 POM_5V_GPU 3410/4798 POM_5V_CPU 123/129
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,5%@204,10%@204,2%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@33.5C POM_5V_IN 8266/7791 POM_5V_GPU 5128/4853 POM_5V_CPU 120/127
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,5%@102,19%@102,4%@204] EMC_FREQ 55%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@33.25C POM_5V_IN 8640/7912 POM_5V_GPU 5128/4892 POM_5V_CPU 160/132
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,2%@204,35%@204,13%@204] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@33.25C POM_5V_IN 8239/7953 POM_5V_GPU 4895/4893 POM_5V_CPU 160/135
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,6%@204,38%@204,7%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@43.5C thermal@33.5C POM_5V_IN 8785/8046 POM_5V_GPU 5422/4951 POM_5V_CPU 159/138
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,6%@102,13%@204,4%@204] EMC_FREQ 57%@1600 GR3D_FREQ 67%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33.25C POM_5V_IN 7001/7941 POM_5V_GPU 4348/4891 POM_5V_CPU 121/136
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,7%@102,0%@102,0%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@32C AO@44C thermal@33.5C POM_5V_IN 8051/7951 POM_5V_GPU 5265/4925 POM_5V_CPU 120/135
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,5%@102,2%@102,2%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 6870/7861 POM_5V_GPU 3569/4812 POM_5V_CPU 122/133
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [1%@204,3%@204,0%@204,3%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@31.5C AO@43.5C thermal@32C POM_5V_IN 7862/7861 POM_5V_GPU 5112/4835 POM_5V_CPU 120/132
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,6%@102,1%@102,3%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@41.5C thermal@32C POM_5V_IN 7874/7862 POM_5V_GPU 4739/4828 POM_5V_CPU 121/132
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,6%@204,0%@204,3%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@31C AO@43C thermal@32.5C POM_5V_IN 7425/7833 POM_5V_GPU 4691/4819 POM_5V_CPU 121/131
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,3%@102,0%@102,2%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@44C thermal@33C POM_5V_IN 8199/7856 POM_5V_GPU 5377/4854 POM_5V_CPU 120/130
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,2%@204,1%@204,6%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31C AO@42C thermal@33.25C POM_5V_IN 6584/7781 POM_5V_GPU 3919/4799 POM_5V_CPU 122/130
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,3%@204,0%@204,5%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32C AO@43.5C thermal@34C POM_5V_IN 8010/7793 POM_5V_GPU 5224/4822 POM_5V_CPU 120/129
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,0%@204,3%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@34.25C POM_5V_IN 8239/7817 POM_5V_GPU 5305/4848 POM_5V_CPU 120/129
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,3%@102,1%@102,4%@204] EMC_FREQ 58%@1600 GR3D_FREQ 83%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@43.5C thermal@34.25C POM_5V_IN 7413/7797 POM_5V_GPU 4651/4838 POM_5V_CPU 121/128
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,0%@102,4%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 8199/7816 POM_5V_GPU 5377/4863 POM_5V_CPU 120/128
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,5%@102,3%@102,3%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@32.5C AO@41C thermal@34C POM_5V_IN 7052/7781 POM_5V_GPU 3960/4822 POM_5V_CPU 122/127
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,0%@102,9%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@44C thermal@33.75C POM_5V_IN 7834/7783 POM_5V_GPU 5040/4832 POM_5V_CPU 120/127
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,3%@204,0%@204,3%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@34C POM_5V_IN 8279/7804 POM_5V_GPU 5448/4857 POM_5V_CPU 120/127
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,3%@204,3%@204,5%@204] EMC_FREQ 58%@1600 GR3D_FREQ 74%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@33C POM_5V_IN 6737/7761 POM_5V_GPU 4036/4825 POM_5V_CPU 122/127
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,5%@204,0%@204,4%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@33.25C POM_5V_IN 7834/7764 POM_5V_GPU 5040/4833 POM_5V_CPU 120/126
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,1%@102,1%@102,4%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@43.5C thermal@32.5C POM_5V_IN 8239/7782 POM_5V_GPU 5417/4854 POM_5V_CPU 120/126
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,1%@102,3%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33C POM_5V_IN 7344/7766 POM_5V_GPU 4611/4846 POM_5V_CPU 121/126
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,5%@102,2%@102,4%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@33.5C POM_5V_IN 8199/7781 POM_5V_GPU 5377/4864 POM_5V_CPU 120/126
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,4%@102,0%@102,5%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@34C PMIC@50C GPU@32.5C AO@41.5C thermal@34.5C POM_5V_IN 6286/7731 POM_5V_GPU 3686/4825 POM_5V_CPU 122/125
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,2%@102,5%@102,0%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.5C POM_5V_IN 7862/7735 POM_5V_GPU 5040/4832 POM_5V_CPU 120/125
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,0%@102,5%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 8279/7752 POM_5V_GPU 5417/4850 POM_5V_CPU 120/125
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,4%@102,0%@102,6%@102] EMC_FREQ 58%@1600 GR3D_FREQ 89%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@34.25C POM_5V_IN 7193/7735 POM_5V_GPU 4496/4839 POM_5V_CPU 121/125
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [1%@204,4%@204,2%@204,2%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@33C AO@44.5C thermal@34.25C POM_5V_IN 8199/7749 POM_5V_GPU 5377/4855 POM_5V_CPU 120/125
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,3%@102,1%@102,5%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@32C AO@41.5C thermal@34.25C POM_5V_IN 6296/7707 POM_5V_GPU 3333/4812 POM_5V_CPU 123/125
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@204,0%@204,3%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@33C AO@44C thermal@33.25C POM_5V_IN 7725/7708 POM_5V_GPU 4926/4815 POM_5V_CPU 121/125
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,5%@102,3%@102,3%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@33C AO@45C thermal@34.25C POM_5V_IN 8266/7723 POM_5V_GPU 5457/4832 POM_5V_CPU 120/124
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@102,2%@102,6%@102] EMC_FREQ 58%@1600 GR3D_FREQ 69%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@33.75C POM_5V_IN 7012/7704 POM_5V_GPU 4307/4818 POM_5V_CPU 121/124
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@102,1%@102,3%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@33C AO@44.5C thermal@33C POM_5V_IN 8010/7712 POM_5V_GPU 5224/4829 POM_5V_CPU 120/124
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,1%@102,4%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@33C AO@42.5C thermal@33.25C POM_5V_IN 7616/7710 POM_5V_GPU 4544/4821 POM_5V_CPU 121/124
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,2%@102,0%@102,3%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@44.5C thermal@34C POM_5V_IN 7644/7708 POM_5V_GPU 4886/4823 POM_5V_CPU 121/124
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,3%@102,0%@102,5%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@33C AO@45C thermal@34C POM_5V_IN 8306/7722 POM_5V_GPU 5448/4838 POM_5V_CPU 120/124
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [1%@204,3%@204,0%@204,5%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@32C AO@42C thermal@34.5C POM_5V_IN 6594/7696 POM_5V_GPU 3879/4816 POM_5V_CPU 122/124
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@204,1%@204,3%@204] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.5C POM_5V_IN 7794/7698 POM_5V_GPU 4999/4820 POM_5V_CPU 120/124
RAM 1855/3964MB (lfb 88x4MB) SWAP 372/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,5%@102,0%@102,4%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44.5C thermal@34.25C POM_5V_IN 8279/7711 POM_5V_GPU 5417/4833 POM_5V_CPU 120/124
