RAM 2112/3964MB (lfb 96x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@518,2%@518,4%@518,0%@518] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6461/6461 POM_5V_GPU 4287/4287 POM_5V_CPU 163/163
RAM 2112/3964MB (lfb 96x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,3%@102,1%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@32.25C POM_5V_IN 6949/6705 POM_5V_GPU 4787/4537 POM_5V_CPU 121/142
RAM 2112/3964MB (lfb 96x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,3%@102,4%@102,0%@102] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@31.25C POM_5V_IN 7030/6813 POM_5V_GPU 4787/4620 POM_5V_CPU 121/135
RAM 2113/3964MB (lfb 96x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,6%@204,5%@204,2%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 7211/6912 POM_5V_GPU 4934/4698 POM_5V_CPU 121/131
RAM 2113/3964MB (lfb 96x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,2%@204,4%@204,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32.25C POM_5V_IN 7211/6972 POM_5V_GPU 5056/4770 POM_5V_CPU 121/129
RAM 2113/3964MB (lfb 96x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,2%@204,2%@204,2%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@31C POM_5V_IN 7321/7030 POM_5V_GPU 5096/4824 POM_5V_CPU 121/128
RAM 2113/3964MB (lfb 96x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,1%@102,1%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 7321/7072 POM_5V_GPU 5136/4869 POM_5V_CPU 121/127
RAM 2113/3964MB (lfb 96x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,9%@204,0%@204,2%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38C thermal@32.25C POM_5V_IN 5507/6876 POM_5V_GPU 3188/4658 POM_5V_CPU 124/126
RAM 2113/3964MB (lfb 96x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,5%@204,1%@204,9%@204] EMC_FREQ 25%@1600 GR3D_FREQ 61%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@39.5C thermal@32C POM_5V_IN 5957/6774 POM_5V_GPU 3399/4518 POM_5V_CPU 204/135
RAM 2113/3964MB (lfb 96x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,14%@204,0%@204,0%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.5C POM_5V_IN 7019/6798 POM_5V_GPU 4415/4508 POM_5V_CPU 162/137
RAM 2113/3964MB (lfb 96x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,9%@204,0%@204,0%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@31.5C POM_5V_IN 7430/6856 POM_5V_GPU 4798/4534 POM_5V_CPU 161/140
