RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,10%@204,3%@204,0%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31.5C POM_5V_IN 5788/5788 POM_5V_GPU 3379/3379 POM_5V_CPU 123/123
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,6%@204,4%@204,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@32.5C POM_5V_IN 5622/5705 POM_5V_GPU 3338/3358 POM_5V_CPU 164/143
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,7%@102,1%@102,0%@102] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@30.5C AO@39.5C thermal@32.25C POM_5V_IN 6068/5826 POM_5V_GPU 3343/3353 POM_5V_CPU 123/136
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,1%@204,7%@204,2%@204] EMC_FREQ 40%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@30.5C AO@40C thermal@32.25C POM_5V_IN 6058/5884 POM_5V_GPU 3379/3359 POM_5V_CPU 123/133
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,1%@204,6%@204,1%@204] EMC_FREQ 43%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@39.5C thermal@31.75C POM_5V_IN 6141/5935 POM_5V_GPU 3467/3381 POM_5V_CPU 123/131
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,2%@204,6%@204,4%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@39.5C thermal@31.75C POM_5V_IN 6327/6000 POM_5V_GPU 3662/3428 POM_5V_CPU 123/129
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,5%@102,1%@102] EMC_FREQ 46%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@30.5C AO@39.5C thermal@31.75C POM_5V_IN 6522/6075 POM_5V_GPU 3697/3466 POM_5V_CPU 123/128
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,5%@102,4%@102,4%@102] EMC_FREQ 47%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@39.5C thermal@32C POM_5V_IN 6409/6116 POM_5V_GPU 3621/3485 POM_5V_CPU 123/128
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,7%@102,1%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@30.5C AO@39.5C thermal@32.75C POM_5V_IN 6296/6136 POM_5V_GPU 3585/3496 POM_5V_CPU 123/127
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,6%@102,3%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@39.5C thermal@32.75C POM_5V_IN 6409/6164 POM_5V_GPU 3621/3509 POM_5V_CPU 123/127
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,7%@204,1%@204,1%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31.5C AO@40C thermal@32.75C POM_5V_IN 6676/6210 POM_5V_GPU 3856/3540 POM_5V_CPU 123/126
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,1%@204,7%@204,3%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31.5C AO@41C thermal@32.25C POM_5V_IN 7396/6309 POM_5V_GPU 4314/3605 POM_5V_CPU 163/129
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,4%@204,4%@204,1%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31.5C AO@41C thermal@32C POM_5V_IN 7355/6389 POM_5V_GPU 4396/3666 POM_5V_CPU 122/129
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,0%@102,2%@102,2%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31.5C AO@41C thermal@32.5C POM_5V_IN 7465/6466 POM_5V_GPU 4511/3726 POM_5V_CPU 122/128
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,0%@102,2%@102,2%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31.5C AO@41.5C thermal@32C POM_5V_IN 7465/6533 POM_5V_GPU 4518/3779 POM_5V_CPU 122/128
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,2%@102,2%@102,1%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@32C AO@41.5C thermal@31.5C POM_5V_IN 7494/6593 POM_5V_GPU 4618/3831 POM_5V_CPU 162/130
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@1479,6%@1479,4%@1479,1%@1479] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@36C PMIC@50C GPU@31C AO@42.5C thermal@32.5C POM_5V_IN 8279/6692 POM_5V_GPU 4815/3889 POM_5V_CPU 561/155
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@1224,1%@1224,5%@1224,24%@1224] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 7943/6761 POM_5V_GPU 4750/3937 POM_5V_CPU 281/162
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@518,16%@518,6%@518,2%@518] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@30.5C AO@43C thermal@33.25C POM_5V_IN 7753/6814 POM_5V_GPU 4636/3974 POM_5V_CPU 201/164
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@403,6%@403,7%@403,0%@403] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@30.5C AO@42.5C thermal@33.25C POM_5V_IN 7163/6831 POM_5V_GPU 4463/3998 POM_5V_CPU 162/164
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,3%@307,6%@307,1%@307] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33.25C POM_5V_IN 6930/6836 POM_5V_GPU 4273/4011 POM_5V_CPU 162/164
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,0%@307,8%@307,1%@307] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@33C POM_5V_IN 6553/6823 POM_5V_GPU 4001/4011 POM_5V_CPU 163/164
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,21%@307,7%@307,4%@307] EMC_FREQ 49%@1600 GR3D_FREQ 78%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32.75C POM_5V_IN 6778/6821 POM_5V_GPU 3832/4003 POM_5V_CPU 163/164
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,22%@307,1%@307,2%@307] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 6235/6796 POM_5V_GPU 3557/3984 POM_5V_CPU 163/164
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,10%@102,4%@102,0%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31C AO@40.5C thermal@31.75C POM_5V_IN 5672/6751 POM_5V_GPU 3302/3957 POM_5V_CPU 164/164
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,0%@102,7%@102,1%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@32.25C POM_5V_IN 5985/6722 POM_5V_GPU 3261/3930 POM_5V_CPU 164/164
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,3%@102,5%@102,1%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31C AO@40C thermal@32.75C POM_5V_IN 6026/6696 POM_5V_GPU 3261/3905 POM_5V_CPU 164/164
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,5%@102,1%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31C AO@40.5C thermal@33.75C POM_5V_IN 5953/6670 POM_5V_GPU 3302/3884 POM_5V_CPU 123/162
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,3%@204,5%@204,0%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@41C thermal@32.75C POM_5V_IN 5737/6637 POM_5V_GPU 3462/3869 POM_5V_CPU 164/162
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,1%@102,5%@102,1%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@33C POM_5V_IN 5622/6604 POM_5V_GPU 3343/3852 POM_5V_CPU 123/161
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,5%@204,5%@204,0%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31C AO@40.5C thermal@33C POM_5V_IN 6026/6585 POM_5V_GPU 3302/3834 POM_5V_CPU 123/160
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,3%@204,8%@204,0%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31.5C AO@40.5C thermal@33C POM_5V_IN 6058/6568 POM_5V_GPU 3343/3819 POM_5V_CPU 123/159
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,2%@204,4%@204,5%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31.5C AO@40C thermal@33C POM_5V_IN 6182/6557 POM_5V_GPU 3420/3806 POM_5V_CPU 123/157
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,5%@102,0%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31.5C AO@41C thermal@32C POM_5V_IN 5912/6538 POM_5V_GPU 3420/3795 POM_5V_CPU 123/156
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,2%@102,1%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@32C AO@40.5C thermal@31.75C POM_5V_IN 5870/6519 POM_5V_GPU 3338/3782 POM_5V_CPU 123/155
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,0%@102,2%@204,1%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31.5C AO@40.5C thermal@32.75C POM_5V_IN 5755/6497 POM_5V_GPU 3338/3770 POM_5V_CPU 123/155
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,1%@102,0%@102,2%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33C PMIC@50C GPU@32C AO@40.5C thermal@32.75C POM_5V_IN 5581/6473 POM_5V_GPU 3343/3758 POM_5V_CPU 123/154
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,1%@102,0%@102,2%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31.5C AO@41C thermal@33.5C POM_5V_IN 5788/6455 POM_5V_GPU 3338/3747 POM_5V_CPU 123/153
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,2%@102,1%@102,3%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31.5C AO@40.5C thermal@33.25C POM_5V_IN 5870/6440 POM_5V_GPU 3343/3737 POM_5V_CPU 123/152
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,1%@102,1%@102,3%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@32C AO@41C thermal@33.25C POM_5V_IN 5870/6425 POM_5V_GPU 3379/3728 POM_5V_CPU 123/151
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,1%@102,2%@102,0%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31.5C AO@40.5C thermal@32.75C POM_5V_IN 5870/6412 POM_5V_GPU 3338/3718 POM_5V_CPU 123/151
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,2%@102,3%@102,2%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31C AO@40.5C thermal@32.75C POM_5V_IN 5994/6402 POM_5V_GPU 3261/3707 POM_5V_CPU 164/151
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,0%@102,1%@102,1%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@40.5C thermal@32.75C POM_5V_IN 6058/6394 POM_5V_GPU 3384/3700 POM_5V_CPU 123/150
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,0%@102,0%@102,4%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@32.5C POM_5V_IN 6026/6385 POM_5V_GPU 3302/3691 POM_5V_CPU 123/150
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,1%@102,2%@102,3%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@32.5C POM_5V_IN 6026/6377 POM_5V_GPU 3261/3681 POM_5V_CPU 123/149
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,1%@102,0%@204,3%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@32.25C POM_5V_IN 5829/6365 POM_5V_GPU 3420/3675 POM_5V_CPU 123/148
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,5%@204,1%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@33.5C POM_5V_IN 5714/6352 POM_5V_GPU 3219/3666 POM_5V_CPU 123/148
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,1%@204,0%@204,1%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.75C POM_5V_IN 5912/6342 POM_5V_GPU 3302/3658 POM_5V_CPU 123/147
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,1%@204,2%@204,0%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.75C POM_5V_IN 5705/6329 POM_5V_GPU 3338/3652 POM_5V_CPU 123/147
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,2%@102,0%@102,1%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31C AO@41.5C thermal@33.5C POM_5V_IN 5548/6314 POM_5V_GPU 3302/3645 POM_5V_CPU 123/146
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,1%@102,2%@102,1%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31.5C AO@41C thermal@33.25C POM_5V_IN 5870/6305 POM_5V_GPU 3379/3639 POM_5V_CPU 123/146
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,1%@102,0%@102,0%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31C AO@41.5C thermal@32.5C POM_5V_IN 5664/6293 POM_5V_GPU 3338/3634 POM_5V_CPU 123/145
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,2%@102,1%@102,1%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31.5C AO@41C thermal@32.5C POM_5V_IN 5829/6284 POM_5V_GPU 3420/3630 POM_5V_CPU 123/145
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,0%@102,5%@102,1%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.75C POM_5V_IN 5870/6276 POM_5V_GPU 3379/3625 POM_5V_CPU 123/145
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,2%@204,7%@204,1%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31.5C AO@40.5C thermal@32.75C POM_5V_IN 6141/6274 POM_5V_GPU 3467/3622 POM_5V_CPU 123/144
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,1%@204,6%@204,0%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@33C POM_5V_IN 6172/6272 POM_5V_GPU 3503/3620 POM_5V_CPU 123/144
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,4%@204,5%@204,0%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@32C AO@40.5C thermal@33.75C POM_5V_IN 6409/6274 POM_5V_GPU 3656/3620 POM_5V_CPU 123/143
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,7%@102,0%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@32.5C AO@40.5C thermal@33.5C POM_5V_IN 6378/6276 POM_5V_GPU 3580/3620 POM_5V_CPU 123/143
RAM 1798/3964MB (lfb 58x4MB) SWAP 321/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,1%@204,7%@204,0%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@32C AO@41.5C thermal@33.5C POM_5V_IN 6645/6282 POM_5V_GPU 3815/3623 POM_5V_CPU 123/143
