RAM 2209/3964MB (lfb 64x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,8%@204,2%@204,0%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@29C AO@38C thermal@29C POM_5V_IN 6727/6727 POM_5V_GPU 4225/4225 POM_5V_CPU 123/123
RAM 2206/3964MB (lfb 65x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [6%@825,6%@825,11%@825,1%@825] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@33.5C PMIC@50C GPU@29.5C AO@40.5C thermal@29.75C POM_5V_IN 7425/7076 POM_5V_GPU 5031/4628 POM_5V_CPU 324/223
RAM 2206/3964MB (lfb 65x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,0%@102,0%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@28.5C POM_5V_IN 6900/7017 POM_5V_GPU 4810/4688 POM_5V_CPU 122/189
RAM 2206/3964MB (lfb 65x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,2%@307,0%@307,1%@307] EMC_FREQ 21%@1600 GR3D_FREQ 54%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28C AO@36.5C thermal@29.5C POM_5V_IN 4282/6333 POM_5V_GPU 2305/4092 POM_5V_CPU 125/173
RAM 2206/3964MB (lfb 65x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,0%@102,1%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33.5C PMIC@50C GPU@29.5C AO@41.5C thermal@28.5C POM_5V_IN 7274/6521 POM_5V_GPU 5161/4306 POM_5V_CPU 121/163
RAM 2207/3964MB (lfb 65x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,18%@204,0%@204,8%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@41.5C thermal@30C POM_5V_IN 7425/6672 POM_5V_GPU 4909/4406 POM_5V_CPU 162/162
RAM 2207/3964MB (lfb 65x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [7%@1479,4%@1479,11%@1479,6%@1479] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@30C POM_5V_IN 6900/6704 POM_5V_GPU 4321/4394 POM_5V_CPU 163/162
RAM 2207/3964MB (lfb 65x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,2%@204,20%@204,10%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@29C AO@37.5C thermal@30C POM_5V_IN 6026/6619 POM_5V_GPU 3178/4242 POM_5V_CPU 165/163
RAM 2207/3964MB (lfb 65x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@1479,2%@1479,25%@1479,6%@1479] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@30C POM_5V_IN 7656/6735 POM_5V_GPU 5056/4332 POM_5V_CPU 202/167
RAM 2207/3964MB (lfb 65x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@102,15%@102,3%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@41.5C thermal@30C POM_5V_IN 6900/6751 POM_5V_GPU 4851/4384 POM_5V_CPU 122/162
RAM 2207/3964MB (lfb 65x4MB) SWAP 373/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,2%@102,1%@102,5%@204] EMC_FREQ 24%@1600 GR3D_FREQ 52%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@29C AO@39C thermal@29.75C POM_5V_IN 4840/6577 POM_5V_GPU 2870/4247 POM_5V_CPU 124/159
