RAM 2246/3964MB (lfb 70x4MB) SWAP 363/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@614,3%@614,28%@614,4%@614] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@31.25C POM_5V_IN 7575/7575 POM_5V_GPU 4853/4853 POM_5V_CPU 243/243
RAM 2246/3964MB (lfb 70x4MB) SWAP 363/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@102,18%@102,1%@102] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@29.5C AO@41.5C thermal@29.75C POM_5V_IN 7286/7430 POM_5V_GPU 5039/4946 POM_5V_CPU 121/182
RAM 2246/3964MB (lfb 70x4MB) SWAP 363/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,1%@204,2%@204,0%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@29.5C AO@41.5C thermal@31.5C POM_5V_IN 7355/7405 POM_5V_GPU 5193/5028 POM_5V_CPU 121/161
RAM 2246/3964MB (lfb 70x4MB) SWAP 363/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@403,0%@403,1%@403,1%@403] EMC_FREQ 22%@1600 GR3D_FREQ 49%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@28.5C AO@38C thermal@30.5C POM_5V_IN 4638/6713 POM_5V_GPU 2712/4449 POM_5V_CPU 125/152
RAM 2246/3964MB (lfb 70x4MB) SWAP 363/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,1%@307,4%@307,1%@307] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@30.5C POM_5V_IN 7093/6789 POM_5V_GPU 4843/4528 POM_5V_CPU 162/154
RAM 2247/3964MB (lfb 70x4MB) SWAP 363/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,3%@102,33%@102,4%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 7547/6915 POM_5V_GPU 4982/4603 POM_5V_CPU 162/155
RAM 2247/3964MB (lfb 70x4MB) SWAP 363/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,2%@102,22%@102,9%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34.5C PMIC@50C GPU@30C AO@42C thermal@31.25C POM_5V_IN 7656/7021 POM_5V_GPU 5136/4679 POM_5V_CPU 121/150
RAM 2245/3964MB (lfb 70x4MB) SWAP 363/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [7%@518,9%@518,17%@518,3%@518] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@28.5C AO@36.5C thermal@32C POM_5V_IN 4604/6719 POM_5V_GPU 2092/4356 POM_5V_CPU 167/152
RAM 2244/3964MB (lfb 70x4MB) SWAP 363/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,0%@204,25%@204,2%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.5C POM_5V_IN 7204/6773 POM_5V_GPU 4714/4396 POM_5V_CPU 162/153
RAM 2244/3964MB (lfb 70x4MB) SWAP 363/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,34%@102,2%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 7656/6861 POM_5V_GPU 5015/4457 POM_5V_CPU 161/154
RAM 2245/3964MB (lfb 70x4MB) SWAP 363/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,0%@204,10%@204,1%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34.5C PMIC@50C GPU@30.5C AO@42C thermal@32.25C POM_5V_IN 7396/6910 POM_5V_GPU 5153/4521 POM_5V_CPU 121/151
