Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PLL,Avrg_PMIC,Avrg_THERMAL,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_CPU_TEMP,Avrg_GPU_TEMP,Avrg_AO,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L2_F224_K1x1_1_K7x7_1_W80,2,16087914,14979284106,ConvNet,80,1894.0677966101696,214.0,0.0,2.343220338983051,92.91525423728814,11.508474576271189,25.0,26.285714285714285,50.0,31.632653061224488,6285.745762711865,4369.186440677966,132.6949152542373,33.51851851851852,29.857142857142858,41.82142857142857,370859.0,257782.0,7829.0,304,196.6184067726135,847.9671052631579,25.75328947368421
convnet_L2_F224_K1x1_1_K7x7_1_W85,2,17891114,16961217066,ConvNet,85,1905.372881355932,214.0,0.0,2.2203389830508478,95.57627118644068,14.203389830508474,25.0,26.318181818181817,50.0,31.14189189189189,6122.813559322034,4165.559322033899,124.59322033898304,33.34615384615385,29.774193548387096,41.19565217391305,361246.0,245768.0,7351.0,268,224.1619133949279,917.044776119403,27.42910447761194
convnet_L2_F224_K1x1_1_K7x7_1_W90,2,19806314,19066249226,ConvNet,90,1912.0,214.0,0.0,2.2796610169491527,96.45762711864408,15.66101694915254,25.0,26.694444444444443,50.0,31.95408163265306,6522.677966101695,4496.016949152542,125.23728813559322,34.111111111111114,30.26086956521739,41.72222222222222,384838.0,265265.0,7389.0,237,252.75720596313477,1119.2616033755273,31.17721518987342
convnet_L2_F224_K1x1_1_K7x7_1_W95,2,21833514,21294380586,ConvNet,95,1922.033898305085,214.0,0.0,2.1059322033898304,93.01694915254237,11.847457627118644,25.0,26.875,50.0,32.01219512195122,6376.423728813559,4464.796610169492,129.05084745762713,34.371428571428574,30.529411764705884,42.33870967741935,376209.0,263423.0,7614.0,217,276.0893535614013,1213.930875576037,35.08755760368663
convnet_L2_F224_K1x1_1_K7x7_1_W100,2,23972714,23645611146,ConvNet,100,1932.0,214.0,0.0,3.327586206896552,96.48275862068964,15.948275862068966,25.0,26.620689655172413,50.0,31.8125,6459.689655172414,4409.275862068966,126.79310344827586,33.892857142857146,29.7,41.46666666666667,374662.0,255738.0,7354.0,190,315.12959003448486,1345.9894736842105,38.705263157894734
convnet_L2_F224_K2x2_1_K3x3_1_W45,2,5615690,1052835850,ConvNet,45,1848.0,214.0,0.0,11.10593220338983,76.77966101694915,46.22033898305085,25.0,25.09090909090909,50.0,28.975806451612904,5388.4915254237285,2710.2203389830506,172.27118644067798,30.0,28.0,36.47222222222222,317921.0,159903.0,10164.0,3382,17.969095706939697,47.2806031933767,3.0053222945002958
convnet_L2_F224_K2x2_1_K3x3_1_W50,2,6746890,1283600650,ConvNet,50,1853.0,214.0,0.0,10.322033898305085,78.59322033898304,40.77966101694916,25.0,25.0,50.0,28.471153846153847,5185.661016949152,2597.610169491525,166.98305084745763,29.681818181818183,27.8,36.25,305954.0,153259.0,9852.0,2263,28.096604347229,67.72381794078656,4.353513035793195
convnet_L2_F224_K2x2_1_K3x3_1_W55,2,7990090,1537213450,ConvNet,55,1860.0,214.0,0.0,10.453389830508474,80.57627118644068,44.30508474576271,25.0,25.0,50.0,28.43,5282.508474576272,2725.762711864407,159.5593220338983,29.857142857142858,27.24,36.1764705882353,311668.0,160820.0,9414.0,2092,27.1896147727966,76.87380497131932,4.5
convnet_L2_F224_K2x2_1_K3x3_1_W60,2,9345290,1813674250,ConvNet,60,1868.0169491525423,214.0,0.0,10.491525423728811,77.66101694915254,32.23728813559322,25.0,24.928571428571427,50.0,28.63372093023256,5115.542372881356,2788.3898305084745,167.864406779661,29.97142857142857,27.545454545454547,36.63513513513514,301817.0,164515.0,9904.0,2219,26.164622306823702,74.13925191527716,4.463271744028842
convnet_L2_F224_K2x2_1_K3x3_1_W65,2,10812490,2112983050,ConvNet,65,1874.542372881356,214.0,0.0,8.495762711864407,84.2542372881356,49.0,25.0,24.866666666666667,50.0,28.8,5592.847457627118,2857.9491525423728,152.28813559322035,29.92682926829268,27.8125,36.59090909090909,329978.0,168619.0,8985.0,1643,35.8330512046813,102.62872793670115,5.46865489957395
convnet_L2_F224_K2x2_1_K3x3_1_W70,2,12391690,2435139850,ConvNet,70,1879.0,214.0,0.0,8.728813559322035,86.55932203389831,34.47457627118644,25.0,24.95555555555556,50.0,29.00757575757576,5199.71186440678,2928.8813559322034,154.15254237288136,29.9375,27.96875,37.01515151515152,306783.0,172804.0,9095.0,1614,37.9440355300903,107.06567534076828,5.6350681536555145
convnet_L2_F224_K2x2_1_K3x3_1_W75,2,14082890,2780144650,ConvNet,75,1889.135593220339,214.0,0.0,8.758474576271187,86.44067796610169,34.05084745762712,25.0,24.75757575757576,50.0,28.634146341463413,5222.338983050848,2897.3050847457625,152.25423728813558,29.857142857142858,27.68,36.73333333333333,308118.0,170941.0,8983.0,1502,38.9163374900817,113.80892143808255,5.980692410119841
convnet_L2_F224_K2x2_1_K3x3_1_W80,2,15886090,3147997450,ConvNet,80,1898.0169491525423,214.0,0.0,6.436440677966102,85.47457627118644,51.23728813559322,25.0,24.875,50.0,28.73936170212766,5794.338983050848,2969.406779661017,137.45762711864407,29.806451612903224,27.88,36.36111111111112,341866.0,175195.0,8110.0,1169,52.162730693817096,149.86740804106074,6.937553464499572
convnet_L2_F224_K2x2_1_K3x3_1_W85,2,17801290,3538698250,ConvNet,85,1906.3389830508477,214.0,0.0,6.610169491525424,88.42372881355932,53.35593220338984,25.0,25.0,50.0,29.02173913043478,5807.627118644068,2961.966101694916,145.84745762711864,30.15625,27.96153846153846,36.5,342650.0,174756.0,8605.0,1113,53.9410996437072,157.01347708894878,7.731356693620844
convnet_L2_F224_K2x2_1_K3x3_1_W90,2,19828490,3952247050,ConvNet,90,1914.7796610169487,214.0,0.0,5.991525423728813,87.52542372881356,52.28813559322034,25.0,25.52173913043478,50.0,29.22560975609756,5624.440677966101,2878.9491525423728,137.4915254237288,30.192307692307693,28.217391304347824,36.76086956521739,331842.0,169858.0,8112.0,1005,59.2707180976867,169.0129353233831,8.071641791044776
convnet_L2_F224_K2x2_1_K3x3_1_W95,2,21967690,4388643850,ConvNet,95,1925.050847457627,214.0,0.0,5.77542372881356,86.94915254237289,36.898305084745765,25.0,25.05,50.0,29.19736842105263,5314.6949152542375,2928.0,147.16949152542372,30.21212121212121,28.071428571428573,37.0,313567.0,172752.0,8683.0,945,63.5502386093139,182.8063492063492,9.188359788359788
convnet_L2_F224_K2x2_1_K3x3_1_W100,2,24218890,4847888650,ConvNet,100,1938.050847457627,214.0,0.0,5.703389830508475,84.20338983050847,36.84745762711864,25.0,26.0,50.0,29.84,5542.71186440678,3106.5593220338983,148.98305084745763,31.294117647058822,28.8,38.04545454545455,327020.0,183287.0,8790.0,910,66.0861086845397,201.4142857142857,9.659340659340659
convnet_L2_F224_K2x2_1_K4x4_1_W35,2,4213002,1229035818,ConvNet,35,1838.0,214.0,0.0,11.254237288135592,71.84745762711864,15.728813559322036,25.0,25.0,50.0,29.464912280701757,5100.525423728814,3111.2203389830506,164.4915254237288,30.88,28.0,37.52439024390244,300931.0,183562.0,9705.0,2264,27.6917052268981,81.0786219081272,4.286660777385159
convnet_L2_F224_K2x2_1_K4x4_1_W40,2,5142602,1564406378,ConvNet,40,1841.0,214.0,0.0,9.444915254237287,80.67796610169492,17.52542372881356,25.0,24.95833333333333,50.0,29.294117647058822,5314.949152542373,3307.610169491525,158.4406779661017,30.580645161290324,27.976190476190474,37.71212121212121,313582.0,195149.0,9348.0,1870,32.5307416915893,104.35775401069519,4.9989304812834225
convnet_L2_F224_K2x2_1_K4x4_1_W45,2,6184202,1940186538,ConvNet,45,1845.9661016949156,214.0,0.0,8.64406779661017,77.22033898305085,18.64406779661017,25.0,24.928571428571427,50.0,28.95625,5243.71186440678,3143.593220338983,158.74576271186442,30.192307692307693,27.794117647058822,37.535714285714285,309379.0,185472.0,9366.0,1607,36.7868900299072,115.4150591163659,5.828251400124455
convnet_L2_F224_K2x2_1_K4x4_1_W50,2,7337802,2356376298,ConvNet,50,1853.5254237288136,214.0,0.0,7.830508474576271,82.96610169491525,11.677966101694915,25.0,24.956521739130437,50.0,29.4140625,5518.932203389831,3677.423728813559,137.03389830508473,31.192307692307693,28.14814814814815,38.675,325617.0,216968.0,8085.0,1458,40.355136394500704,148.81207133058984,5.545267489711934
convnet_L2_F224_K2x2_1_K4x4_1_W55,2,8603402,2812975658,ConvNet,55,1860.8813559322036,214.0,0.0,6.389830508474576,86.79661016949153,20.389830508474574,25.0,25.44,50.0,29.95833333333333,5773.186440677966,3652.322033898305,142.54237288135593,31.526315789473685,28.379310344827587,38.67948717948718,340618.0,215487.0,8410.0,1173,50.0704860687255,183.7058823529412,7.169650468883206
convnet_L2_F224_K2x2_1_K4x4_1_W60,2,9981002,3309984618,ConvNet,60,1864.050847457627,214.0,0.0,6.165254237288136,86.20338983050847,21.389830508474574,25.0,25.7,50.0,30.147727272727277,5810.135593220339,3710.288135593221,141.15254237288136,31.541666666666668,28.83333333333333,39.22222222222222,342798.0,218907.0,8328.0,1039,56.9308614730834,210.69008662175168,8.015399422521655
convnet_L2_F224_K2x2_1_K4x4_1_W65,2,11470602,3847403178,ConvNet,65,1871.8813559322036,214.0,0.0,5.440677966101695,88.40677966101696,12.677966101694915,25.0,25.6,50.0,30.2875,5598.0,3679.728813559322,144.135593220339,31.705882352941178,28.82758620689655,39.04545454545455,330282.0,217104.0,8504.0,948,63.106563091278005,229.0126582278481,8.970464135021096
convnet_L2_F224_K2x2_1_K4x4_1_W70,2,13072202,4425231338,ConvNet,70,1880.5254237288136,214.0,0.0,4.9491525423728815,90.83050847457628,21.322033898305083,25.0,25.103448275862068,50.0,29.83139534883721,5612.135593220339,3490.237288135593,135.54237288135593,31.185185185185187,28.24,38.75,331116.0,205924.0,7997.0,795,75.50089597702019,259.0238993710692,10.059119496855345
convnet_L2_F224_K2x2_1_K4x4_1_W75,2,14785802,5043469098,ConvNet,75,1887.033898305085,214.0,0.0,4.694915254237288,88.11864406779661,22.74576271186441,25.0,25.43478260869565,50.0,30.239795918367346,6056.457627118644,3886.35593220339,133.11864406779662,32.07692307692308,28.818181818181817,39.16666666666666,357331.0,229295.0,7854.0,698,85.7853722572326,328.5028653295129,11.25214899713467
convnet_L2_F224_K2x2_1_K4x4_1_W80,2,16611402,5702116458,ConvNet,80,1895.0,214.0,0.0,4.296610169491525,91.20338983050848,21.610169491525426,25.0,25.08695652173913,50.0,29.877659574468087,5755.135593220339,3620.847457627119,126.22033898305084,31.6,28.48,38.91025641025641,339553.0,213630.0,7447.0,631,95.8016610145568,338.5578446909667,11.80190174326466
convnet_L2_F224_K2x2_1_K4x4_1_W85,2,18549002,6401173418,ConvNet,85,1910.0169491525423,214.0,0.0,4.088983050847458,92.1864406779661,24.23728813559322,25.0,25.724137931034484,50.0,30.453125,6100.881355932203,3911.491525423729,138.71186440677965,32.421052631578945,29.0,39.52857142857143,359952.0,230778.0,8184.0,563,105.7277607917785,409.90763765541743,14.536412078152754
convnet_L2_F224_K2x2_1_K4x4_1_W90,2,20598602,7140639978,ConvNet,90,1917.830508474576,214.0,0.0,3.5635593220338984,89.38983050847457,23.57627118644068,25.0,25.88888888888889,50.0,30.68125,6088.050847457627,3924.9830508474574,127.20338983050848,32.225806451612904,29.227272727272727,40.13333333333333,359195.0,231574.0,7505.0,506,122.7738714218139,457.65612648221344,14.83201581027668
convnet_L2_F224_K2x2_1_K4x4_1_W95,2,22760202,7920516138,ConvNet,95,1930.033898305085,214.0,0.0,3.73728813559322,94.05084745762711,12.677966101694915,25.0,25.58620689655172,50.0,30.026041666666668,5623.983050847458,3696.9830508474574,135.52542372881356,32.03448275862069,28.580645161290324,39.65625,331815.0,218122.0,7996.0,492,121.4912462234497,443.3373983739837,16.252032520325205
convnet_L2_F224_K2x2_1_K4x4_1_W100,2,25033802,8740801898,ConvNet,100,1936.4915254237287,214.0,0.0,3.7288135593220337,90.91525423728814,15.254237288135592,25.0,25.764705882352946,50.0,30.427777777777777,6055.576271186441,4091.254237288136,127.20338983050848,32.42424242424242,28.84,40.0,357279.0,241384.0,7505.0,447,133.7617015838623,540.0089485458612,16.789709172259506
convnet_L2_F224_K2x2_1_K5x5_1_W30,2,3410186,1211017482,ConvNet,30,1830.0,214.0,0.0,11.0,75.57627118644068,13.40677966101695,25.0,25.0,50.0,29.448979591836736,5078.322033898305,3134.576271186441,165.16949152542372,31.0,28.0,38.5,299621.0,184940.0,9745.0,2470,21.4683294296264,74.8744939271255,3.945344129554656
convnet_L2_F224_K2x2_1_K5x5_1_W35,2,4160586,1633100682,ConvNet,35,1836.0,214.0,0.0,9.09322033898305,83.49152542372882,14.542372881355933,25.0,24.72,50.0,28.95138888888889,5191.152542372882,3232.4406779661017,162.0677966101695,30.387096774193548,27.65217391304348,37.92105263157895,306278.0,190714.0,9562.0,1921,30.4521822929382,99.27850078084332,4.977615825091099
convnet_L2_F224_K2x2_1_K5x5_1_W40,2,5022986,2118172682,ConvNet,40,1840.0,214.0,0.0,8.190677966101696,82.11864406779661,9.779661016949152,25.0,24.954545454545453,50.0,29.5609756097561,5433.881355932203,3605.745762711864,146.23728813559322,31.13793103448276,27.9375,38.52857142857143,320599.0,212739.0,8628.0,1637,35.9972786903381,129.95662797800856,5.270616982284667
convnet_L2_F224_K2x2_1_K5x5_1_W45,2,5997386,2666233482,ConvNet,45,1847.5254237288136,214.0,0.0,7.27542372881356,83.91525423728814,16.372881355932204,25.0,24.88888888888889,50.0,29.47872340425532,5506.0,3514.0677966101694,140.67796610169492,30.82758620689655,28.0,38.57142857142857,324854.0,207330.0,8300.0,1340,45.681488513946505,154.72388059701493,6.1940298507462686
convnet_L2_F224_K2x2_1_K5x5_1_W50,2,7083786,3277283082,ConvNet,50,1851.033898305085,214.0,0.0,6.351694915254237,83.69491525423729,10.66101694915254,25.0,24.96296296296296,50.0,29.652439024390244,5584.271186440678,3711.762711864407,142.91525423728814,31.40740740740741,27.928571428571427,38.9,329472.0,218994.0,8432.0,1166,51.1457967758178,187.8164665523156,7.23156089193825
convnet_L2_F224_K2x2_1_K5x5_1_W55,2,8282186,3951321482,ConvNet,55,1856.9661016949156,214.0,0.0,5.978813559322034,86.69491525423729,11.627118644067796,25.0,25.043478260869566,50.0,29.966666666666665,5799.576271186441,3871.491525423729,129.83050847457628,31.58333333333333,28.3,39.088235294117645,342175.0,228418.0,7660.0,988,60.4320454597473,231.19230769230768,7.753036437246964
convnet_L2_F224_K2x2_1_K5x5_1_W60,2,9592586,4688348682,ConvNet,60,1864.033898305085,214.0,0.0,4.961864406779661,93.1864406779661,17.508474576271187,25.0,25.0,50.0,29.86184210526316,5838.0,3712.728813559322,134.05084745762713,31.36,28.11111111111111,38.833333333333336,344442.0,219051.0,7909.0,824,72.8793597221374,265.8385922330097,9.598300970873787
convnet_L2_F224_K2x2_1_K5x5_1_W65,2,11014986,5488364682,ConvNet,65,1869.9830508474577,214.0,0.0,4.5,86.72881355932203,17.47457627118644,25.0,24.92,50.0,29.755681818181817,5711.254237288135,3697.4745762711855,127.6271186440678,31.46153846153846,28.0,39.05555555555556,336964.0,218151.0,7530.0,706,83.9822793006897,308.9957507082153,10.6657223796034
convnet_L2_F224_K2x2_1_K5x5_1_W70,2,12549386,6351369482,ConvNet,70,1876.7457627118645,214.0,0.0,4.076271186440678,90.08474576271186,19.508474576271187,25.0,25.56756756756757,50.0,30.680232558139537,6256.728813559322,4175.474576271186,126.27118644067797,32.333333333333336,29.107142857142858,39.91935483870968,369147.0,246353.0,7450.0,615,97.1696424484253,400.5739837398374,12.113821138211382
convnet_L2_F224_K2x2_1_K5x5_1_W75,2,14195786,7277363082,ConvNet,75,1887.0,214.0,0.0,3.809322033898305,90.16949152542372,20.305084745762716,25.0,25.75757575757576,50.0,30.892045454545453,6328.542372881356,4213.864406779661,124.71186440677968,32.71875,29.464285714285715,40.333333333333336,373384.0,248618.0,7358.0,544,109.7368025779724,457.01838235294116,13.525735294117647
convnet_L2_F224_K2x2_1_K5x5_1_W80,2,15954186,8266345482,ConvNet,80,1893.5254237288136,214.0,0.0,3.5889830508474576,92.57627118644068,18.35593220338983,25.0,25.75,50.0,30.452380952380956,5970.8983050847455,3892.271186440678,136.135593220339,32.48275862068966,28.875,39.96875,352283.0,229644.0,8032.0,488,122.71746397018431,470.58196721311475,16.459016393442624
convnet_L2_F224_K2x2_1_K5x5_1_W85,2,17824586,9318316682,ConvNet,85,1902.8983050847455,214.0,0.0,3.1440677966101696,93.66101694915254,18.45762711864407,25.0,25.55172413793104,50.0,30.44375,6040.474576271186,4002.898305084746,127.38983050847456,32.458333333333336,28.82758620689655,39.88235294117647,356388.0,236171.0,7516.0,440,135.924367904663,536.7522727272727,17.081818181818182
convnet_L2_F224_K2x2_1_K5x5_1_W90,2,19806986,10433276682,ConvNet,90,1916.050847457627,214.0,0.0,2.9661016949152543,92.33898305084746,14.694915254237287,25.0,25.83333333333333,50.0,30.611702127659573,6304.016949152542,4296.64406779661,135.64406779661016,32.6551724137931,29.029411764705884,40.22413793103448,371937.0,253502.0,8003.0,407,146.4707565307617,622.8550368550368,19.663390663390665
convnet_L2_F224_K2x2_1_K5x5_1_W95,2,21901386,11611225482,ConvNet,95,1924.050847457627,214.0,0.0,2.8559322033898304,90.91525423728814,18.661016949152543,25.0,25.852941176470587,50.0,30.36627906976744,6037.745762711865,3964.0508474576272,133.135593220339,32.42424242424242,28.857142857142858,39.875,356227.0,233879.0,7855.0,360,177.9462671279907,649.6638888888889,21.819444444444443
convnet_L2_F224_K2x2_1_K5x5_1_W100,2,24107786,12852163082,ConvNet,100,1932.7457627118645,214.0,0.0,2.6610169491525424,95.10169491525424,17.52542372881356,25.0,25.76315789473684,50.0,30.75,6509.542372881356,4439.627118644068,125.20338983050848,33.13793103448276,29.28125,40.75,384063.0,261938.0,7387.0,332,181.4635586738586,788.9698795180723,22.25
convnet_L2_F224_K2x2_1_K6x6_1_W25,2,3442442,1320898218,ConvNet,25,1834.0,214.0,0.0,10.52542372881356,74.11864406779661,11.220338983050848,25.0,25.0,50.0,29.604166666666668,4991.050847457627,3136.745762711864,163.79661016949152,31.0,28.0,38.5,294472.0,185068.0,9664.0,2364,23.1650876998901,78.28595600676819,4.0879864636209815
convnet_L2_F224_K2x2_1_K6x6_1_W30,2,4103242,1855382378,ConvNet,30,1834.728813559322,214.0,0.0,9.372881355932204,80.61016949152543,12.610169491525424,25.0,24.857142857142858,50.0,29.391509433962263,5374.474576271186,3458.237288135593,151.32203389830508,31.0,27.807692307692307,38.21875,317094.0,204036.0,8928.0,1893,31.0351705551147,107.78446909667196,4.716323296354992
convnet_L2_F224_K2x2_1_K6x6_1_W35,2,4876042,2480452138,ConvNet,35,1842.8813559322036,214.0,0.0,7.61864406779661,81.69491525423729,13.59322033898305,25.0,24.75,50.0,29.47395833333333,5507.813559322034,3579.7796610169494,139.9322033898305,31.06451612903226,27.88235294117647,38.44285714285714,324961.0,211207.0,8256.0,1443,40.5142879486083,146.36659736659738,5.721413721413722
convnet_L2_F224_K2x2_1_K6x6_1_W40,2,5760842,3196107498,ConvNet,40,1843.8983050847455,214.0,0.0,6.601694915254237,83.42372881355932,8.813559322033898,25.0,24.75862068965517,50.0,29.613636363636363,5603.864406779661,3786.813559322034,127.8135593220339,31.45,27.87804878048781,39.24193548387097,330628.0,223422.0,7541.0,1219,49.2126750946044,183.28301886792454,6.186218211648892
convnet_L2_F224_K2x2_1_K6x6_1_W45,2,6757642,4002348458,ConvNet,45,1850.3559322033896,214.0,0.0,5.440677966101695,84.23728813559322,13.677966101694915,25.0,24.90625,50.0,29.865853658536587,5718.084745762712,3787.661016949152,127.64406779661016,31.73913043478261,27.97142857142857,38.97058823529412,337367.0,223472.0,7531.0,953,62.315456867217996,234.4931794333683,7.902413431269674
convnet_L2_F224_K2x2_1_K6x6_1_W50,2,7866442,4899175018,ConvNet,50,1854.0,214.0,0.0,4.737288135593221,86.69491525423729,14.52542372881356,25.0,24.96296296296296,50.0,29.74324324324324,5799.406779661017,3851.0338983050847,126.15254237288136,31.70833333333333,28.153846153846157,39.21428571428572,342165.0,227211.0,7443.0,802,74.2396640777587,283.30548628428926,9.280548628428928
convnet_L2_F224_K2x2_1_K6x6_1_W55,2,9087242,5886587178,ConvNet,55,1858.896551724138,214.0,0.0,4.400862068965517,94.89655172413794,9.724137931034482,25.0,25.0,50.0,30.04255319148936,5966.0344827586205,4049.896551724138,125.56896551724138,32.148148148148145,28.23809523809524,39.20588235294117,346030.0,234894.0,7283.0,703,84.55176115036011,334.1308677098151,10.359886201991465
convnet_L2_F224_K2x2_1_K6x6_1_W60,2,10420042,6964584938,ConvNet,60,1865.3898305084747,214.0,0.0,3.8262711864406778,90.15254237288136,14.542372881355933,25.0,25.133333333333333,50.0,29.940217391304348,5903.237288135593,3893.779661016949,136.1864406779661,31.655172413793103,28.5,38.90625,348291.0,229733.0,8035.0,580,102.5160360336303,396.09137931034485,13.85344827586207
convnet_L2_F224_K2x2_1_K6x6_1_W65,2,11864842,8133168298,ConvNet,65,1873.0,214.0,0.0,3.650862068965517,95.05172413793105,14.655172413793103,25.0,25.703703703703702,50.0,30.5,6131.189655172414,4182.568965517241,124.25862068965516,32.241379310344826,28.88888888888889,39.93243243243244,355609.0,242589.0,7207.0,504,117.8255772590637,481.32738095238096,14.299603174603174
convnet_L2_F224_K2x2_1_K6x6_1_W70,2,13421642,9392337258,ConvNet,70,1881.050847457627,214.0,0.0,3.1483050847457625,92.27118644067797,15.52542372881356,25.0,25.38888888888889,50.0,30.3031914893617,6001.169491525424,4002.762711864407,135.5084745762712,32.15,28.791666666666668,39.7258064516129,354069.0,236163.0,7995.0,449,133.74695777893058,525.9755011135858,17.806236080178174
convnet_L2_F224_K2x2_1_K6x6_1_W75,2,15090442,10742091818,ConvNet,75,1889.9310344827584,214.0,0.0,2.909482758620689,93.17241379310344,15.53448275862069,25.0,25.15,50.0,30.463414634146343,6079.827586206897,4084.810344827586,123.86206896551724,32.32142857142857,28.782608695652176,39.9,352630.0,236919.0,7184.0,395,151.53260469436643,599.7949367088607,18.1873417721519
convnet_L2_F224_K2x2_1_K6x6_1_W80,2,16871242,12182431978,ConvNet,80,1899.9661016949156,214.0,0.0,2.6440677966101696,95.91525423728814,15.542372881355933,25.0,25.48148148148148,50.0,30.36046511627907,6065.3050847457625,4005.830508474576,125.30508474576273,32.21621621621622,28.89655172413793,39.67857142857143,357853.0,236344.0,7393.0,351,170.6334829330444,673.3447293447293,21.062678062678064
convnet_L2_F224_K2x2_1_K6x6_1_W85,2,18764042,13713357738,ConvNet,85,1910.084745762712,214.0,0.0,2.3220338983050848,93.66101694915254,15.66101694915254,25.0,25.9,50.0,31.056818181818183,6260.559322033899,4267.610169491525,129.9322033898305,32.888888888888886,29.57575757575757,40.435483870967744,369373.0,251789.0,7666.0,311,193.01567554473868,809.6109324758843,24.64951768488746
convnet_L2_F224_K2x2_1_K6x6_1_W90,2,20768842,15334869098,ConvNet,90,1916.0,214.0,0.0,2.155172413793104,94.46551724137932,15.982758620689657,25.0,25.83870967741936,50.0,30.65340909090909,6098.258620689655,4096.206896551724,123.91379310344828,32.53125,28.96551724137931,40.07575757575758,353699.0,237580.0,7187.0,282,212.64979839324948,842.4822695035461,25.48581560283688
convnet_L2_F224_K2x2_1_K6x6_1_W95,2,22885642,17046966058,ConvNet,95,1928.0,214.0,0.0,2.309322033898305,96.52542372881356,15.71186440677966,25.0,25.71875,50.0,30.65909090909091,6155.372881355932,4142.847457627118,123.79661016949152,32.724137931034484,29.0,40.23913043478261,363167.0,244428.0,7304.0,255,234.537513256073,958.5411764705882,28.643137254901962
convnet_L2_F224_K2x2_1_K6x6_1_W100,2,25114442,18849648618,ConvNet,100,1937.0,214.0,0.0,1.9406779661016949,98.3728813559322,11.627118644067796,25.0,25.620689655172413,50.0,31.015,6574.440677966101,4710.762711864407,123.69491525423727,33.51515151515152,29.5,41.403225806451616,387892.0,277935.0,7298.0,237,252.45731830596918,1172.7215189873418,30.793248945147678
convnet_L2_F224_K2x2_1_K7x7_1_W25,2,3752010,1419869706,ConvNet,25,1833.033898305085,214.0,0.0,10.453389830508474,77.79661016949153,10.745762711864408,25.0,25.0,50.0,29.80208333333333,5178.9152542372885,3280.542372881356,165.11864406779662,31.12,28.0625,38.625,305556.0,193552.0,9742.0,2212,24.9637389183044,87.500904159132,4.4041591320072335
convnet_L2_F224_K2x2_1_K7x7_1_W30,2,4345610,2072946186,ConvNet,30,1834.0,214.0,0.0,8.504237288135593,78.32203389830508,11.694915254237287,25.0,25.0,50.0,29.54268292682927,5484.372881355932,3561.0169491525426,142.79661016949152,31.285714285714285,28.0,38.67948717948718,323578.0,210100.0,8425.0,1709,34.0496683120727,122.93739028671737,4.929783499122293
convnet_L2_F224_K2x2_1_K7x7_1_W35,2,5051210,2849222666,ConvNet,35,1841.0,214.0,0.0,6.788135593220339,82.44067796610169,10.745762711864408,25.0,24.84375,50.0,29.78125,5677.677966101695,3828.491525423729,132.6271186440678,31.53333333333333,28.0,38.770270270270274,334983.0,225881.0,7825.0,1262,47.3725914955139,178.98652931854198,6.2004754358161644
convnet_L2_F224_K2x2_1_K7x7_1_W40,2,5868810,3748699146,ConvNet,40,1845.593220338983,214.0,0.0,6.02542372881356,91.3728813559322,11.677966101694915,25.0,24.86206896551724,50.0,30.09,5983.4915254237285,4027.254237288136,139.66101694915255,31.782608695652176,28.5,38.91935483870968,353026.0,237608.0,8240.0,1053,57.1748304367065,225.64862298195632,7.825261158594492
convnet_L2_F224_K2x2_1_K7x7_1_W45,2,6798410,4771375626,ConvNet,45,1850.0169491525423,214.0,0.0,4.927966101694915,89.55932203389831,12.542372881355933,25.0,25.130434782608692,50.0,30.18367346938776,5752.271186440678,3861.3050847457625,127.76271186440678,31.78125,28.548387096774192,39.34848484848485,339384.0,227817.0,7538.0,831,73.0652809143066,274.1480144404332,9.070998796630565
convnet_L2_F224_K2x2_1_K7x7_1_W50,2,7840010,5917252106,ConvNet,50,1856.9830508474577,214.0,0.0,4.487288135593221,87.0,13.423728813559322,25.0,25.09090909090909,50.0,30.08888888888889,5743.661016949152,3813.542372881356,130.59322033898306,31.541666666666668,28.26923076923077,39.5,338876.0,224999.0,7705.0,712,83.5728311538696,316.00983146067415,10.821629213483146
convnet_L2_F224_K2x2_1_K7x7_1_W55,2,8993610,7186328586,ConvNet,55,1861.0,214.0,0.0,3.957627118644068,94.84745762711864,9.779661016949152,25.0,25.166666666666668,50.0,30.39375,5905.966101694915,4077.457627118644,124.0,32.13333333333333,28.46153846153846,39.91176470588236,348452.0,240570.0,7316.0,611,97.37937688827509,393.7315875613748,11.973813420621932
convnet_L2_F224_K2x2_1_K7x7_1_W60,2,10259210,8578605066,ConvNet,60,1868.6379310344828,214.0,0.0,3.564655172413793,91.98275862068964,14.5,25.0,25.65714285714286,50.0,30.608695652173918,6284.551724137931,4305.46551724138,125.56896551724138,32.785714285714285,29.05263157894737,40.5625,364504.0,249717.0,7283.0,498,120.15885353088369,501.43975903614455,14.624497991967871
