RAM 2180/3964MB (lfb 72x4MB) SWAP 466/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,2%@204,2%@204,0%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@31.75C POM_5V_IN 7123/7123 POM_5V_GPU 4925/4925 POM_5V_CPU 122/122
RAM 2180/3964MB (lfb 72x4MB) SWAP 466/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,4%@204,3%@204,1%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@31.75C POM_5V_IN 7123/7123 POM_5V_GPU 4998/4961 POM_5V_CPU 122/122
RAM 2180/3964MB (lfb 72x4MB) SWAP 466/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,1%@102,0%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@31.75C POM_5V_IN 7012/7086 POM_5V_GPU 4884/4935 POM_5V_CPU 122/122
RAM 2180/3964MB (lfb 72x4MB) SWAP 466/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,1%@204,3%@204,1%@204] EMC_FREQ 21%@1600 GR3D_FREQ 57%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@28.5C AO@38C thermal@32C POM_5V_IN 4282/6385 POM_5V_GPU 2221/4257 POM_5V_CPU 167/133
RAM 2180/3964MB (lfb 72x4MB) SWAP 466/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,1%@102,2%@102,2%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30C AO@42.5C thermal@32C POM_5V_IN 7123/6532 POM_5V_GPU 5047/4415 POM_5V_CPU 122/131
RAM 2180/3964MB (lfb 72x4MB) SWAP 466/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,0%@102,1%@102,2%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42.5C thermal@31.75C POM_5V_IN 7163/6637 POM_5V_GPU 5039/4519 POM_5V_CPU 122/129
RAM 2180/3964MB (lfb 72x4MB) SWAP 466/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@102,3%@102,4%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30C AO@42C thermal@32C POM_5V_IN 6982/6686 POM_5V_GPU 4810/4560 POM_5V_CPU 122/128
RAM 2180/3964MB (lfb 72x4MB) SWAP 466/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,3%@204,4%@204,4%@204] EMC_FREQ 24%@1600 GR3D_FREQ 77%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38C thermal@32C POM_5V_IN 4366/6396 POM_5V_GPU 2305/4278 POM_5V_CPU 167/133
RAM 2180/3964MB (lfb 72x4MB) SWAP 466/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,1%@102,4%@102,1%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30C AO@42.5C thermal@31.75C POM_5V_IN 7093/6474 POM_5V_GPU 4965/4354 POM_5V_CPU 122/132
RAM 2180/3964MB (lfb 72x4MB) SWAP 466/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,0%@102,2%@102,2%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34.5C PMIC@50C GPU@30.5C AO@42C thermal@31.75C POM_5V_IN 7123/6539 POM_5V_GPU 4958/4415 POM_5V_CPU 122/131
RAM 2180/3964MB (lfb 72x4MB) SWAP 466/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,3%@102,5%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30C AO@42C thermal@31.25C POM_5V_IN 6982/6579 POM_5V_GPU 4851/4454 POM_5V_CPU 122/130
RAM 2180/3964MB (lfb 72x4MB) SWAP 466/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,2%@102,2%@102,2%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@29.5C AO@37.5C thermal@31.25C POM_5V_IN 4282/6387 POM_5V_GPU 2305/4275 POM_5V_CPU 125/129
