RAM 1695/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,9%@307,4%@307,1%@307] EMC_FREQ 20%@1600 GR3D_FREQ 81%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@32C POM_5V_IN 6706/6706 POM_5V_GPU 4083/4083 POM_5V_CPU 163/163
RAM 1695/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,13%@102,7%@102,5%@204] EMC_FREQ 31%@1600 GR3D_FREQ 71%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 7123/6914 POM_5V_GPU 4470/4276 POM_5V_CPU 162/162
RAM 1695/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,18%@102,3%@102,2%@102] EMC_FREQ 38%@1600 GR3D_FREQ 64%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@40.5C thermal@32.5C POM_5V_IN 7245/7024 POM_5V_GPU 4280/4277 POM_5V_CPU 163/162
RAM 1695/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,19%@204,2%@204,4%@204] EMC_FREQ 43%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41C thermal@32.25C POM_5V_IN 6788/6965 POM_5V_GPU 4124/4239 POM_5V_CPU 122/152
RAM 1695/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,20%@204,2%@204,2%@204] EMC_FREQ 45%@1600 GR3D_FREQ 67%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 7163/7005 POM_5V_GPU 4436/4278 POM_5V_CPU 163/154
RAM 1695/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,19%@204,4%@204,3%@204] EMC_FREQ 47%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 6522/6924 POM_5V_GPU 4007/4233 POM_5V_CPU 163/156
RAM 1695/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,18%@102,4%@204,3%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@32C POM_5V_IN 6952/6928 POM_5V_GPU 3926/4189 POM_5V_CPU 163/157
RAM 1695/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@921,21%@921,5%@921,3%@921] EMC_FREQ 50%@1600 GR3D_FREQ 60%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@32.75C POM_5V_IN 6900/6924 POM_5V_GPU 4117/4180 POM_5V_CPU 326/178
RAM 1695/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,18%@102,2%@102,1%@102] EMC_FREQ 51%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31.5C AO@41.5C thermal@32.5C POM_5V_IN 6971/6930 POM_5V_GPU 4355/4199 POM_5V_CPU 122/171
RAM 1695/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,20%@102,4%@204,2%@204] EMC_FREQ 51%@1600 GR3D_FREQ 73%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.5C POM_5V_IN 7012/6938 POM_5V_GPU 4436/4223 POM_5V_CPU 122/166
RAM 1695/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,18%@102,4%@102,1%@102] EMC_FREQ 52%@1600 GR3D_FREQ 84%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.5C POM_5V_IN 6911/6935 POM_5V_GPU 4007/4203 POM_5V_CPU 122/162
