RAM 1724/3964MB (lfb 62x4MB) SWAP 263/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,8%@102,0%@102,0%@102] EMC_FREQ 21%@1600 GR3D_FREQ 87%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30.5C AO@41C thermal@31C POM_5V_IN 6971/6971 POM_5V_GPU 4307/4307 POM_5V_CPU 121/121
RAM 1724/3964MB (lfb 62x4MB) SWAP 263/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,4%@204,1%@204,0%@204] EMC_FREQ 33%@1600 GR3D_FREQ 69%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@31.75C POM_5V_IN 7344/7157 POM_5V_GPU 4537/4422 POM_5V_CPU 121/121
RAM 1724/3964MB (lfb 62x4MB) SWAP 263/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,4%@204,1%@204,2%@204] EMC_FREQ 41%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30C AO@40.5C thermal@32C POM_5V_IN 7355/7223 POM_5V_GPU 4267/4370 POM_5V_CPU 122/121
RAM 1724/3964MB (lfb 62x4MB) SWAP 263/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,4%@102,3%@102,2%@102] EMC_FREQ 46%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.75C POM_5V_IN 6655/7081 POM_5V_GPU 4036/4286 POM_5V_CPU 122/121
RAM 1724/3964MB (lfb 62x4MB) SWAP 263/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,12%@204,1%@204,2%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30C AO@41C thermal@32C POM_5V_IN 6655/6996 POM_5V_GPU 4036/4236 POM_5V_CPU 162/129
RAM 1724/3964MB (lfb 62x4MB) SWAP 263/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,13%@204,1%@204,4%@204] EMC_FREQ 52%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30.5C AO@41C thermal@31.5C POM_5V_IN 6584/6927 POM_5V_GPU 3913/4182 POM_5V_CPU 122/128
RAM 1724/3964MB (lfb 62x4MB) SWAP 263/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,13%@204,2%@204,2%@102] EMC_FREQ 53%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@31C AO@41C thermal@31.5C POM_5V_IN 6584/6878 POM_5V_GPU 3995/4155 POM_5V_CPU 122/127
RAM 1725/3964MB (lfb 62x4MB) SWAP 263/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,13%@102,1%@204,2%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@32.25C POM_5V_IN 6502/6831 POM_5V_GPU 3919/4126 POM_5V_CPU 122/126
RAM 1725/3964MB (lfb 62x4MB) SWAP 263/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,10%@102,2%@102,4%@102] EMC_FREQ 55%@1600 GR3D_FREQ 86%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@32C POM_5V_IN 7152/6866 POM_5V_GPU 4415/4158 POM_5V_CPU 121/126
RAM 1725/3964MB (lfb 62x4MB) SWAP 263/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,15%@204,0%@204,2%@204] EMC_FREQ 55%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@31.75C POM_5V_IN 6889/6869 POM_5V_GPU 4226/4165 POM_5V_CPU 121/125
RAM 1725/3964MB (lfb 62x4MB) SWAP 263/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,6%@102,7%@102,5%@102] EMC_FREQ 55%@1600 GR3D_FREQ 71%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32C POM_5V_IN 7030/6883 POM_5V_GPU 4382/4184 POM_5V_CPU 121/125
RAM 1725/3964MB (lfb 62x4MB) SWAP 263/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,9%@204,5%@204,1%@204] EMC_FREQ 56%@1600 GR3D_FREQ 66%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@32.5C POM_5V_IN 6849/6880 POM_5V_GPU 4226/4188 POM_5V_CPU 121/124
