RAM 1977/3964MB (lfb 89x4MB) SWAP 358/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@1479,5%@1479,2%@1479,2%@1479] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@40C thermal@29.75C POM_5V_IN 6900/6900 POM_5V_GPU 4409/4409 POM_5V_CPU 326/326
RAM 1977/3964MB (lfb 89x4MB) SWAP 358/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,2%@102,3%@102,13%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@38.5C thermal@30.5C POM_5V_IN 6758/6829 POM_5V_GPU 4218/4313 POM_5V_CPU 123/224
RAM 1977/3964MB (lfb 89x4MB) SWAP 358/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,5%@204,0%@204,13%@204] EMC_FREQ 14%@1600 GR3D_FREQ 90%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@30.75C POM_5V_IN 6141/6599 POM_5V_GPU 3821/4149 POM_5V_CPU 123/190
RAM 1977/3964MB (lfb 89x4MB) SWAP 358/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,4%@204,1%@204,13%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@40C thermal@30C POM_5V_IN 6676/6618 POM_5V_GPU 4294/4185 POM_5V_CPU 122/173
RAM 1977/3964MB (lfb 89x4MB) SWAP 358/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,4%@204,3%@204,11%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@30.25C POM_5V_IN 6563/6607 POM_5V_GPU 4505/4249 POM_5V_CPU 164/171
RAM 1977/3964MB (lfb 89x4MB) SWAP 358/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@518,3%@518,2%@518,3%@518] EMC_FREQ 17%@1600 GR3D_FREQ 58%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@30.5C POM_5V_IN 5672/6451 POM_5V_GPU 3720/4161 POM_5V_CPU 165/170
RAM 1977/3964MB (lfb 89x4MB) SWAP 358/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,8%@204,2%@204,0%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@31C POM_5V_IN 5985/6385 POM_5V_GPU 4032/4142 POM_5V_CPU 123/163
RAM 1977/3964MB (lfb 89x4MB) SWAP 358/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,15%@102,2%@102,2%@102] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40C thermal@31C POM_5V_IN 6296/6373 POM_5V_GPU 4314/4164 POM_5V_CPU 123/158
RAM 1977/3964MB (lfb 89x4MB) SWAP 358/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,13%@102,3%@102,0%@102] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@38.5C thermal@30.25C POM_5V_IN 6223/6357 POM_5V_GPU 3921/4137 POM_5V_CPU 123/154
RAM 1977/3964MB (lfb 89x4MB) SWAP 358/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,9%@102,7%@102,5%@102] EMC_FREQ 18%@1600 GR3D_FREQ 55%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.5C POM_5V_IN 5829/6304 POM_5V_GPU 3880/4111 POM_5V_CPU 123/151
RAM 1977/3964MB (lfb 89x4MB) SWAP 358/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,11%@204,4%@204,1%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.5C POM_5V_IN 6255/6299 POM_5V_GPU 4273/4126 POM_5V_CPU 123/148
