RAM 1950/3964MB (lfb 89x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@307,6%@307,9%@307,2%@204] EMC_FREQ 14%@1600 GR3D_FREQ 89%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@40C thermal@31.75C POM_5V_IN 5820/5820 POM_5V_GPU 3384/3384 POM_5V_CPU 247/247
RAM 1950/3964MB (lfb 89x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@307,3%@307,2%@307,1%@307] EMC_FREQ 20%@1600 GR3D_FREQ 87%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@30.5C AO@39.5C thermal@32C POM_5V_IN 5432/5626 POM_5V_GPU 2944/3164 POM_5V_CPU 290/268
RAM 1950/3964MB (lfb 89x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,0%@204,2%@307,3%@307] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40C thermal@32.25C POM_5V_IN 5515/5589 POM_5V_GPU 3022/3116 POM_5V_CPU 248/261
RAM 1950/3964MB (lfb 89x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [26%@307,3%@307,3%@307,4%@307] EMC_FREQ 28%@1600 GR3D_FREQ 98%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@31C AO@40C thermal@32C POM_5V_IN 5746/5628 POM_5V_GPU 3105/3113 POM_5V_CPU 248/258
RAM 1950/3964MB (lfb 89x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@307,3%@307,2%@307,4%@307] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40C thermal@32.25C POM_5V_IN 5548/5612 POM_5V_GPU 3022/3095 POM_5V_CPU 248/256
RAM 1950/3964MB (lfb 89x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [27%@518,1%@518,3%@518,2%@518] EMC_FREQ 31%@1600 GR3D_FREQ 72%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@40C thermal@31.75C POM_5V_IN 5631/5615 POM_5V_GPU 3224/3116 POM_5V_CPU 248/254
RAM 1950/3964MB (lfb 89x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [26%@614,3%@614,2%@614,2%@614] EMC_FREQ 32%@1600 GR3D_FREQ 78%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@32.25C POM_5V_IN 5548/5605 POM_5V_GPU 3142/3120 POM_5V_CPU 248/253
RAM 1950/3964MB (lfb 89x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [29%@307,4%@307,2%@307,4%@307] EMC_FREQ 32%@1600 GR3D_FREQ 80%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 5664/5613 POM_5V_GPU 3302/3143 POM_5V_CPU 248/253
RAM 1950/3964MB (lfb 89x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [26%@710,5%@710,2%@710,2%@710] EMC_FREQ 33%@1600 GR3D_FREQ 90%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@32.25C POM_5V_IN 5788/5632 POM_5V_GPU 3343/3165 POM_5V_CPU 247/252
RAM 1950/3964MB (lfb 89x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [24%@307,2%@307,1%@307,2%@307] EMC_FREQ 33%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@32.25C POM_5V_IN 5861/5655 POM_5V_GPU 3261/3174 POM_5V_CPU 248/252
RAM 1950/3964MB (lfb 89x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [28%@825,3%@825,3%@825,2%@825] EMC_FREQ 33%@1600 GR3D_FREQ 93%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@32C POM_5V_IN 5861/5674 POM_5V_GPU 3420/3197 POM_5V_CPU 247/251
