RAM 2013/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@614,12%@614,4%@614,1%@614] EMC_FREQ 10%@1600 GR3D_FREQ 60%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32.75C POM_5V_IN 6286/6286 POM_5V_GPU 3733/3733 POM_5V_CPU 164/164
RAM 2013/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,12%@204,0%@307,3%@307] EMC_FREQ 14%@1600 GR3D_FREQ 52%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@33C POM_5V_IN 6255/6270 POM_5V_GPU 3697/3715 POM_5V_CPU 164/164
RAM 2013/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@403,8%@403,3%@403,2%@403] EMC_FREQ 17%@1600 GR3D_FREQ 51%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@41C thermal@32C POM_5V_IN 5590/6043 POM_5V_GPU 3514/3648 POM_5V_CPU 165/164
RAM 2013/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,2%@204,1%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@33.25C POM_5V_IN 5432/5890 POM_5V_GPU 3354/3574 POM_5V_CPU 165/164
RAM 2013/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,2%@204,2%@204,1%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31C AO@41C thermal@32.75C POM_5V_IN 5515/5815 POM_5V_GPU 3395/3538 POM_5V_CPU 124/156
RAM 2013/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@307,13%@307,3%@307,2%@307] EMC_FREQ 20%@1600 GR3D_FREQ 66%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@32C AO@41.5C thermal@33C POM_5V_IN 6099/5862 POM_5V_GPU 3497/3531 POM_5V_CPU 164/157
RAM 2013/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,15%@204,2%@204,4%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@32C AO@41.5C thermal@33C POM_5V_IN 6026/5886 POM_5V_GPU 3379/3509 POM_5V_CPU 164/158
RAM 2013/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@307,11%@307,3%@307,2%@307] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33C PMIC@50C GPU@32C AO@40.5C thermal@33.25C POM_5V_IN 5985/5898 POM_5V_GPU 3338/3488 POM_5V_CPU 164/159
RAM 2013/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,16%@204,3%@204,2%@307] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@32C AO@41.5C thermal@32.75C POM_5V_IN 6099/5920 POM_5V_GPU 3456/3484 POM_5V_CPU 164/159
RAM 2013/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,14%@204,4%@204,1%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@33.5C POM_5V_IN 6017/5930 POM_5V_GPU 3456/3481 POM_5V_CPU 164/160
RAM 2013/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,13%@307,4%@307,3%@307] EMC_FREQ 22%@1600 GR3D_FREQ 70%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31.5C AO@41.5C thermal@33.5C POM_5V_IN 5672/5906 POM_5V_GPU 3514/3484 POM_5V_CPU 165/160
RAM 2014/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,9%@307,9%@307,3%@307] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@34C PMIC@50C GPU@32C AO@41.5C thermal@33C POM_5V_IN 5714/5890 POM_5V_GPU 3555/3490 POM_5V_CPU 165/161
RAM 2014/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,1%@204,4%@204,3%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@32C AO@41C thermal@33.5C POM_5V_IN 5515/5861 POM_5V_GPU 3395/3483 POM_5V_CPU 165/161
RAM 2014/3964MB (lfb 89x4MB) SWAP 369/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,3%@204,1%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@34C PMIC@50C GPU@32C AO@41C thermal@33.25C POM_5V_IN 5598/5843 POM_5V_GPU 3395/3477 POM_5V_CPU 165/161
