RAM 1790/3964MB (lfb 90x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,1%@307,4%@307,0%@307] EMC_FREQ 7%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30.5C CPU@38C PMIC@50C GPU@34C AO@46C thermal@36.25C POM_5V_IN 6522/6522 POM_5V_GPU 4505/4505 POM_5V_CPU 163/163
RAM 1790/3964MB (lfb 90x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,1%@102,3%@102,0%@102] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30.5C CPU@38.5C PMIC@50C GPU@34.5C AO@46.5C thermal@35.75C POM_5V_IN 6747/6634 POM_5V_GPU 4736/4620 POM_5V_CPU 122/142
RAM 1790/3964MB (lfb 90x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,5%@204,6%@204,0%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@31C CPU@38.5C PMIC@50C GPU@34.5C AO@46.5C thermal@36.5C POM_5V_IN 7012/6760 POM_5V_GPU 4932/4724 POM_5V_CPU 163/149
RAM 1790/3964MB (lfb 90x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,5%@102,1%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@31C CPU@39C PMIC@50C GPU@35C AO@47C thermal@36.25C POM_5V_IN 6859/6785 POM_5V_GPU 4932/4776 POM_5V_CPU 122/142
RAM 1790/3964MB (lfb 90x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,1%@102,5%@102,0%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@31C CPU@38.5C PMIC@50C GPU@35C AO@47C thermal@36.75C POM_5V_IN 6900/6808 POM_5V_GPU 4932/4807 POM_5V_CPU 122/138
RAM 1790/3964MB (lfb 90x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,1%@102,4%@102,0%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@31C CPU@37.5C PMIC@50C GPU@35C AO@45C thermal@36.75C POM_5V_IN 6450/6748 POM_5V_GPU 4149/4697 POM_5V_CPU 123/135
RAM 1790/3964MB (lfb 90x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,1%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@31C CPU@38.5C PMIC@50C GPU@34.5C AO@47C thermal@36.5C POM_5V_IN 6481/6710 POM_5V_GPU 4539/4675 POM_5V_CPU 122/133
RAM 1790/3964MB (lfb 90x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,0%@204,1%@204,5%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@31C CPU@38.5C PMIC@50C GPU@34.5C AO@47C thermal@36.25C POM_5V_IN 6788/6719 POM_5V_GPU 4818/4692 POM_5V_CPU 122/132
RAM 1790/3964MB (lfb 90x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,0%@102,0%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@31.5C CPU@38.5C PMIC@50C GPU@34.5C AO@47.5C thermal@36.75C POM_5V_IN 6900/6739 POM_5V_GPU 4932/4719 POM_5V_CPU 122/131
RAM 1790/3964MB (lfb 90x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,1%@102,2%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@31C CPU@39C PMIC@50C GPU@35C AO@47.5C thermal@36.5C POM_5V_IN 6941/6760 POM_5V_GPU 4973/4744 POM_5V_CPU 122/130
RAM 1790/3964MB (lfb 90x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,1%@102,0%@102,0%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@31C CPU@39C PMIC@50C GPU@35C AO@47.5C thermal@36.75C POM_5V_IN 6900/6772 POM_5V_GPU 4932/4761 POM_5V_CPU 122/129
