RAM 2090/3964MB (lfb 71x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,2%@204,14%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@30.5C POM_5V_IN 7575/7575 POM_5V_GPU 4828/4828 POM_5V_CPU 122/122
RAM 2090/3964MB (lfb 71x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,8%@102,0%@102,14%@102] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@29.5C AO@41.5C thermal@32C POM_5V_IN 6941/7258 POM_5V_GPU 4525/4676 POM_5V_CPU 163/142
RAM 2090/3964MB (lfb 71x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,5%@102,1%@102,16%@102] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@31C POM_5V_IN 7465/7327 POM_5V_GPU 4901/4751 POM_5V_CPU 121/135
RAM 2090/3964MB (lfb 71x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,6%@102,1%@204,12%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@32.25C POM_5V_IN 7535/7379 POM_5V_GPU 4934/4797 POM_5V_CPU 121/131
RAM 2090/3964MB (lfb 71x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,6%@307,1%@307,14%@307] EMC_FREQ 21%@1600 GR3D_FREQ 84%@921 APE 25 PLL@27C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@32.25C POM_5V_IN 5316/6966 POM_5V_GPU 2903/4418 POM_5V_CPU 165/138
RAM 2090/3964MB (lfb 71x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,4%@102,4%@204,14%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@31.25C POM_5V_IN 7274/7017 POM_5V_GPU 4787/4479 POM_5V_CPU 121/135
RAM 2090/3964MB (lfb 71x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,3%@102,4%@204,16%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@32.5C POM_5V_IN 7506/7087 POM_5V_GPU 4982/4551 POM_5V_CPU 121/133
RAM 2090/3964MB (lfb 71x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,1%@102,4%@102,13%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@31.5C POM_5V_IN 7494/7138 POM_5V_GPU 4982/4605 POM_5V_CPU 121/131
RAM 2090/3964MB (lfb 71x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,1%@102,4%@204,12%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32.5C POM_5V_IN 6859/7107 POM_5V_GPU 4402/4582 POM_5V_CPU 122/130
RAM 2090/3964MB (lfb 71x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,3%@102,5%@102,2%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@31.75C POM_5V_IN 7012/7097 POM_5V_GPU 4843/4608 POM_5V_CPU 122/129
RAM 2090/3964MB (lfb 71x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,4%@102,0%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@32.5C POM_5V_IN 7123/7100 POM_5V_GPU 4925/4637 POM_5V_CPU 122/129
