RAM 1710/3964MB (lfb 62x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@403,11%@403,4%@403,1%@403] EMC_FREQ 22%@1600 GR3D_FREQ 91%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@31.25C POM_5V_IN 7181/7181 POM_5V_GPU 4334/4334 POM_5V_CPU 162/162
RAM 1710/3964MB (lfb 62x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,15%@307,4%@307,2%@307] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@32C POM_5V_IN 6696/6938 POM_5V_GPU 3948/4141 POM_5V_CPU 162/162
RAM 1710/3964MB (lfb 62x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,11%@102,4%@102,2%@102] EMC_FREQ 42%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@31.25C POM_5V_IN 6553/6810 POM_5V_GPU 3756/4012 POM_5V_CPU 163/162
RAM 1710/3964MB (lfb 62x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,8%@102,6%@102,4%@102] EMC_FREQ 47%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@41C thermal@32C POM_5V_IN 6389/6704 POM_5V_GPU 3756/3948 POM_5V_CPU 163/162
RAM 1710/3964MB (lfb 62x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,12%@102,7%@102] EMC_FREQ 51%@1600 GR3D_FREQ 85%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@41C thermal@32C POM_5V_IN 6461/6656 POM_5V_GPU 3832/3925 POM_5V_CPU 122/154
RAM 1710/3964MB (lfb 62x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,6%@204,7%@204,6%@204] EMC_FREQ 53%@1600 GR3D_FREQ 85%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 6808/6681 POM_5V_GPU 4104/3955 POM_5V_CPU 162/155
RAM 1710/3964MB (lfb 62x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,12%@204,2%@204,2%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@31C AO@40.5C thermal@32.25C POM_5V_IN 6818/6700 POM_5V_GPU 3639/3909 POM_5V_CPU 122/150
RAM 1710/3964MB (lfb 62x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,15%@204,7%@204,0%@204] EMC_FREQ 56%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@31.75C POM_5V_IN 7193/6762 POM_5V_GPU 4111/3935 POM_5V_CPU 163/152
RAM 1710/3964MB (lfb 62x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,15%@102,2%@102,3%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@31C AO@41C thermal@31.75C POM_5V_IN 6829/6769 POM_5V_GPU 3715/3910 POM_5V_CPU 163/153
RAM 1710/3964MB (lfb 62x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,14%@102,1%@102,2%@102] EMC_FREQ 57%@1600 GR3D_FREQ 94%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 6726/6765 POM_5V_GPU 4104/3929 POM_5V_CPU 121/150
RAM 1710/3964MB (lfb 62x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,17%@204,2%@204,1%@204] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@31C AO@41.5C thermal@31.75C POM_5V_IN 6502/6741 POM_5V_GPU 3838/3921 POM_5V_CPU 122/147
