RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,6%@102,13%@102,4%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@39.5C thermal@28C POM_5V_IN 6818/6818 POM_5V_GPU 4402/4402 POM_5V_CPU 122/122
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@1479,9%@1479,16%@1479,2%@1479] EMC_FREQ 14%@1600 GR3D_FREQ 88%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@29C AO@38C thermal@29.75C POM_5V_IN 6172/6495 POM_5V_GPU 3456/3929 POM_5V_CPU 205/163
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,4%@307,13%@307,3%@307] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@29C AO@38.5C thermal@30C POM_5V_IN 5631/6207 POM_5V_GPU 3514/3790 POM_5V_CPU 165/164
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@102,10%@102,4%@102] EMC_FREQ 20%@1600 GR3D_FREQ 83%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@29.75C POM_5V_IN 5903/6131 POM_5V_GPU 3791/3790 POM_5V_CPU 123/153
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,1%@204,12%@204,2%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30C POM_5V_IN 6172/6139 POM_5V_GPU 4067/3846 POM_5V_CPU 123/147
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,2%@204,10%@204,3%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@29.75C POM_5V_IN 6213/6151 POM_5V_GPU 4108/3889 POM_5V_CPU 123/143
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,2%@204,9%@204,2%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30.25C POM_5V_IN 6213/6160 POM_5V_GPU 4149/3926 POM_5V_CPU 123/140
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,1%@204,11%@204,4%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@30.25C POM_5V_IN 6409/6191 POM_5V_GPU 4307/3974 POM_5V_CPU 123/138
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,3%@102,11%@102,2%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30.25C POM_5V_IN 6450/6220 POM_5V_GPU 4149/3993 POM_5V_CPU 123/136
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,4%@204,12%@204,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 69%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@30.75C POM_5V_IN 5590/6157 POM_5V_GPU 3431/3937 POM_5V_CPU 165/139
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,10%@102,3%@102] EMC_FREQ 24%@1600 GR3D_FREQ 59%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30.5C POM_5V_IN 5788/6123 POM_5V_GPU 3632/3909 POM_5V_CPU 123/138
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@102,10%@102,1%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.25C POM_5V_IN 6213/6131 POM_5V_GPU 4067/3922 POM_5V_CPU 123/136
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,2%@102,9%@102,1%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.25C POM_5V_IN 6327/6146 POM_5V_GPU 4149/3940 POM_5V_CPU 123/135
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,2%@204,10%@204,1%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30.5C POM_5V_IN 6481/6170 POM_5V_GPU 4382/3971 POM_5V_CPU 123/134
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,2%@204,9%@204,1%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@38.5C thermal@30.75C POM_5V_IN 6213/6172 POM_5V_GPU 3868/3964 POM_5V_CPU 123/134
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,6%@403,10%@403,3%@403] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 5746/6146 POM_5V_GPU 3591/3941 POM_5V_CPU 165/135
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@102,10%@204,2%@204] EMC_FREQ 24%@1600 GR3D_FREQ 97%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.75C POM_5V_IN 6141/6145 POM_5V_GPU 3991/3944 POM_5V_CPU 123/135
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,2%@204,12%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@31C POM_5V_IN 6172/6147 POM_5V_GPU 4026/3948 POM_5V_CPU 123/134
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,3%@102,11%@102,4%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6255/6153 POM_5V_GPU 4149/3959 POM_5V_CPU 123/133
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,2%@204,10%@204,2%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@31C POM_5V_IN 6286/6159 POM_5V_GPU 4190/3970 POM_5V_CPU 123/133
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,11%@102,3%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@41C thermal@31.5C POM_5V_IN 6440/6173 POM_5V_GPU 4382/3990 POM_5V_CPU 122/132
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,1%@102,6%@102,5%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@39C thermal@31C POM_5V_IN 6368/6181 POM_5V_GPU 3985/3990 POM_5V_CPU 123/132
RAM 1985/3964MB (lfb 87x4MB) SWAP 365/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,5%@307,15%@307,6%@307] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@31.25C POM_5V_IN 5746/6162 POM_5V_GPU 3550/3971 POM_5V_CPU 165/133
