RAM 2220/3964MB (lfb 70x4MB) SWAP 360/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@518,17%@518,4%@518,1%@518] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@28.5C POM_5V_IN 7506/7506 POM_5V_GPU 4463/4463 POM_5V_CPU 243/243
RAM 2221/3964MB (lfb 70x4MB) SWAP 360/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,4%@204,2%@307,1%@307] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@28.5C PMIC@50C GPU@27C AO@35C thermal@28.25C POM_5V_IN 4443/5974 POM_5V_GPU 2009/3236 POM_5V_CPU 167/205
RAM 2221/3964MB (lfb 70x4MB) SWAP 360/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,10%@102,3%@102,0%@102] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@30C POM_5V_IN 7163/6370 POM_5V_GPU 4429/3633 POM_5V_CPU 121/177
RAM 2221/3964MB (lfb 70x4MB) SWAP 360/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@921,14%@921,6%@921,1%@921] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28C AO@36.5C thermal@29.75C POM_5V_IN 5903/6253 POM_5V_GPU 3096/3499 POM_5V_CPU 206/184
RAM 2221/3964MB (lfb 70x4MB) SWAP 360/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,13%@204,3%@204,1%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.75C POM_5V_IN 6941/6391 POM_5V_GPU 4117/3622 POM_5V_CPU 163/180
RAM 2221/3964MB (lfb 70x4MB) SWAP 360/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,14%@102,4%@102,0%@102] EMC_FREQ 33%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@32.5C PMIC@50C GPU@28.5C AO@39C thermal@27.75C POM_5V_IN 7465/6570 POM_5V_GPU 4706/3803 POM_5V_CPU 121/170
RAM 2221/3964MB (lfb 70x4MB) SWAP 360/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@518,13%@518,6%@518,0%@518] EMC_FREQ 33%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38C thermal@28.25C POM_5V_IN 6450/6553 POM_5V_GPU 3651/3781 POM_5V_CPU 123/163
RAM 2221/3964MB (lfb 70x4MB) SWAP 360/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,11%@102,9%@102,5%@102] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@28.25C POM_5V_IN 7315/6648 POM_5V_GPU 4503/3871 POM_5V_CPU 121/158
RAM 2221/3964MB (lfb 70x4MB) SWAP 360/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,11%@102,10%@102,2%@102] EMC_FREQ 34%@1600 GR3D_FREQ 75%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@30.5C POM_5V_IN 5474/6517 POM_5V_GPU 2935/3767 POM_5V_CPU 165/158
RAM 2221/3964MB (lfb 70x4MB) SWAP 360/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,14%@102,8%@102,1%@102] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28C AO@39.5C thermal@30.25C POM_5V_IN 7425/6608 POM_5V_GPU 4618/3852 POM_5V_CPU 121/155
RAM 2221/3964MB (lfb 70x4MB) SWAP 360/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@825,13%@825,11%@825,0%@825] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@27.5C AO@35.5C thermal@29.75C POM_5V_IN 5007/6462 POM_5V_GPU 2336/3714 POM_5V_CPU 166/156
