RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,9%@518,1%@518,2%@518] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@28.75C POM_5V_IN 6553/6553 POM_5V_GPU 3803/3803 POM_5V_CPU 163/163
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@518,19%@518,2%@518,3%@518] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31.25C POM_5V_IN 6026/6289 POM_5V_GPU 3333/3568 POM_5V_CPU 164/163
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@403,22%@403,3%@403,2%@403] EMC_FREQ 34%@1600 GR3D_FREQ 74%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 6058/6212 POM_5V_GPU 3456/3530 POM_5V_CPU 164/163
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,24%@204,1%@204,5%@204] EMC_FREQ 38%@1600 GR3D_FREQ 76%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31C POM_5V_IN 5861/6124 POM_5V_GPU 3338/3482 POM_5V_CPU 164/163
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,22%@204,3%@204,3%@204] EMC_FREQ 42%@1600 GR3D_FREQ 62%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@39C thermal@31.25C POM_5V_IN 6026/6104 POM_5V_GPU 3178/3421 POM_5V_CPU 164/163
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,23%@102,3%@102,2%@204] EMC_FREQ 44%@1600 GR3D_FREQ 90%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 6347/6145 POM_5V_GPU 3410/3419 POM_5V_CPU 164/163
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,22%@204,1%@204,5%@204] EMC_FREQ 45%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@39C thermal@31.25C POM_5V_IN 6182/6150 POM_5V_GPU 3292/3401 POM_5V_CPU 164/163
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,24%@102,2%@102,2%@102] EMC_FREQ 46%@1600 GR3D_FREQ 69%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 6223/6159 POM_5V_GPU 3462/3409 POM_5V_CPU 164/163
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,24%@102,1%@102,4%@102] EMC_FREQ 47%@1600 GR3D_FREQ 67%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 6368/6182 POM_5V_GPU 3497/3418 POM_5V_CPU 164/163
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,23%@102,3%@102,4%@102] EMC_FREQ 48%@1600 GR3D_FREQ 64%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31.5C POM_5V_IN 6337/6198 POM_5V_GPU 3533/3430 POM_5V_CPU 164/163
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,23%@204,6%@204,0%@204] EMC_FREQ 48%@1600 GR3D_FREQ 74%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31.5C POM_5V_IN 6182/6196 POM_5V_GPU 3256/3414 POM_5V_CPU 164/163
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,24%@102,1%@102,1%@102] EMC_FREQ 48%@1600 GR3D_FREQ 98%@921 APE 25 PLL@27C CPU@32C PMIC@50C GPU@30C AO@40C thermal@31.5C POM_5V_IN 5861/6168 POM_5V_GPU 3297/3404 POM_5V_CPU 123/160
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,24%@102,4%@204,4%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@31C AO@40C thermal@31.75C POM_5V_IN 5820/6141 POM_5V_GPU 3338/3399 POM_5V_CPU 164/160
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,19%@102,4%@102,4%@102] EMC_FREQ 49%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.75C POM_5V_IN 6337/6155 POM_5V_GPU 3374/3397 POM_5V_CPU 164/161
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,23%@204,2%@204,3%@204] EMC_FREQ 49%@1600 GR3D_FREQ 73%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@40C thermal@31.5C POM_5V_IN 5944/6141 POM_5V_GPU 3415/3398 POM_5V_CPU 164/161
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,26%@204,3%@204,3%@204] EMC_FREQ 49%@1600 GR3D_FREQ 91%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30.5C AO@40C thermal@31.5C POM_5V_IN 5861/6124 POM_5V_GPU 3379/3397 POM_5V_CPU 164/161
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,25%@204,2%@204,5%@204] EMC_FREQ 49%@1600 GR3D_FREQ 77%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30.5C AO@40C thermal@31.5C POM_5V_IN 5705/6099 POM_5V_GPU 3256/3389 POM_5V_CPU 164/161
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,22%@204,3%@204,4%@204] EMC_FREQ 49%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@40C thermal@31.5C POM_5V_IN 6327/6112 POM_5V_GPU 3656/3404 POM_5V_CPU 164/161
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,22%@307,3%@307,3%@307] EMC_FREQ 49%@1600 GR3D_FREQ 97%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30.5C AO@40C thermal@31.75C POM_5V_IN 5746/6092 POM_5V_GPU 3338/3400 POM_5V_CPU 123/159
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,21%@204,9%@204,6%@204] EMC_FREQ 49%@1600 GR3D_FREQ 66%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.5C POM_5V_IN 5903/6083 POM_5V_GPU 3379/3399 POM_5V_CPU 164/159
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,11%@204,20%@204,7%@204] EMC_FREQ 49%@1600 GR3D_FREQ 67%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@40C thermal@31.75C POM_5V_IN 6296/6093 POM_5V_GPU 3415/3400 POM_5V_CPU 164/160
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,25%@102,1%@102,3%@102] EMC_FREQ 49%@1600 GR3D_FREQ 64%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.5C POM_5V_IN 6141/6095 POM_5V_GPU 3338/3397 POM_5V_CPU 164/160
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,23%@204,0%@204,3%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30.5C AO@40C thermal@31.5C POM_5V_IN 5820/6083 POM_5V_GPU 3297/3393 POM_5V_CPU 123/158
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,24%@204,5%@204,0%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30.5C AO@40C thermal@31.75C POM_5V_IN 6150/6086 POM_5V_GPU 3415/3393 POM_5V_CPU 164/158
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,24%@204,2%@204,5%@204] EMC_FREQ 49%@1600 GR3D_FREQ 88%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30.5C AO@40C thermal@31.25C POM_5V_IN 5944/6080 POM_5V_GPU 3456/3396 POM_5V_CPU 164/159
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,8%@204,16%@204,6%@204] EMC_FREQ 49%@1600 GR3D_FREQ 77%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30.5C AO@40C thermal@31.5C POM_5V_IN 6378/6092 POM_5V_GPU 3497/3400 POM_5V_CPU 164/159
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,8%@102,14%@204,6%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30.5C AO@40C thermal@31.75C POM_5V_IN 5820/6082 POM_5V_GPU 3379/3399 POM_5V_CPU 123/157
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,25%@204,0%@204,7%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30.5C AO@40.5C thermal@31.75C POM_5V_IN 5861/6074 POM_5V_GPU 3338/3397 POM_5V_CPU 164/158
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,22%@204,3%@204,1%@204] EMC_FREQ 49%@1600 GR3D_FREQ 91%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@31.75C POM_5V_IN 5944/6069 POM_5V_GPU 3456/3399 POM_5V_CPU 123/156
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,9%@102,18%@102,4%@102] EMC_FREQ 49%@1600 GR3D_FREQ 85%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@31.5C POM_5V_IN 6141/6072 POM_5V_GPU 3451/3401 POM_5V_CPU 123/155
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,16%@204,10%@204,1%@204] EMC_FREQ 49%@1600 GR3D_FREQ 75%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@31C AO@40.5C thermal@31.25C POM_5V_IN 6141/6074 POM_5V_GPU 3492/3404 POM_5V_CPU 164/156
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,23%@102,5%@102,3%@102] EMC_FREQ 49%@1600 GR3D_FREQ 72%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@31.75C POM_5V_IN 6296/6081 POM_5V_GPU 3374/3403 POM_5V_CPU 123/155
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,6%@204,0%@204,4%@204] EMC_FREQ 49%@1600 GR3D_FREQ 75%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@30.5C AO@40.5C thermal@31.5C POM_5V_IN 5935/6076 POM_5V_GPU 3456/3404 POM_5V_CPU 123/154
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,20%@102,6%@102,3%@102] EMC_FREQ 49%@1600 GR3D_FREQ 73%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@31C AO@40.5C thermal@32C POM_5V_IN 6099/6077 POM_5V_GPU 3415/3404 POM_5V_CPU 123/153
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,6%@204,6%@204,5%@204] EMC_FREQ 49%@1600 GR3D_FREQ 95%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@31.75C POM_5V_IN 5829/6070 POM_5V_GPU 3297/3401 POM_5V_CPU 164/153
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,8%@204,8%@204,5%@204] EMC_FREQ 49%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@31C AO@41.5C thermal@32C POM_5V_IN 6058/6070 POM_5V_GPU 3574/3406 POM_5V_CPU 164/153
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [26%@102,2%@102,1%@102,5%@102] EMC_FREQ 49%@1600 GR3D_FREQ 96%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31C AO@40.5C thermal@31.75C POM_5V_IN 6213/6073 POM_5V_GPU 3297/3403 POM_5V_CPU 164/154
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,5%@204,10%@204,3%@204] EMC_FREQ 49%@1600 GR3D_FREQ 74%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 6481/6084 POM_5V_GPU 3733/3412 POM_5V_CPU 123/153
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,4%@204,2%@204,2%@204] EMC_FREQ 50%@1600 GR3D_FREQ 70%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@40C thermal@32.25C POM_5V_IN 6296/6090 POM_5V_GPU 3456/3413 POM_5V_CPU 164/153
RAM 1678/3964MB (lfb 73x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,4%@204,4%@204,2%@204] EMC_FREQ 50%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@31C AO@40.5C thermal@31.75C POM_5V_IN 6481/6099 POM_5V_GPU 3891/3425 POM_5V_CPU 164/153
