RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@518,8%@518,3%@518,1%@518] EMC_FREQ 15%@1600 GR3D_FREQ 51%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@31C AO@40C thermal@32C POM_5V_IN 5241/5241 POM_5V_GPU 3068/3068 POM_5V_CPU 165/165
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,12%@204,2%@204,1%@204] EMC_FREQ 22%@1600 GR3D_FREQ 67%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 5788/5514 POM_5V_GPU 3550/3309 POM_5V_CPU 164/164
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@518,3%@518,2%@518,0%@518] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@42C thermal@33C POM_5V_IN 6172/5733 POM_5V_GPU 3862/3493 POM_5V_CPU 164/164
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,3%@102,2%@102,1%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.5C POM_5V_IN 6522/5930 POM_5V_GPU 4218/3674 POM_5V_CPU 163/164
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,2%@204,6%@204,0%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@42C thermal@32C POM_5V_IN 6676/6079 POM_5V_GPU 4253/3790 POM_5V_CPU 122/155
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,2%@204,3%@204,0%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31.5C AO@43C thermal@32.75C POM_5V_IN 6788/6197 POM_5V_GPU 4328/3879 POM_5V_CPU 122/150
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,2%@102,4%@102,1%@102] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@41.5C thermal@33.25C POM_5V_IN 6941/6304 POM_5V_GPU 4334/3944 POM_5V_CPU 122/146
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,4%@102,7%@102,1%@102] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31C AO@39.5C thermal@32.75C POM_5V_IN 5672/6225 POM_5V_GPU 3234/3855 POM_5V_CPU 124/143
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@307,3%@307,4%@307,4%@307] EMC_FREQ 36%@1600 GR3D_FREQ 58%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@32.25C POM_5V_IN 5200/6111 POM_5V_GPU 3068/3768 POM_5V_CPU 165/145
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,3%@204,5%@204,0%@204] EMC_FREQ 36%@1600 GR3D_FREQ 64%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.75C POM_5V_IN 5944/6094 POM_5V_GPU 3668/3758 POM_5V_CPU 164/147
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,3%@204,1%@204,1%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@33.25C POM_5V_IN 6286/6111 POM_5V_GPU 3979/3778 POM_5V_CPU 164/149
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,2%@204,8%@204,0%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33C POM_5V_IN 6594/6152 POM_5V_GPU 4253/3817 POM_5V_CPU 163/150
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,2%@204,2%@204,1%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 6706/6194 POM_5V_GPU 4328/3857 POM_5V_CPU 122/148
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,3%@204,3%@204,2%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@32.25C POM_5V_IN 6829/6239 POM_5V_GPU 4369/3893 POM_5V_CPU 122/146
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,10%@204,0%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@32C AO@40.5C thermal@32.75C POM_5V_IN 6264/6241 POM_5V_GPU 3668/3878 POM_5V_CPU 123/144
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,6%@204,9%@204,1%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@33.25C POM_5V_IN 5083/6169 POM_5V_GPU 2907/3817 POM_5V_CPU 166/145
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@403,5%@403,9%@403,1%@403] EMC_FREQ 37%@1600 GR3D_FREQ 93%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@33.25C POM_5V_IN 6286/6176 POM_5V_GPU 3528/3800 POM_5V_CPU 246/151
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,8%@204,16%@204,4%@204] EMC_FREQ 37%@1600 GR3D_FREQ 88%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@42C thermal@32.75C POM_5V_IN 6481/6192 POM_5V_GPU 3727/3796 POM_5V_CPU 163/152
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,1%@102,11%@102,2%@102] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@32C AO@42C thermal@32.75C POM_5V_IN 6829/6226 POM_5V_GPU 4083/3811 POM_5V_CPU 163/153
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,2%@204,12%@204,4%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33.75C POM_5V_IN 6982/6264 POM_5V_GPU 4239/3833 POM_5V_CPU 122/151
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,16%@102,1%@102] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@32C AO@42.5C thermal@33.25C POM_5V_IN 7163/6307 POM_5V_GPU 4314/3856 POM_5V_CPU 162/151
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,7%@204,8%@204,3%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@42.5C thermal@33C POM_5V_IN 7012/6339 POM_5V_GPU 4443/3882 POM_5V_CPU 163/152
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,5%@307,10%@307,3%@307] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@34C PMIC@50C GPU@31.5C AO@40.5C thermal@33C POM_5V_IN 5829/6316 POM_5V_GPU 3348/3859 POM_5V_CPU 165/153
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@307,4%@307,2%@307,3%@307] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31C AO@40.5C thermal@32.75C POM_5V_IN 5158/6268 POM_5V_GPU 2949/3821 POM_5V_CPU 207/155
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,6%@307,6%@307,1%@307] EMC_FREQ 37%@1600 GR3D_FREQ 71%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@33.25C POM_5V_IN 5705/6246 POM_5V_GPU 3426/3805 POM_5V_CPU 165/155
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,3%@307,10%@307,1%@307] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@33.75C POM_5V_IN 6172/6243 POM_5V_GPU 3744/3803 POM_5V_CPU 164/155
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@307,2%@307,2%@307,0%@307] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33.25C POM_5V_IN 6481/6252 POM_5V_GPU 3979/3809 POM_5V_CPU 164/156
RAM 2054/3964MB (lfb 80x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@403,6%@403,6%@403,0%@403] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@32.25C POM_5V_IN 6676/6267 POM_5V_GPU 4253/3825 POM_5V_CPU 163/156
