RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@204,0%@204,1%@204] EMC_FREQ 7%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@32.25C POM_5V_IN 6491/6491 POM_5V_GPU 4553/4553 POM_5V_CPU 123/123
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,1%@204,1%@204,1%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@30.5C AO@42.5C thermal@33C POM_5V_IN 6604/6547 POM_5V_GPU 4628/4590 POM_5V_CPU 163/143
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,2%@307,1%@307,2%@307] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@30.5C AO@43.5C thermal@32.75C POM_5V_IN 6717/6604 POM_5V_GPU 4743/4641 POM_5V_CPU 163/149
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,2%@307,0%@307,0%@307] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43C thermal@32.75C POM_5V_IN 6717/6632 POM_5V_GPU 4743/4666 POM_5V_CPU 163/153
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,0%@307,1%@307,1%@307] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43.5C thermal@33C POM_5V_IN 6829/6671 POM_5V_GPU 4825/4698 POM_5V_CPU 163/155
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,1%@307,2%@307,2%@307] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35.5C PMIC@50C GPU@31C AO@43.5C thermal@32.5C POM_5V_IN 6829/6697 POM_5V_GPU 4825/4719 POM_5V_CPU 122/149
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@518,1%@518,0%@518,1%@518] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43.5C thermal@33C POM_5V_IN 6788/6710 POM_5V_GPU 4825/4734 POM_5V_CPU 163/151
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@403,3%@403,5%@403,4%@403] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 6645/6702 POM_5V_GPU 4471/4701 POM_5V_CPU 164/153
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,3%@518,1%@518,1%@518] EMC_FREQ 12%@1600 GR3D_FREQ 69%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@43C thermal@33C POM_5V_IN 6337/6661 POM_5V_GPU 4396/4667 POM_5V_CPU 164/154
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,0%@403,5%@403,2%@403] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43.5C thermal@33C POM_5V_IN 6563/6652 POM_5V_GPU 4553/4656 POM_5V_CPU 205/159
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@102,3%@102,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@43.5C thermal@33C POM_5V_IN 6604/6647 POM_5V_GPU 4669/4657 POM_5V_CPU 122/155
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,0%@102,4%@102,0%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@43.5C thermal@33.25C POM_5V_IN 6635/6646 POM_5V_GPU 4710/4661 POM_5V_CPU 122/153
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,1%@102,5%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@44C thermal@32.75C POM_5V_IN 6758/6655 POM_5V_GPU 4825/4674 POM_5V_CPU 163/153
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,0%@102,4%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31C AO@44C thermal@33.5C POM_5V_IN 6829/6667 POM_5V_GPU 4825/4685 POM_5V_CPU 122/151
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,0%@102,3%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31C AO@44C thermal@33.5C POM_5V_IN 6758/6673 POM_5V_GPU 4825/4694 POM_5V_CPU 122/149
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@102,3%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 6378/6655 POM_5V_GPU 4273/4668 POM_5V_CPU 123/147
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@102,6%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 68%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@43.5C thermal@33.5C POM_5V_IN 6409/6640 POM_5V_GPU 4553/4661 POM_5V_CPU 164/148
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,10%@102,3%@102,3%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35.5C PMIC@50C GPU@31.5C AO@43.5C thermal@33C POM_5V_IN 6952/6657 POM_5V_GPU 4614/4658 POM_5V_CPU 163/149
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,11%@204,4%@204,2%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@36C PMIC@50C GPU@31.5C AO@43.5C thermal@33.5C POM_5V_IN 7023/6677 POM_5V_GPU 4729/4662 POM_5V_CPU 122/148
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,10%@102,6%@102,4%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31C AO@43.5C thermal@33.5C POM_5V_IN 7093/6697 POM_5V_GPU 4762/4667 POM_5V_CPU 122/146
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,9%@102,7%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35.5C PMIC@50C GPU@31.5C AO@44C thermal@33.25C POM_5V_IN 7215/6722 POM_5V_GPU 4803/4673 POM_5V_CPU 122/145
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,11%@102,4%@204,5%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@44C thermal@33.25C POM_5V_IN 7093/6739 POM_5V_GPU 4810/4680 POM_5V_CPU 122/144
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,10%@102,6%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33.25C POM_5V_IN 6840/6743 POM_5V_GPU 4177/4658 POM_5V_CPU 163/145
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,12%@307,6%@307,2%@307] EMC_FREQ 13%@1600 GR3D_FREQ 71%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@43.5C thermal@33.5C POM_5V_IN 6635/6739 POM_5V_GPU 4382/4646 POM_5V_CPU 122/144
RAM 1830/3964MB (lfb 84x4MB) SWAP 364/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,15%@204,9%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@43.5C thermal@33C POM_5V_IN 6911/6746 POM_5V_GPU 4532/4642 POM_5V_CPU 163/145
