RAM 1976/3964MB (lfb 88x4MB) SWAP 367/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,3%@102,12%@102,1%@102] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@38.5C thermal@30.75C POM_5V_IN 6223/6223 POM_5V_GPU 3797/3797 POM_5V_CPU 124/124
RAM 1976/3964MB (lfb 88x4MB) SWAP 367/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,4%@102,3%@204,0%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@39C thermal@31.25C POM_5V_IN 5640/5931 POM_5V_GPU 3561/3679 POM_5V_CPU 165/144
RAM 1976/3964MB (lfb 88x4MB) SWAP 367/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,4%@204,0%@204,2%@204] EMC_FREQ 15%@1600 GR3D_FREQ 92%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5788/5883 POM_5V_GPU 3756/3704 POM_5V_CPU 165/151
RAM 1976/3964MB (lfb 88x4MB) SWAP 367/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@403,1%@403,2%@403,0%@403] EMC_FREQ 17%@1600 GR3D_FREQ 50%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5755/5851 POM_5V_GPU 3720/3708 POM_5V_CPU 124/144
RAM 1976/3964MB (lfb 88x4MB) SWAP 367/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,5%@102,2%@102,2%@102] EMC_FREQ 18%@1600 GR3D_FREQ 66%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@31.25C POM_5V_IN 5985/5878 POM_5V_GPU 3915/3749 POM_5V_CPU 123/140
RAM 1976/3964MB (lfb 88x4MB) SWAP 367/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,3%@204,0%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6026/5902 POM_5V_GPU 4039/3798 POM_5V_CPU 123/137
RAM 1976/3964MB (lfb 88x4MB) SWAP 367/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,5%@204,1%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 97%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6223/5948 POM_5V_GPU 4156/3849 POM_5V_CPU 123/135
RAM 1976/3964MB (lfb 88x4MB) SWAP 367/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,3%@204,0%@204,2%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@29.5C AO@41C thermal@31.75C POM_5V_IN 6213/5981 POM_5V_GPU 4232/3897 POM_5V_CPU 123/133
RAM 1976/3964MB (lfb 88x4MB) SWAP 367/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,4%@204,2%@204,0%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41.5C thermal@31.25C POM_5V_IN 6378/6025 POM_5V_GPU 4314/3943 POM_5V_CPU 123/132
RAM 1976/3964MB (lfb 88x4MB) SWAP 367/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,7%@102,5%@102,4%@102] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6563/6079 POM_5V_GPU 4471/3996 POM_5V_CPU 164/135
RAM 1976/3964MB (lfb 88x4MB) SWAP 367/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,2%@204,1%@204,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@39.5C thermal@31.75C POM_5V_IN 6182/6088 POM_5V_GPU 3844/3982 POM_5V_CPU 124/134
