RAM 1729/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,8%@307,0%@307,1%@307] EMC_FREQ 21%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6982/6982 POM_5V_GPU 4355/4355 POM_5V_CPU 162/162
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,12%@204,1%@204,3%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@31.75C POM_5V_IN 7587/7284 POM_5V_GPU 4592/4473 POM_5V_CPU 122/142
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,13%@204,1%@204,2%@204] EMC_FREQ 39%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@42C thermal@32.25C POM_5V_IN 7245/7271 POM_5V_GPU 4585/4510 POM_5V_CPU 121/135
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,14%@204,4%@204,3%@204] EMC_FREQ 44%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@31.75C POM_5V_IN 7245/7264 POM_5V_GPU 4124/4414 POM_5V_CPU 163/142
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,13%@204,2%@204,1%@204] EMC_FREQ 47%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 7274/7266 POM_5V_GPU 4625/4456 POM_5V_CPU 121/137
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,13%@102,1%@102,4%@102] EMC_FREQ 50%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@41C thermal@31.75C POM_5V_IN 7437/7295 POM_5V_GPU 4389/4445 POM_5V_CPU 122/135
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,13%@204,2%@204,1%@204] EMC_FREQ 51%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@35C PMIC@50C GPU@30.5C AO@42.5C thermal@32C POM_5V_IN 7616/7340 POM_5V_GPU 4894/4509 POM_5V_CPU 121/133
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,8%@102,7%@102,4%@102] EMC_FREQ 53%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@31C AO@42.5C thermal@32C POM_5V_IN 7465/7356 POM_5V_GPU 4739/4537 POM_5V_CPU 121/131
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,10%@102,3%@102,2%@102] EMC_FREQ 53%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@41C thermal@32.25C POM_5V_IN 7215/7340 POM_5V_GPU 4246/4505 POM_5V_CPU 122/130
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,3%@102,1%@102,3%@102] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@32.5C POM_5V_IN 7575/7364 POM_5V_GPU 4853/4540 POM_5V_CPU 121/129
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,3%@204,2%@204,0%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@31C AO@41.5C thermal@32C POM_5V_IN 6788/7311 POM_5V_GPU 4239/4512 POM_5V_CPU 122/128
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,1%@102,2%@102,1%@102] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32C POM_5V_IN 7535/7330 POM_5V_GPU 4853/4541 POM_5V_CPU 121/128
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,5%@204,3%@204,1%@204] EMC_FREQ 54%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32C POM_5V_IN 7315/7329 POM_5V_GPU 4625/4547 POM_5V_CPU 121/127
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,14%@102,3%@102,0%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 7104/7313 POM_5V_GPU 4233/4525 POM_5V_CPU 122/127
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,11%@204,0%@204,3%@204] EMC_FREQ 54%@1600 GR3D_FREQ 88%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.25C POM_5V_IN 7465/7323 POM_5V_GPU 4780/4542 POM_5V_CPU 121/126
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,9%@204,5%@204,3%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@32.25C POM_5V_IN 6941/7299 POM_5V_GPU 4355/4530 POM_5V_CPU 122/126
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,5%@204,9%@204,4%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.75C POM_5V_IN 7656/7320 POM_5V_GPU 4820/4547 POM_5V_CPU 121/126
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,4%@204,12%@204,6%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@31C AO@42.5C thermal@32.25C POM_5V_IN 7315/7320 POM_5V_GPU 4625/4551 POM_5V_CPU 121/125
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,5%@102,8%@102,6%@102] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@31C AO@41.5C thermal@32.25C POM_5V_IN 6747/7289 POM_5V_GPU 4158/4531 POM_5V_CPU 122/125
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,12%@204,0%@204,3%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43C thermal@32.75C POM_5V_IN 7506/7300 POM_5V_GPU 4813/4545 POM_5V_CPU 121/125
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,13%@204,4%@204,2%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@31C AO@41.5C thermal@32.25C POM_5V_IN 6818/7277 POM_5V_GPU 4199/4528 POM_5V_CPU 122/125
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,9%@204,6%@204,0%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.25C POM_5V_IN 7806/7301 POM_5V_GPU 5048/4552 POM_5V_CPU 162/127
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,10%@204,7%@204,3%@204] EMC_FREQ 54%@1600 GR3D_FREQ 71%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 7315/7302 POM_5V_GPU 4625/4555 POM_5V_CPU 121/126
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,12%@204,6%@102,0%@102] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@31C AO@42C thermal@32.75C POM_5V_IN 6870/7284 POM_5V_GPU 4158/4538 POM_5V_CPU 122/126
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,13%@102,2%@102,2%@102] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@32.5C POM_5V_IN 7506/7293 POM_5V_GPU 4780/4548 POM_5V_CPU 121/126
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,9%@204,6%@204,2%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@33C POM_5V_IN 6676/7269 POM_5V_GPU 4042/4529 POM_5V_CPU 122/126
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,13%@102,2%@102,1%@102] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43C thermal@33C POM_5V_IN 7575/7280 POM_5V_GPU 4853/4541 POM_5V_CPU 121/125
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,8%@204,4%@204,2%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@42C thermal@33C POM_5V_IN 6829/7264 POM_5V_GPU 4239/4530 POM_5V_CPU 122/125
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,14%@204,2%@204,0%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@32.5C POM_5V_IN 7575/7275 POM_5V_GPU 4894/4542 POM_5V_CPU 121/125
RAM 1730/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,9%@204,7%@204,3%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31.5C AO@42C thermal@32.5C POM_5V_IN 6706/7256 POM_5V_GPU 4158/4529 POM_5V_CPU 122/125
