RAM 2121/3964MB (lfb 73x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@710,3%@710,6%@710,2%@710] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@31C AO@43C thermal@33.5C POM_5V_IN 7123/7123 POM_5V_GPU 4470/4470 POM_5V_CPU 284/284
RAM 2121/3964MB (lfb 73x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,1%@204,6%@204,5%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32C AO@43.5C thermal@32.25C POM_5V_IN 7093/7108 POM_5V_GPU 4925/4697 POM_5V_CPU 122/203
RAM 2121/3964MB (lfb 73x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,1%@102,4%@102,1%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@31.5C AO@43.5C thermal@33.75C POM_5V_IN 7052/7089 POM_5V_GPU 4965/4786 POM_5V_CPU 122/176
RAM 2121/3964MB (lfb 73x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,0%@204,4%@204,0%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32C AO@44C thermal@34C POM_5V_IN 7204/7118 POM_5V_GPU 5039/4849 POM_5V_CPU 122/162
RAM 2121/3964MB (lfb 73x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@710,5%@710,4%@710,0%@710] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32C AO@44C thermal@32.25C POM_5V_IN 7245/7143 POM_5V_GPU 4917/4863 POM_5V_CPU 284/186
RAM 2122/3964MB (lfb 73x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,8%@102,5%@102,1%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32C AO@44C thermal@34.25C POM_5V_IN 7616/7222 POM_5V_GPU 5056/4895 POM_5V_CPU 121/175
RAM 2122/3964MB (lfb 73x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,5%@204,2%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@32C AO@44C thermal@34C POM_5V_IN 7685/7288 POM_5V_GPU 5096/4924 POM_5V_CPU 121/168
RAM 2122/3964MB (lfb 73x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,7%@204,5%@204,1%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@33C PMIC@50C GPU@31C AO@39.5C thermal@32.25C POM_5V_IN 5324/7042 POM_5V_GPU 2704/4646 POM_5V_CPU 166/167
RAM 2122/3964MB (lfb 73x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@518,9%@518,1%@518,2%@518] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@31.5C AO@43C thermal@32.25C POM_5V_IN 6676/7002 POM_5V_GPU 4089/4584 POM_5V_CPU 163/167
RAM 2122/3964MB (lfb 73x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,5%@204,3%@204,1%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32C AO@44C thermal@34.25C POM_5V_IN 7425/7044 POM_5V_GPU 4820/4608 POM_5V_CPU 121/162
RAM 2122/3964MB (lfb 73x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,4%@204,3%@204,1%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32C AO@44.5C thermal@34.25C POM_5V_IN 7506/7086 POM_5V_GPU 4901/4634 POM_5V_CPU 162/162
