RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@307,2%@307,1%@307,2%@307] EMC_FREQ 5%@1600 GR3D_FREQ 84%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@28.5C POM_5V_IN 5870/5870 POM_5V_GPU 3962/3962 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,7%@204,1%@204,6%@204] EMC_FREQ 7%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41C thermal@32.25C POM_5V_IN 5482/5676 POM_5V_GPU 3608/3785 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@102,9%@102,3%@204,2%@204] EMC_FREQ 8%@1600 GR3D_FREQ 69%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 5746/5699 POM_5V_GPU 3809/3793 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,6%@204,6%@204,0%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41C thermal@32C POM_5V_IN 5441/5634 POM_5V_GPU 3566/3736 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,5%@204,0%@204,5%@204] EMC_FREQ 10%@1600 GR3D_FREQ 93%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@42C thermal@32C POM_5V_IN 5870/5681 POM_5V_GPU 3921/3773 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,3%@204,2%@204,0%@204] EMC_FREQ 10%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@32C POM_5V_IN 5598/5667 POM_5V_GPU 3726/3765 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,5%@204,7%@204,1%@204] EMC_FREQ 11%@1600 GR3D_FREQ 86%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@32.25C POM_5V_IN 5788/5685 POM_5V_GPU 3844/3776 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,9%@204,3%@204,5%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.5C POM_5V_IN 5441/5654 POM_5V_GPU 3561/3749 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,5%@204,2%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.5C POM_5V_IN 5557/5643 POM_5V_GPU 3685/3742 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [30%@307,5%@307,0%@307,8%@307] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@32.25C POM_5V_IN 5515/5630 POM_5V_GPU 3685/3736 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,5%@204,1%@204,4%@204] EMC_FREQ 11%@1600 GR3D_FREQ 83%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.5C POM_5V_IN 5557/5624 POM_5V_GPU 3685/3732 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [27%@102,7%@102,1%@102,5%@102] EMC_FREQ 11%@1600 GR3D_FREQ 67%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.5C POM_5V_IN 5755/5635 POM_5V_GPU 3608/3721 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,6%@204,3%@204,2%@204] EMC_FREQ 11%@1600 GR3D_FREQ 94%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@41.5C thermal@32.5C POM_5V_IN 5399/5616 POM_5V_GPU 3525/3706 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,7%@204,6%@204,2%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.5C POM_5V_IN 5788/5629 POM_5V_GPU 3921/3721 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,5%@204,3%@204,5%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32.75C POM_5V_IN 5515/5621 POM_5V_GPU 3685/3719 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,4%@204,2%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32.25C POM_5V_IN 5631/5622 POM_5V_GPU 3720/3719 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,9%@204,1%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@32.25C POM_5V_IN 5631/5622 POM_5V_GPU 3726/3719 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,28%@204,7%@204,1%@204] EMC_FREQ 11%@1600 GR3D_FREQ 67%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.5C POM_5V_IN 5515/5616 POM_5V_GPU 3602/3713 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,22%@102,16%@102,4%@102] EMC_FREQ 11%@1600 GR3D_FREQ 71%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@32.25C POM_5V_IN 5714/5621 POM_5V_GPU 3886/3722 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,7%@102,23%@102,7%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@32.25C POM_5V_IN 5598/5620 POM_5V_GPU 3643/3718 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,13%@204,22%@204,8%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 5432/5611 POM_5V_GPU 3643/3714 POM_5V_CPU 165/165
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,11%@307,25%@307,5%@307] EMC_FREQ 11%@1600 GR3D_FREQ 93%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 6255/5640 POM_5V_GPU 4026/3728 POM_5V_CPU 246/168
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,20%@204,24%@307,8%@307] EMC_FREQ 11%@1600 GR3D_FREQ 65%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.75C POM_5V_IN 5788/5647 POM_5V_GPU 3550/3721 POM_5V_CPU 165/168
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,29%@204,13%@204,5%@204] EMC_FREQ 11%@1600 GR3D_FREQ 64%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@32.25C POM_5V_IN 6068/5664 POM_5V_GPU 3673/3719 POM_5V_CPU 164/168
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,29%@204,2%@204,6%@204] EMC_FREQ 11%@1600 GR3D_FREQ 73%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@32.5C POM_5V_IN 5714/5666 POM_5V_GPU 3720/3719 POM_5V_CPU 165/168
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,30%@204,4%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 74%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 5631/5665 POM_5V_GPU 3803/3722 POM_5V_CPU 165/168
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,31%@204,7%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 70%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.25C POM_5V_IN 5870/5672 POM_5V_GPU 3797/3725 POM_5V_CPU 165/167
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,29%@204,5%@204,1%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@42C thermal@32.5C POM_5V_IN 5631/5671 POM_5V_GPU 3803/3727 POM_5V_CPU 165/167
RAM 1698/3964MB (lfb 78x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,28%@204,3%@204,1%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@32.5C POM_5V_IN 5515/5666 POM_5V_GPU 3643/3725 POM_5V_CPU 165/167
