RAM 1694/3964MB (lfb 61x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,17%@518,6%@518,5%@518] EMC_FREQ 19%@1600 GR3D_FREQ 72%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@29C POM_5V_IN 6919/6919 POM_5V_GPU 4064/4064 POM_5V_CPU 284/284
RAM 1694/3964MB (lfb 61x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,23%@102,2%@204,2%@204] EMC_FREQ 30%@1600 GR3D_FREQ 91%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31C POM_5V_IN 6737/6828 POM_5V_GPU 3995/4029 POM_5V_CPU 163/223
RAM 1694/3964MB (lfb 61x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,25%@204,6%@204,4%@204] EMC_FREQ 37%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 6818/6824 POM_5V_GPU 3879/3979 POM_5V_CPU 163/203
RAM 1694/3964MB (lfb 61x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [20%@102,8%@204,4%@204,2%@204] EMC_FREQ 42%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 6235/6677 POM_5V_GPU 3680/3904 POM_5V_CPU 163/193
RAM 1694/3964MB (lfb 61x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,4%@204,5%@204,1%@307] EMC_FREQ 46%@1600 GR3D_FREQ 84%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6348/6611 POM_5V_GPU 3762/3876 POM_5V_CPU 163/187
RAM 1694/3964MB (lfb 61x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,5%@102,3%@102,3%@102] EMC_FREQ 48%@1600 GR3D_FREQ 83%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31C POM_5V_IN 6706/6627 POM_5V_GPU 3686/3844 POM_5V_CPU 163/183
RAM 1694/3964MB (lfb 61x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,23%@102,5%@102,1%@102] EMC_FREQ 50%@1600 GR3D_FREQ 97%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31C POM_5V_IN 6471/6604 POM_5V_GPU 3838/3843 POM_5V_CPU 163/180
RAM 1694/3964MB (lfb 61x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,22%@204,5%@102,3%@102] EMC_FREQ 50%@1600 GR3D_FREQ 70%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31C POM_5V_IN 6122/6544 POM_5V_GPU 3604/3813 POM_5V_CPU 163/178
RAM 1694/3964MB (lfb 61x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,23%@204,4%@204,1%@204] EMC_FREQ 50%@1600 GR3D_FREQ 83%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@30.75C POM_5V_IN 6625/6553 POM_5V_GPU 3844/3816 POM_5V_CPU 163/176
RAM 1694/3964MB (lfb 61x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,26%@204,3%@204,2%@204] EMC_FREQ 50%@1600 GR3D_FREQ 87%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@30.75C POM_5V_IN 6039/6502 POM_5V_GPU 3610/3796 POM_5V_CPU 163/175
RAM 1694/3964MB (lfb 61x4MB) SWAP 247/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,23%@102,5%@102,2%@102] EMC_FREQ 51%@1600 GR3D_FREQ 82%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31C POM_5V_IN 6971/6544 POM_5V_GPU 3919/3807 POM_5V_CPU 163/174
