RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,13%@204,3%@204,1%@204] EMC_FREQ 6%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@29.5C AO@41.5C thermal@31.75C POM_5V_IN 6368/6368 POM_5V_GPU 4430/4430 POM_5V_CPU 164/164
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,11%@102,3%@102,0%@204] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34.5C PMIC@50C GPU@30C AO@41.5C thermal@32C POM_5V_IN 6481/6424 POM_5V_GPU 4546/4488 POM_5V_CPU 123/143
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,11%@102,1%@204,1%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34.5C PMIC@50C GPU@30C AO@41.5C thermal@32C POM_5V_IN 6553/6467 POM_5V_GPU 4621/4532 POM_5V_CPU 122/136
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,12%@204,5%@204,1%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@32.25C POM_5V_IN 6017/6354 POM_5V_GPU 4115/4428 POM_5V_CPU 123/133
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,7%@102,4%@102,2%@102] EMC_FREQ 11%@1600 GR3D_FREQ 69%@921 APE 25 PLL@26.5C CPU@34.5C PMIC@50C GPU@30C AO@42C thermal@32C POM_5V_IN 6204/6324 POM_5V_GPU 4348/4412 POM_5V_CPU 123/131
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,9%@102,3%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34.5C PMIC@50C GPU@30C AO@42C thermal@32.25C POM_5V_IN 6399/6337 POM_5V_GPU 4505/4427 POM_5V_CPU 123/129
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,9%@102,6%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34.5C PMIC@50C GPU@30.5C AO@42C thermal@32C POM_5V_IN 6512/6362 POM_5V_GPU 4628/4456 POM_5V_CPU 122/128
RAM 1750/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,7%@204,7%@204,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 6058/6324 POM_5V_GPU 4197/4423 POM_5V_CPU 123/127
RAM 1750/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,7%@102,4%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30C AO@42C thermal@32.25C POM_5V_IN 6327/6324 POM_5V_GPU 4389/4419 POM_5V_CPU 123/127
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,1%@102,4%@102,3%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30C AO@42C thermal@32.25C POM_5V_IN 6481/6340 POM_5V_GPU 4546/4432 POM_5V_CPU 123/126
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,2%@204,2%@204,1%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34.5C PMIC@50C GPU@30.5C AO@42C thermal@32C POM_5V_IN 6553/6359 POM_5V_GPU 4621/4449 POM_5V_CPU 122/126
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,3%@204,2%@204,2%@204] EMC_FREQ 13%@1600 GR3D_FREQ 69%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30C AO@41.5C thermal@32C POM_5V_IN 6099/6337 POM_5V_GPU 4156/4425 POM_5V_CPU 123/126
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,1%@102,2%@102,1%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30C AO@42C thermal@32.25C POM_5V_IN 6399/6342 POM_5V_GPU 4505/4431 POM_5V_CPU 122/125
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,2%@102,7%@102,4%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32.25C POM_5V_IN 6522/6355 POM_5V_GPU 4553/4440 POM_5V_CPU 123/125
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,3%@102,3%@102,1%@102] EMC_FREQ 13%@1600 GR3D_FREQ 69%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@32.25C POM_5V_IN 6131/6340 POM_5V_GPU 4314/4431 POM_5V_CPU 123/125
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,3%@102,3%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@35C PMIC@50C GPU@30.5C AO@42.5C thermal@32.25C POM_5V_IN 6481/6349 POM_5V_GPU 4587/4441 POM_5V_CPU 122/125
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,2%@102,4%@102,1%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@41C thermal@32.25C POM_5V_IN 6017/6329 POM_5V_GPU 4115/4422 POM_5V_CPU 123/125
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,2%@102,1%@102,0%@102] EMC_FREQ 13%@1600 GR3D_FREQ 68%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@32.75C POM_5V_IN 6172/6320 POM_5V_GPU 4314/4416 POM_5V_CPU 123/125
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,2%@204,4%@204,0%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@35C PMIC@50C GPU@30.5C AO@42.5C thermal@32.25C POM_5V_IN 6399/6324 POM_5V_GPU 4505/4420 POM_5V_CPU 122/124
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@1224,7%@1224,3%@1224,2%@1224] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@35.5C PMIC@50C GPU@31C AO@43C thermal@32.5C POM_5V_IN 7233/6370 POM_5V_GPU 4714/4435 POM_5V_CPU 447/140
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,11%@204,7%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@31C AO@42C thermal@32.75C POM_5V_IN 6512/6377 POM_5V_GPU 4177/4423 POM_5V_CPU 122/140
RAM 1751/3964MB (lfb 84x4MB) SWAP 373/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,12%@102,4%@102,4%@102] EMC_FREQ 13%@1600 GR3D_FREQ 69%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@32.25C POM_5V_IN 6666/6390 POM_5V_GPU 4328/4418 POM_5V_CPU 122/139
