RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,17%@102,3%@102,4%@102] EMC_FREQ 8%@1600 GR3D_FREQ 58%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@37C thermal@25.5C POM_5V_IN 5474/5474 POM_5V_GPU 3478/3478 POM_5V_CPU 124/124
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,23%@307,4%@307,2%@307] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.25C POM_5V_IN 5316/5395 POM_5V_GPU 3193/3335 POM_5V_CPU 165/144
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,23%@204,2%@204,3%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.5C POM_5V_IN 5944/5578 POM_5V_GPU 3632/3434 POM_5V_CPU 165/151
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,20%@102,4%@102,1%@102] EMC_FREQ 20%@1600 GR3D_FREQ 78%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@38.5C thermal@28.5C POM_5V_IN 5976/5677 POM_5V_GPU 3868/3542 POM_5V_CPU 164/154
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,20%@102,4%@102,2%@102] EMC_FREQ 21%@1600 GR3D_FREQ 66%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@28.75C POM_5V_IN 5746/5691 POM_5V_GPU 3632/3560 POM_5V_CPU 165/156
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,21%@102,4%@102,1%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.75C POM_5V_IN 5524/5663 POM_5V_GPU 3193/3499 POM_5V_CPU 165/158
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,24%@102,5%@102,2%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@28.5C POM_5V_IN 5985/5709 POM_5V_GPU 3715/3530 POM_5V_CPU 165/159
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,23%@307,2%@307,5%@307] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5358/5665 POM_5V_GPU 3271/3497 POM_5V_CPU 165/159
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,23%@307,4%@307,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 55%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@28.75C POM_5V_IN 5474/5644 POM_5V_GPU 3354/3481 POM_5V_CPU 124/155
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,21%@102,4%@102,5%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5746/5654 POM_5V_GPU 3673/3500 POM_5V_CPU 123/152
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,23%@102,2%@102,4%@102] EMC_FREQ 24%@1600 GR3D_FREQ 94%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5870/5673 POM_5V_GPU 3555/3505 POM_5V_CPU 124/149
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,23%@204,4%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 69%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5358/5647 POM_5V_GPU 3234/3483 POM_5V_CPU 124/147
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,19%@102,6%@102,6%@102] EMC_FREQ 24%@1600 GR3D_FREQ 87%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5631/5646 POM_5V_GPU 3514/3485 POM_5V_CPU 165/149
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,19%@102,7%@102,1%@102] EMC_FREQ 24%@1600 GR3D_FREQ 62%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@28.75C POM_5V_IN 5664/5647 POM_5V_GPU 3632/3496 POM_5V_CPU 123/147
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,15%@102,3%@204,9%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5640/5647 POM_5V_GPU 3312/3483 POM_5V_CPU 165/148
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,22%@204,5%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 58%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@28.75C POM_5V_IN 5548/5640 POM_5V_GPU 3472/3483 POM_5V_CPU 165/149
RAM 1928/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,23%@204,2%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 57%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38.5C thermal@29C POM_5V_IN 5779/5649 POM_5V_GPU 3791/3501 POM_5V_CPU 123/147
RAM 1929/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,22%@204,5%@204,4%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5358/5632 POM_5V_GPU 3193/3484 POM_5V_CPU 165/148
RAM 1929/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,22%@102,4%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 75%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5515/5626 POM_5V_GPU 3436/3481 POM_5V_CPU 165/149
RAM 1929/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,23%@204,2%@204,2%@204] EMC_FREQ 24%@1600 GR3D_FREQ 78%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@29C POM_5V_IN 5861/5638 POM_5V_GPU 3833/3499 POM_5V_CPU 164/150
RAM 1929/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,22%@307,3%@307,1%@307] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@29C POM_5V_IN 5316/5623 POM_5V_GPU 3234/3486 POM_5V_CPU 165/151
RAM 1929/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,22%@204,4%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 77%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5664/5624 POM_5V_GPU 3632/3493 POM_5V_CPU 123/149
RAM 1929/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,12%@307,12%@307,7%@307] EMC_FREQ 24%@1600 GR3D_FREQ 56%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@28.5C POM_5V_IN 5820/5633 POM_5V_GPU 3384/3488 POM_5V_CPU 164/150
RAM 1929/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,19%@204,17%@204,9%@204] EMC_FREQ 24%@1600 GR3D_FREQ 98%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 6368/5663 POM_5V_GPU 3662/3495 POM_5V_CPU 123/149
RAM 1929/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,23%@204,13%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 69%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@28C AO@37C thermal@29.25C POM_5V_IN 5316/5650 POM_5V_GPU 3234/3485 POM_5V_CPU 165/149
RAM 1929/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,25%@307,1%@307,3%@307] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@28C AO@37.5C thermal@29C POM_5V_IN 5432/5641 POM_5V_GPU 3354/3480 POM_5V_CPU 165/150
RAM 1929/3964MB (lfb 79x4MB) SWAP 299/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,23%@204,2%@204,4%@204] EMC_FREQ 24%@1600 GR3D_FREQ 57%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@28C AO@38C thermal@29.25C POM_5V_IN 5548/5638 POM_5V_GPU 3514/3481 POM_5V_CPU 124/149
