RAM 2003/3964MB (lfb 85x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@307,1%@307,0%@307,7%@307] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@40C thermal@32C POM_5V_IN 5515/5515 POM_5V_GPU 3348/3348 POM_5V_CPU 165/165
RAM 2003/3964MB (lfb 85x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,4%@204,1%@204,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@39.5C thermal@32.5C POM_5V_IN 5797/5656 POM_5V_GPU 3354/3351 POM_5V_CPU 165/165
RAM 2003/3964MB (lfb 85x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@307,8%@307,3%@307,3%@307] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@41.5C thermal@32.5C POM_5V_IN 7052/6121 POM_5V_GPU 4233/3645 POM_5V_CPU 244/191
RAM 2003/3964MB (lfb 85x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,5%@204,11%@204,4%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 6440/6201 POM_5V_GPU 3692/3656 POM_5V_CPU 163/184
RAM 2003/3964MB (lfb 85x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,9%@204,5%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@40C thermal@32.25C POM_5V_IN 5903/6141 POM_5V_GPU 3256/3576 POM_5V_CPU 164/180
RAM 2003/3964MB (lfb 85x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [24%@102,8%@204,3%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@32.5C POM_5V_IN 6900/6267 POM_5V_GPU 4158/3673 POM_5V_CPU 163/177
RAM 2003/3964MB (lfb 85x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,10%@204,2%@204,2%@204] EMC_FREQ 30%@1600 GR3D_FREQ 66%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@32.75C POM_5V_IN 6481/6298 POM_5V_GPU 3727/3681 POM_5V_CPU 163/175
RAM 2003/3964MB (lfb 85x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,11%@102,5%@102,4%@102] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@42C thermal@32.5C POM_5V_IN 6829/6364 POM_5V_GPU 4117/3735 POM_5V_CPU 122/168
RAM 2003/3964MB (lfb 85x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,13%@102,2%@102,2%@102] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42C thermal@32.25C POM_5V_IN 6788/6411 POM_5V_GPU 4042/3769 POM_5V_CPU 163/168
RAM 2003/3964MB (lfb 85x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,10%@102,14%@204,2%@204] EMC_FREQ 31%@1600 GR3D_FREQ 88%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@32.5C POM_5V_IN 6017/6372 POM_5V_GPU 3785/3771 POM_5V_CPU 164/167
RAM 2003/3964MB (lfb 85x4MB) SWAP 381/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,6%@204,17%@204,2%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31.5C AO@40.5C thermal@32.5C POM_5V_IN 5233/6268 POM_5V_GPU 3193/3718 POM_5V_CPU 165/167
