RAM 2138/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,14%@307,9%@307,1%@307] EMC_FREQ 19%@1600 GR3D_FREQ 78%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@31.5C POM_5V_IN 7656/7656 POM_5V_GPU 4765/4765 POM_5V_CPU 161/161
RAM 2138/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,21%@102,7%@102,6%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 7355/7505 POM_5V_GPU 4503/4634 POM_5V_CPU 162/161
RAM 2138/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,17%@204,4%@204,11%@204] EMC_FREQ 34%@1600 GR3D_FREQ 98%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@31C AO@42C thermal@33.25C POM_5V_IN 7315/7442 POM_5V_GPU 4503/4590 POM_5V_CPU 162/161
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@518,24%@518,4%@518,3%@518] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@35C PMIC@50C GPU@31.5C AO@43.5C thermal@32.75C POM_5V_IN 8426/7688 POM_5V_GPU 5288/4764 POM_5V_CPU 280/191
RAM 2134/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,26%@204,4%@204,3%@204] EMC_FREQ 41%@1600 GR3D_FREQ 96%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@30.5C AO@42.5C thermal@32.5C POM_5V_IN 7834/7717 POM_5V_GPU 4846/4781 POM_5V_CPU 162/185
RAM 2134/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,22%@204,3%@204,7%@204] EMC_FREQ 42%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.75C POM_5V_IN 7355/7656 POM_5V_GPU 4503/4734 POM_5V_CPU 162/181
RAM 2134/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@1479,20%@1479,6%@1479,4%@1479] EMC_FREQ 43%@1600 GR3D_FREQ 66%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@33C POM_5V_IN 7506/7635 POM_5V_GPU 4618/4718 POM_5V_CPU 162/178
RAM 2134/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,20%@204,8%@204,9%@204] EMC_FREQ 44%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 7355/7600 POM_5V_GPU 4503/4691 POM_5V_CPU 162/176
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,25%@204,7%@204,4%@204] EMC_FREQ 44%@1600 GR3D_FREQ 85%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31.5C AO@43.5C thermal@33.25C POM_5V_IN 8104/7656 POM_5V_GPU 5144/4741 POM_5V_CPU 201/179
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,13%@204,7%@204,11%@204] EMC_FREQ 45%@1600 GR3D_FREQ 87%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31.5C AO@43.5C thermal@33.5C POM_5V_IN 8064/7697 POM_5V_GPU 5072/4774 POM_5V_CPU 201/181
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,19%@204,5%@204,4%@204] EMC_FREQ 46%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@32C AO@43C thermal@33.25C POM_5V_IN 7616/7689 POM_5V_GPU 4651/4763 POM_5V_CPU 161/179
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,22%@204,5%@204,6%@204] EMC_FREQ 46%@1600 GR3D_FREQ 73%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@43C thermal@33.25C POM_5V_IN 7846/7702 POM_5V_GPU 4886/4773 POM_5V_CPU 161/178
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,19%@204,11%@204,4%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@33.5C POM_5V_IN 7425/7681 POM_5V_GPU 4618/4761 POM_5V_CPU 162/176
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,12%@204,15%@204,6%@204] EMC_FREQ 46%@1600 GR3D_FREQ 85%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@33.25C POM_5V_IN 7996/7703 POM_5V_GPU 4813/4765 POM_5V_CPU 161/175
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,27%@204,2%@204,4%@204] EMC_FREQ 46%@1600 GR3D_FREQ 95%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@43.5C thermal@33C POM_5V_IN 7506/7690 POM_5V_GPU 4658/4758 POM_5V_CPU 162/174
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,26%@102,6%@102,5%@102] EMC_FREQ 45%@1600 GR3D_FREQ 98%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@32C AO@42.5C thermal@33.5C POM_5V_IN 7778/7696 POM_5V_GPU 4765/4758 POM_5V_CPU 161/173
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,20%@204,7%@204,6%@204] EMC_FREQ 46%@1600 GR3D_FREQ 65%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33.5C POM_5V_IN 8023/7715 POM_5V_GPU 5080/4777 POM_5V_CPU 161/173
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,21%@102,8%@102,4%@102] EMC_FREQ 46%@1600 GR3D_FREQ 70%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@33.5C POM_5V_IN 7846/7722 POM_5V_GPU 4919/4785 POM_5V_CPU 161/172
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,25%@204,4%@204,4%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@32C AO@43C thermal@33.5C POM_5V_IN 7983/7736 POM_5V_GPU 5040/4798 POM_5V_CPU 161/171
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,24%@204,4%@204,8%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@34C POM_5V_IN 7668/7732 POM_5V_GPU 4658/4791 POM_5V_CPU 162/171
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@307,21%@102,4%@102,6%@102] EMC_FREQ 45%@1600 GR3D_FREQ 65%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@34C POM_5V_IN 7547/7724 POM_5V_GPU 4732/4788 POM_5V_CPU 161/170
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,24%@204,5%@204,4%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31.5C AO@43.5C thermal@34C POM_5V_IN 7846/7729 POM_5V_GPU 4975/4797 POM_5V_CPU 162/170
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,25%@204,2%@204,2%@204] EMC_FREQ 45%@1600 GR3D_FREQ 87%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@34C POM_5V_IN 6982/7697 POM_5V_GPU 4558/4786 POM_5V_CPU 162/170
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,24%@204,2%@204,5%@204] EMC_FREQ 45%@1600 GR3D_FREQ 64%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@34C POM_5V_IN 7355/7682 POM_5V_GPU 4861/4789 POM_5V_CPU 162/169
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,22%@102,4%@102,3%@102] EMC_FREQ 45%@1600 GR3D_FREQ 98%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@44C thermal@33.25C POM_5V_IN 7465/7674 POM_5V_GPU 4942/4796 POM_5V_CPU 121/167
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,23%@102,4%@102,5%@102] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32C AO@43C thermal@33.25C POM_5V_IN 7297/7659 POM_5V_GPU 4673/4791 POM_5V_CPU 162/167
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,24%@204,3%@307,3%@307] EMC_FREQ 45%@1600 GR3D_FREQ 88%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32.5C AO@42.5C thermal@34C POM_5V_IN 6941/7632 POM_5V_GPU 4484/4779 POM_5V_CPU 163/167
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,20%@204,2%@204,2%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@34C POM_5V_IN 7396/7624 POM_5V_GPU 4869/4783 POM_5V_CPU 162/167
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,13%@102,11%@102,4%@102] EMC_FREQ 45%@1600 GR3D_FREQ 95%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@34.25C POM_5V_IN 7134/7607 POM_5V_GPU 4599/4776 POM_5V_CPU 162/167
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,20%@102,6%@102,2%@102] EMC_FREQ 45%@1600 GR3D_FREQ 80%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32.5C AO@43.5C thermal@34.25C POM_5V_IN 7465/7602 POM_5V_GPU 4942/4782 POM_5V_CPU 162/166
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,24%@102,5%@102,1%@102] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32.5C AO@43C thermal@34C POM_5V_IN 7052/7585 POM_5V_GPU 4599/4776 POM_5V_CPU 162/166
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,8%@102,18%@102,6%@102] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@33.75C POM_5V_IN 7616/7586 POM_5V_GPU 4950/4781 POM_5V_CPU 162/166
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,9%@204,19%@204,5%@204] EMC_FREQ 45%@1600 GR3D_FREQ 69%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32C AO@44C thermal@34.25C POM_5V_IN 7384/7579 POM_5V_GPU 4942/4786 POM_5V_CPU 162/166
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@403,7%@403,15%@403,9%@403] EMC_FREQ 45%@1600 GR3D_FREQ 89%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32C AO@44C thermal@34.25C POM_5V_IN 7245/7570 POM_5V_GPU 4673/4783 POM_5V_CPU 162/166
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,8%@307,19%@518,6%@518] EMC_FREQ 45%@1600 GR3D_FREQ 92%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 7506/7568 POM_5V_GPU 4942/4787 POM_5V_CPU 202/167
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@403,23%@403,4%@403,3%@403] EMC_FREQ 45%@1600 GR3D_FREQ 67%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34C POM_5V_IN 7506/7566 POM_5V_GPU 4942/4792 POM_5V_CPU 162/167
RAM 2135/3964MB (lfb 72x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,6%@307,18%@307,4%@307] EMC_FREQ 45%@1600 GR3D_FREQ 96%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 7315/7559 POM_5V_GPU 4787/4791 POM_5V_CPU 162/167
