RAM 1723/3964MB (lfb 63x4MB) SWAP 240/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@403,3%@403,1%@403,1%@403] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@28.5C POM_5V_IN 6327/6327 POM_5V_GPU 3604/3604 POM_5V_CPU 163/163
RAM 1723/3964MB (lfb 63x4MB) SWAP 240/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@403,4%@403,4%@403,0%@403] EMC_FREQ 33%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 7274/6800 POM_5V_GPU 4422/4013 POM_5V_CPU 162/162
RAM 1723/3964MB (lfb 63x4MB) SWAP 240/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@307,2%@307,1%@307,1%@307] EMC_FREQ 41%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@31C POM_5V_IN 6900/6833 POM_5V_GPU 3919/3981 POM_5V_CPU 163/162
RAM 1724/3964MB (lfb 63x4MB) SWAP 240/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@518,21%@518,0%@518,1%@518] EMC_FREQ 46%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 7152/6913 POM_5V_GPU 3976/3980 POM_5V_CPU 162/162
RAM 1724/3964MB (lfb 63x4MB) SWAP 240/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@307,25%@307,4%@307,1%@307] EMC_FREQ 50%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@30.75C POM_5V_IN 7355/7001 POM_5V_GPU 4422/4068 POM_5V_CPU 121/154
RAM 1724/3964MB (lfb 63x4MB) SWAP 240/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,3%@204,2%@204,2%@204] EMC_FREQ 52%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@30C AO@38.5C thermal@31.75C POM_5V_IN 6522/6921 POM_5V_GPU 3446/3964 POM_5V_CPU 163/155
RAM 1724/3964MB (lfb 63x4MB) SWAP 240/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@403,0%@403,2%@403,1%@403] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@40.5C thermal@31.75C POM_5V_IN 7082/6944 POM_5V_GPU 4307/4013 POM_5V_CPU 162/156
RAM 1724/3964MB (lfb 63x4MB) SWAP 240/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,2%@204,4%@204,2%@204] EMC_FREQ 55%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@38.5C thermal@30.75C POM_5V_IN 6900/6939 POM_5V_GPU 3879/3996 POM_5V_CPU 122/152
RAM 1724/3964MB (lfb 63x4MB) SWAP 240/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,2%@102,1%@102,3%@102] EMC_FREQ 56%@1600 GR3D_FREQ 75%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@40.5C thermal@31C POM_5V_IN 6818/6925 POM_5V_GPU 4111/4009 POM_5V_CPU 122/148
RAM 1724/3964MB (lfb 63x4MB) SWAP 240/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,1%@102,3%@102,1%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@31C POM_5V_IN 6574/6890 POM_5V_GPU 3528/3961 POM_5V_CPU 122/146
RAM 1724/3964MB (lfb 63x4MB) SWAP 240/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@403,2%@403,3%@403,1%@403] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@41C thermal@31.25C POM_5V_IN 7274/6925 POM_5V_GPU 4456/4006 POM_5V_CPU 121/143
