RAM 1974/3964MB (lfb 62x4MB) SWAP 255/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,7%@204,0%@204,1%@307] EMC_FREQ 9%@1600 GR3D_FREQ 65%@768 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27C AO@37C thermal@26.5C POM_5V_IN 4992/4992 POM_5V_GPU 2782/2782 POM_5V_CPU 165/165
RAM 1974/3964MB (lfb 62x4MB) SWAP 255/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,11%@102,2%@102,3%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.75C POM_5V_IN 6245/5618 POM_5V_GPU 4020/3401 POM_5V_CPU 123/144
RAM 1974/3964MB (lfb 62x4MB) SWAP 255/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,13%@102,3%@102,1%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@29.75C POM_5V_IN 6440/5892 POM_5V_GPU 4253/3685 POM_5V_CPU 122/136
RAM 1974/3964MB (lfb 62x4MB) SWAP 255/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,11%@102,2%@102,1%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@29C AO@38C thermal@29C POM_5V_IN 6399/6019 POM_5V_GPU 3897/3738 POM_5V_CPU 123/133
RAM 1974/3964MB (lfb 62x4MB) SWAP 255/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,14%@102,2%@102,1%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@37.5C thermal@29C POM_5V_IN 6172/6049 POM_5V_GPU 3497/3689 POM_5V_CPU 164/139
RAM 1974/3964MB (lfb 62x4MB) SWAP 255/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,13%@204,2%@307,1%@307] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28C AO@37C thermal@30.25C POM_5V_IN 5316/5927 POM_5V_GPU 2939/3564 POM_5V_CPU 124/136
RAM 1974/3964MB (lfb 62x4MB) SWAP 255/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@518,11%@518,4%@518,0%@518] EMC_FREQ 31%@1600 GR3D_FREQ 89%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@37.5C thermal@29.75C POM_5V_IN 5507/5867 POM_5V_GPU 3100/3498 POM_5V_CPU 165/140
RAM 1974/3964MB (lfb 62x4MB) SWAP 255/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,14%@307,2%@307,1%@307] EMC_FREQ 32%@1600 GR3D_FREQ 54%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@37.5C thermal@29.75C POM_5V_IN 5465/5817 POM_5V_GPU 3142/3453 POM_5V_CPU 165/143
RAM 1974/3964MB (lfb 62x4MB) SWAP 255/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,12%@307,2%@307,1%@307] EMC_FREQ 33%@1600 GR3D_FREQ 74%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@29.5C POM_5V_IN 5581/5790 POM_5V_GPU 3302/3436 POM_5V_CPU 123/141
RAM 1974/3964MB (lfb 62x4MB) SWAP 255/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,9%@102,4%@102,1%@102] EMC_FREQ 33%@1600 GR3D_FREQ 54%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5893/5801 POM_5V_GPU 3662/3459 POM_5V_CPU 123/139
RAM 1974/3964MB (lfb 62x4MB) SWAP 255/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,11%@204,6%@204,3%@204] EMC_FREQ 33%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.25C POM_5V_IN 6778/5889 POM_5V_GPU 4158/3522 POM_5V_CPU 163/141
