RAM 1974/3964MB (lfb 68x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,3%@204,10%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@32C AO@44C thermal@33.25C POM_5V_IN 8359/8359 POM_5V_GPU 5136/5136 POM_5V_CPU 120/120
RAM 1974/3964MB (lfb 68x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,1%@102,2%@204,0%@204] EMC_FREQ 39%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44.5C thermal@33.25C POM_5V_IN 8467/8413 POM_5V_GPU 5368/5252 POM_5V_CPU 120/120
RAM 1974/3964MB (lfb 68x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,0%@204,4%@204,0%@204] EMC_FREQ 46%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@32.5C AO@45C thermal@34.5C POM_5V_IN 8319/8381 POM_5V_GPU 5457/5320 POM_5V_CPU 120/120
RAM 1974/3964MB (lfb 68x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,4%@102,0%@102,0%@102] EMC_FREQ 51%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@33C AO@45C thermal@33.25C POM_5V_IN 8319/8366 POM_5V_GPU 5457/5354 POM_5V_CPU 120/120
RAM 1974/3964MB (lfb 68x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,0%@204,0%@204,8%@204] EMC_FREQ 54%@1600 GR3D_FREQ 68%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@42.5C thermal@34.5C POM_5V_IN 6788/8050 POM_5V_GPU 4083/5100 POM_5V_CPU 122/120
RAM 1974/3964MB (lfb 68x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,8%@102,1%@102,0%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@33.5C POM_5V_IN 8359/8101 POM_5V_GPU 5136/5106 POM_5V_CPU 120/120
RAM 1974/3964MB (lfb 68x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,8%@307,4%@307,1%@307] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@37C PMIC@50C GPU@32.5C AO@44.5C thermal@34C POM_5V_IN 8680/8184 POM_5V_GPU 5351/5141 POM_5V_CPU 200/131
RAM 1974/3964MB (lfb 68x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,4%@102,0%@102,0%@102] EMC_FREQ 59%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@37C PMIC@50C GPU@32.5C AO@45C thermal@33.75C POM_5V_IN 8720/8251 POM_5V_GPU 5471/5182 POM_5V_CPU 120/130
RAM 1974/3964MB (lfb 68x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,8%@102,0%@102,0%@102] EMC_FREQ 60%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@37C PMIC@50C GPU@33C AO@45C thermal@34.75C POM_5V_IN 8720/8303 POM_5V_GPU 5471/5214 POM_5V_CPU 120/129
RAM 1974/3964MB (lfb 68x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,6%@204,1%@204,0%@204] EMC_FREQ 60%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@32C AO@42.5C thermal@34C POM_5V_IN 6941/8167 POM_5V_GPU 3866/5079 POM_5V_CPU 122/128
RAM 1974/3964MB (lfb 68x4MB) SWAP 356/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,7%@102,4%@102,2%@102] EMC_FREQ 61%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32.5C AO@44.5C thermal@34.75C POM_5V_IN 8319/8181 POM_5V_GPU 5096/5081 POM_5V_CPU 160/131
