RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@403,9%@403,3%@403,0%@403] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@37.5C thermal@27.75C POM_5V_IN 6026/6026 POM_5V_GPU 3302/3302 POM_5V_CPU 165/165
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,14%@102,3%@102,0%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30C PMIC@50C GPU@28.5C AO@36C thermal@29C POM_5V_IN 5524/5775 POM_5V_GPU 2616/2959 POM_5V_CPU 124/144
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,17%@102,4%@102,2%@102] EMC_FREQ 32%@1600 GR3D_FREQ 59%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@29.75C POM_5V_IN 5590/5713 POM_5V_GPU 3100/3006 POM_5V_CPU 165/151
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,17%@204,3%@204,1%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@29C AO@37.5C thermal@29.25C POM_5V_IN 5870/5752 POM_5V_GPU 3142/3040 POM_5V_CPU 165/154
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,15%@204,2%@204,1%@204] EMC_FREQ 39%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28.5C AO@36.5C thermal@29.25C POM_5V_IN 5482/5698 POM_5V_GPU 2658/2963 POM_5V_CPU 124/148
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,13%@204,6%@307,7%@307] EMC_FREQ 41%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28.5C AO@37C thermal@29.25C POM_5V_IN 4923/5569 POM_5V_GPU 2496/2885 POM_5V_CPU 166/151
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,11%@204,11%@204,3%@204] EMC_FREQ 42%@1600 GR3D_FREQ 63%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38C thermal@30C POM_5V_IN 5358/5539 POM_5V_GPU 2903/2888 POM_5V_CPU 165/153
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,15%@102,5%@102,5%@102] EMC_FREQ 43%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@29.5C AO@38C thermal@29.25C POM_5V_IN 5944/5589 POM_5V_GPU 3261/2934 POM_5V_CPU 165/154
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,13%@102,2%@102,9%@204] EMC_FREQ 44%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30C PMIC@50C GPU@28.5C AO@36.5C thermal@30.25C POM_5V_IN 5482/5577 POM_5V_GPU 2616/2899 POM_5V_CPU 124/151
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,14%@204,3%@204,7%@204] EMC_FREQ 44%@1600 GR3D_FREQ 63%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28C AO@37C thermal@29.5C POM_5V_IN 4923/5512 POM_5V_GPU 2416/2851 POM_5V_CPU 124/148
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,16%@102,1%@102,2%@102] EMC_FREQ 45%@1600 GR3D_FREQ 83%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@29.75C POM_5V_IN 6099/5565 POM_5V_GPU 3462/2906 POM_5V_CPU 123/146
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,19%@204,2%@204,2%@204] EMC_FREQ 45%@1600 GR3D_FREQ 73%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28.5C AO@37C thermal@29.5C POM_5V_IN 4923/5512 POM_5V_GPU 2458/2869 POM_5V_CPU 166/148
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,18%@307,3%@307,1%@307] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@28.5C AO@38C thermal@29.75C POM_5V_IN 5200/5488 POM_5V_GPU 2737/2859 POM_5V_CPU 124/146
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,16%@204,1%@204,3%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38C thermal@29.25C POM_5V_IN 5829/5512 POM_5V_GPU 3100/2876 POM_5V_CPU 124/144
RAM 1987/3964MB (lfb 78x4MB) SWAP 291/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,15%@204,5%@204,4%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@29C AO@36C thermal@30C POM_5V_IN 5399/5504 POM_5V_GPU 2537/2853 POM_5V_CPU 124/143
