RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@518,2%@518,0%@518,3%@518] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@29C POM_5V_IN 6399/6399 POM_5V_GPU 4096/4096 POM_5V_CPU 204/204
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,2%@204,3%@204,0%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@29C AO@38C thermal@30C POM_5V_IN 6368/6383 POM_5V_GPU 3862/3979 POM_5V_CPU 164/184
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@307,4%@307,2%@307,1%@307] EMC_FREQ 24%@1600 GR3D_FREQ 65%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30.75C POM_5V_IN 5705/6157 POM_5V_GPU 3343/3767 POM_5V_CPU 165/177
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,1%@102,2%@102,2%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@39.5C thermal@31C POM_5V_IN 6286/6189 POM_5V_GPU 4020/3830 POM_5V_CPU 164/174
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,3%@102,4%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38C thermal@30.5C POM_5V_IN 6213/6194 POM_5V_GPU 3662/3796 POM_5V_CPU 123/164
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,8%@102,8%@102,1%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@29.75C POM_5V_IN 6058/6171 POM_5V_GPU 3662/3774 POM_5V_CPU 164/164
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,5%@204,10%@204,3%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@29.75C POM_5V_IN 6481/6215 POM_5V_GPU 4218/3837 POM_5V_CPU 163/163
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,7%@102,5%@204,1%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@29C AO@37C thermal@30.75C POM_5V_IN 5944/6181 POM_5V_GPU 3343/3775 POM_5V_CPU 123/158
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,9%@102,5%@102,3%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@30.75C POM_5V_IN 6058/6168 POM_5V_GPU 3821/3780 POM_5V_CPU 164/159
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@614,6%@614,4%@614,1%@614] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@40C thermal@30.5C POM_5V_IN 6471/6198 POM_5V_GPU 4253/3828 POM_5V_CPU 163/159
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,5%@204,5%@204,6%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@29C AO@37.5C thermal@30C POM_5V_IN 5316/6118 POM_5V_GPU 2903/3743 POM_5V_CPU 165/160
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,3%@102,6%@102,2%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30C POM_5V_IN 6204/6125 POM_5V_GPU 3985/3764 POM_5V_CPU 164/160
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,0%@102,6%@102,2%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@37.5C thermal@30.75C POM_5V_IN 5985/6114 POM_5V_GPU 3343/3731 POM_5V_CPU 124/157
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,5%@102,2%@102,1%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30.75C POM_5V_IN 6090/6112 POM_5V_GPU 3821/3738 POM_5V_CPU 164/158
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,5%@204,2%@204,1%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@30.25C POM_5V_IN 6399/6131 POM_5V_GPU 4177/3767 POM_5V_CPU 164/158
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,14%@102,5%@102,2%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@29.5C AO@37.5C thermal@30.25C POM_5V_IN 5829/6112 POM_5V_GPU 3100/3725 POM_5V_CPU 124/156
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,16%@102,4%@204,4%@204] EMC_FREQ 32%@1600 GR3D_FREQ 82%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30C POM_5V_IN 6017/6107 POM_5V_GPU 3621/3719 POM_5V_CPU 164/156
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,16%@102,3%@102,1%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@30C POM_5V_IN 6358/6121 POM_5V_GPU 4184/3745 POM_5V_CPU 164/157
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,14%@204,2%@204,6%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@29C AO@38C thermal@30.5C POM_5V_IN 5705/6099 POM_5V_GPU 3013/3706 POM_5V_CPU 165/157
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,16%@204,3%@204,9%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@39.5C thermal@31.25C POM_5V_IN 6481/6118 POM_5V_GPU 3932/3717 POM_5V_CPU 163/157
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,13%@204,5%@204,6%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@30.75C POM_5V_IN 6941/6157 POM_5V_GPU 4124/3737 POM_5V_CPU 163/158
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@307,9%@307,10%@307,0%@307] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@38C thermal@30C POM_5V_IN 5779/6140 POM_5V_GPU 3049/3706 POM_5V_CPU 164/158
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,5%@204,7%@204,11%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@30.25C POM_5V_IN 6399/6151 POM_5V_GPU 3727/3706 POM_5V_CPU 163/158
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,6%@204,8%@204,9%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 6900/6182 POM_5V_GPU 4158/3725 POM_5V_CPU 163/158
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,9%@204,10%@204,6%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@37.5C thermal@30.75C POM_5V_IN 6409/6191 POM_5V_GPU 3410/3713 POM_5V_CPU 164/159
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@518,7%@518,9%@518,11%@518] EMC_FREQ 32%@1600 GR3D_FREQ 50%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@31C POM_5V_IN 5935/6181 POM_5V_GPU 3209/3693 POM_5V_CPU 164/159
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,17%@102,1%@204,3%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@40C thermal@31.25C POM_5V_IN 6666/6199 POM_5V_GPU 4083/3708 POM_5V_CPU 163/159
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,15%@102,3%@204,3%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@38.5C thermal@31.25C POM_5V_IN 6676/6216 POM_5V_GPU 3809/3711 POM_5V_CPU 122/158
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,14%@102,3%@102,4%@102] EMC_FREQ 32%@1600 GR3D_FREQ 64%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.5C POM_5V_IN 6286/6219 POM_5V_GPU 3651/3709 POM_5V_CPU 164/158
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,12%@102,5%@102,2%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@39C thermal@29.75C POM_5V_IN 6553/6230 POM_5V_GPU 4184/3725 POM_5V_CPU 123/157
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@403,16%@403,4%@403,4%@403] EMC_FREQ 32%@1600 GR3D_FREQ 88%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@31.5C POM_5V_IN 5432/6204 POM_5V_GPU 3064/3704 POM_5V_CPU 165/157
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,13%@518,5%@518,3%@518] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31.25C POM_5V_IN 6058/6200 POM_5V_GPU 3703/3704 POM_5V_CPU 164/157
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,15%@204,2%@204,4%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@41C thermal@30.5C POM_5V_IN 6512/6209 POM_5V_GPU 4300/3722 POM_5V_CPU 122/156
RAM 2013/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,16%@102,1%@102,4%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@37.5C thermal@30C POM_5V_IN 5598/6191 POM_5V_GPU 2898/3697 POM_5V_CPU 165/156
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,12%@204,3%@204,3%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 6131/6189 POM_5V_GPU 3862/3702 POM_5V_CPU 123/155
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,11%@102,10%@102,3%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31C POM_5V_IN 6553/6199 POM_5V_GPU 4259/3718 POM_5V_CPU 123/154
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,13%@102,8%@102,4%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@37.5C thermal@31.25C POM_5V_IN 5241/6173 POM_5V_GPU 2741/3691 POM_5V_CPU 165/155
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,16%@204,1%@204,1%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6245/6175 POM_5V_GPU 4061/3701 POM_5V_CPU 123/154
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,18%@204,1%@204,3%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@31C POM_5V_IN 6172/6175 POM_5V_GPU 3703/3701 POM_5V_CPU 123/153
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,10%@102,9%@102,3%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@38C thermal@30.5C POM_5V_IN 5399/6156 POM_5V_GPU 2861/3680 POM_5V_CPU 165/153
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,16%@204,1%@204,2%@204] EMC_FREQ 32%@1600 GR3D_FREQ 83%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29C AO@40C thermal@30.5C POM_5V_IN 6058/6153 POM_5V_GPU 3744/3681 POM_5V_CPU 164/153
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,12%@102,1%@102,2%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 6512/6162 POM_5V_GPU 4341/3697 POM_5V_CPU 164/154
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,17%@102,3%@102,2%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@30C AO@38C thermal@31.25C POM_5V_IN 5640/6150 POM_5V_GPU 2939/3679 POM_5V_CPU 124/153
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@518,7%@518,4%@518,10%@518] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.5C POM_5V_IN 6090/6148 POM_5V_GPU 3821/3683 POM_5V_CPU 164/153
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,14%@102,4%@102,4%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 6553/6157 POM_5V_GPU 4341/3697 POM_5V_CPU 123/153
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,17%@102,3%@102,3%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@30C AO@38C thermal@30.5C POM_5V_IN 5441/6142 POM_5V_GPU 2820/3678 POM_5V_CPU 124/152
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,15%@204,5%@204,1%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 6245/6144 POM_5V_GPU 3944/3684 POM_5V_CPU 123/151
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,15%@204,3%@204,2%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@39.5C thermal@31.5C POM_5V_IN 6450/6150 POM_5V_GPU 4026/3691 POM_5V_CPU 164/152
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,17%@307,3%@307,3%@307] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@31.5C POM_5V_IN 5391/6135 POM_5V_GPU 3022/3677 POM_5V_CPU 165/152
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,15%@102,3%@102,4%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 6131/6135 POM_5V_GPU 3903/3682 POM_5V_CPU 164/152
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,16%@204,4%@204,0%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@41C thermal@31.25C POM_5V_IN 6440/6141 POM_5V_GPU 4259/3693 POM_5V_CPU 122/151
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,9%@204,10%@204,0%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38C thermal@30.75C POM_5V_IN 5870/6136 POM_5V_GPU 3302/3686 POM_5V_CPU 124/151
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,7%@204,8%@204,5%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.5C POM_5V_IN 6172/6136 POM_5V_GPU 3944/3690 POM_5V_CPU 164/151
RAM 2014/3964MB (lfb 83x4MB) SWAP 343/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@102,12%@102,7%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@40C thermal@30.75C POM_5V_IN 6553/6144 POM_5V_GPU 4300/3702 POM_5V_CPU 123/151
