RAM 1982/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@307,8%@307,4%@307,1%@307] EMC_FREQ 8%@1600 GR3D_FREQ 53%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@27.75C POM_5V_IN 5590/5590 POM_5V_GPU 3555/3555 POM_5V_CPU 165/165
RAM 1982/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,12%@204,2%@204,1%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30.5C POM_5V_IN 6368/5979 POM_5V_GPU 4190/3872 POM_5V_CPU 123/144
RAM 1982/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,15%@102,4%@102,0%@102] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@30.75C POM_5V_IN 6327/6095 POM_5V_GPU 4266/4003 POM_5V_CPU 123/137
RAM 1982/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,14%@102,1%@102,0%@102] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@30.5C POM_5V_IN 5976/6065 POM_5V_GPU 3956/3991 POM_5V_CPU 123/133
RAM 1982/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,14%@307,3%@307,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 94%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30.5C POM_5V_IN 5432/5938 POM_5V_GPU 3354/3864 POM_5V_CPU 165/139
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,11%@102,2%@102,2%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@30.5C POM_5V_IN 6409/6017 POM_5V_GPU 4348/3944 POM_5V_CPU 123/137
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,14%@102,3%@102,2%@102] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6368/6067 POM_5V_GPU 4389/4008 POM_5V_CPU 123/135
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,13%@204,7%@204,2%@204] EMC_FREQ 21%@1600 GR3D_FREQ 82%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5861/6041 POM_5V_GPU 3874/3991 POM_5V_CPU 123/133
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,14%@102,2%@102,0%@102] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@31C POM_5V_IN 5482/5979 POM_5V_GPU 3151/3898 POM_5V_CPU 165/137
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,14%@204,1%@204,3%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31C POM_5V_IN 6409/6022 POM_5V_GPU 4348/3943 POM_5V_CPU 123/135
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,14%@102,0%@102,3%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@41C thermal@31.5C POM_5V_IN 6286/6046 POM_5V_GPU 4307/3976 POM_5V_CPU 123/134
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,8%@204,5%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 5903/6034 POM_5V_GPU 3915/3971 POM_5V_CPU 123/133
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,11%@204,3%@204,6%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30.75C POM_5V_IN 5432/5987 POM_5V_GPU 3312/3920 POM_5V_CPU 165/135
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,11%@102,4%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6440/6020 POM_5V_GPU 4348/3950 POM_5V_CPU 123/135
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,5%@102,11%@102,3%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@30.5C POM_5V_IN 6440/6048 POM_5V_GPU 4348/3977 POM_5V_CPU 123/134
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,5%@102,7%@102,9%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 6049/6048 POM_5V_GPU 4108/3985 POM_5V_CPU 123/133
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@102,7%@204,7%@204] EMC_FREQ 22%@1600 GR3D_FREQ 60%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@30.5C POM_5V_IN 5820/6034 POM_5V_GPU 3750/3971 POM_5V_CPU 123/132
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,7%@102,7%@102,5%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 6026/6034 POM_5V_GPU 3514/3946 POM_5V_CPU 124/132
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,3%@102,6%@102,13%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 6788/6074 POM_5V_GPU 4328/3966 POM_5V_CPU 122/131
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,6%@102,12%@102,11%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@41C thermal@31.75C POM_5V_IN 6778/6109 POM_5V_GPU 4328/3984 POM_5V_CPU 122/131
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,5%@204,9%@204,17%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@31.75C POM_5V_IN 6553/6130 POM_5V_GPU 4171/3993 POM_5V_CPU 163/132
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,5%@102,10%@102,16%@102] EMC_FREQ 22%@1600 GR3D_FREQ 57%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@40C thermal@31.75C POM_5V_IN 6327/6139 POM_5V_GPU 3815/3985 POM_5V_CPU 164/134
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,5%@102,10%@102,14%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@31.25C POM_5V_IN 5912/6129 POM_5V_GPU 3219/3951 POM_5V_CPU 164/135
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@403,3%@403,10%@403,7%@403] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@41C thermal@32C POM_5V_IN 6358/6138 POM_5V_GPU 4341/3968 POM_5V_CPU 164/136
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,6%@102,10%@102,3%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6017/6134 POM_5V_GPU 3991/3969 POM_5V_CPU 123/136
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,7%@102,9%@102,3%@102] EMC_FREQ 22%@1600 GR3D_FREQ 83%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.75C POM_5V_IN 6049/6130 POM_5V_GPU 3868/3965 POM_5V_CPU 164/137
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,4%@204,10%@204,3%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39C thermal@31.25C POM_5V_IN 6058/6128 POM_5V_GPU 3550/3949 POM_5V_CPU 165/138
RAM 1983/3964MB (lfb 87x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@102,8%@102,6%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@41C thermal@31.25C POM_5V_IN 6399/6137 POM_5V_GPU 4382/3965 POM_5V_CPU 123/137
