RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@518,3%@518,6%@518,1%@518] EMC_FREQ 7%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@29.25C POM_5V_IN 5944/5944 POM_5V_GPU 3997/3997 POM_5V_CPU 206/206
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,2%@204,3%@204,2%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@31C POM_5V_IN 6141/6042 POM_5V_GPU 4156/4076 POM_5V_CPU 164/185
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,0%@204,2%@204,1%@204] EMC_FREQ 11%@1600 GR3D_FREQ 84%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@31.5C POM_5V_IN 6068/6051 POM_5V_GPU 3844/3999 POM_5V_CPU 165/178
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,3%@102,7%@518,2%@518] EMC_FREQ 12%@1600 GR3D_FREQ 82%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@30.75C POM_5V_IN 6182/6083 POM_5V_GPU 3962/3989 POM_5V_CPU 165/175
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,2%@204,5%@204,4%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 5672/6001 POM_5V_GPU 3762/3944 POM_5V_CPU 165/173
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [27%@518,1%@518,4%@518,3%@518] EMC_FREQ 13%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@30C AO@41C thermal@31C POM_5V_IN 5861/5978 POM_5V_GPU 3921/3940 POM_5V_CPU 165/171
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [28%@518,4%@518,4%@518,1%@518] EMC_FREQ 14%@1600 GR3D_FREQ 97%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5985/5979 POM_5V_GPU 4039/3954 POM_5V_CPU 164/170
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,4%@204,2%@204,0%@204] EMC_FREQ 14%@1600 GR3D_FREQ 54%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 5861/5964 POM_5V_GPU 3956/3954 POM_5V_CPU 164/169
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,32%@403,3%@403,4%@403] EMC_FREQ 14%@1600 GR3D_FREQ 94%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 5548/5918 POM_5V_GPU 3643/3920 POM_5V_CPU 206/173
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,26%@204,3%@204,1%@204] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 5870/5913 POM_5V_GPU 3720/3900 POM_5V_CPU 165/172
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,26%@204,6%@204,6%@204] EMC_FREQ 14%@1600 GR3D_FREQ 92%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31C POM_5V_IN 5903/5912 POM_5V_GPU 3915/3901 POM_5V_CPU 164/172
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,26%@204,2%@204,2%@204] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@39.5C thermal@31C POM_5V_IN 5482/5876 POM_5V_GPU 3519/3869 POM_5V_CPU 207/175
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [29%@307,3%@307,2%@307,2%@307] EMC_FREQ 14%@1600 GR3D_FREQ 63%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@40C thermal@31.25C POM_5V_IN 5746/5866 POM_5V_GPU 3839/3867 POM_5V_CPU 165/174
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,2%@204,3%@204,5%@204] EMC_FREQ 14%@1600 GR3D_FREQ 77%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31.25C POM_5V_IN 5275/5824 POM_5V_GPU 3400/3833 POM_5V_CPU 165/173
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,2%@204,2%@204,3%@204] EMC_FREQ 14%@1600 GR3D_FREQ 51%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5820/5823 POM_5V_GPU 3915/3839 POM_5V_CPU 165/173
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,6%@204,2%@204,2%@204] EMC_FREQ 14%@1600 GR3D_FREQ 69%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@31.75C POM_5V_IN 6058/5838 POM_5V_GPU 4156/3859 POM_5V_CPU 164/172
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,2%@204,2%@204,2%@204] EMC_FREQ 14%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@41C thermal@31.5C POM_5V_IN 5944/5844 POM_5V_GPU 4032/3869 POM_5V_CPU 164/171
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [24%@307,4%@307,1%@307,0%@307] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.5C POM_5V_IN 5399/5819 POM_5V_GPU 3519/3849 POM_5V_CPU 165/171
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,0%@204,1%@204,3%@204] EMC_FREQ 14%@1600 GR3D_FREQ 64%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 5903/5824 POM_5V_GPU 3956/3855 POM_5V_CPU 164/171
RAM 1957/3964MB (lfb 86x4MB) SWAP 383/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@518,12%@518,7%@518,5%@518] EMC_FREQ 14%@1600 GR3D_FREQ 68%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 5705/5818 POM_5V_GPU 3803/3852 POM_5V_CPU 206/172
