RAM 2239/3964MB (lfb 66x4MB) SWAP 372/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,6%@204,0%@204,1%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 6799/6799 POM_5V_GPU 4096/4096 POM_5V_CPU 122/122
RAM 2239/3964MB (lfb 66x4MB) SWAP 372/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,13%@204,1%@204,0%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@30.75C POM_5V_IN 6982/6890 POM_5V_GPU 4042/4069 POM_5V_CPU 122/122
RAM 2239/3964MB (lfb 66x4MB) SWAP 372/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,10%@102,7%@102,0%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28C AO@36C thermal@31C POM_5V_IN 4330/6037 POM_5V_GPU 1889/3342 POM_5V_CPU 125/123
RAM 2238/3964MB (lfb 66x4MB) SWAP 372/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,13%@204,4%@204,2%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 7134/6311 POM_5V_GPU 4239/3566 POM_5V_CPU 326/173
RAM 2238/3964MB (lfb 66x4MB) SWAP 372/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,8%@204,5%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 6676/6384 POM_5V_GPU 3885/3630 POM_5V_CPU 122/163
RAM 2238/3964MB (lfb 66x4MB) SWAP 372/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,7%@102,3%@102,1%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@36.5C thermal@31C POM_5V_IN 4847/6128 POM_5V_GPU 2256/3401 POM_5V_CPU 125/157
RAM 2238/3964MB (lfb 66x4MB) SWAP 372/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@825,8%@825,3%@825,6%@825] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 6829/6228 POM_5V_GPU 4048/3493 POM_5V_CPU 204/163
RAM 2238/3964MB (lfb 66x4MB) SWAP 372/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,9%@204,3%@204,7%@204] EMC_FREQ 30%@1600 GR3D_FREQ 88%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@31C POM_5V_IN 5598/6149 POM_5V_GPU 3059/3439 POM_5V_CPU 124/158
RAM 2238/3964MB (lfb 66x4MB) SWAP 372/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,7%@204,2%@204,2%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@31C POM_5V_IN 6604/6199 POM_5V_GPU 3780/3477 POM_5V_CPU 123/154
RAM 2238/3964MB (lfb 66x4MB) SWAP 372/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,7%@204,1%@204,2%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 7023/6282 POM_5V_GPU 4124/3541 POM_5V_CPU 122/151
RAM 2238/3964MB (lfb 66x4MB) SWAP 372/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,4%@204,14%@204,10%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@29C AO@36C thermal@31C POM_5V_IN 4611/6130 POM_5V_GPU 2054/3406 POM_5V_CPU 167/152
