RAM 2121/3964MB (lfb 69x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@403,8%@403,3%@403,1%@403] EMC_FREQ 17%@1600 GR3D_FREQ 59%@921 APE 25 PLL@28C CPU@32.5C PMIC@50C GPU@30.5C AO@39.5C thermal@32.75C POM_5V_IN 4680/4680 POM_5V_GPU 2461/2461 POM_5V_CPU 166/166
RAM 2121/3964MB (lfb 69x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@307,12%@307,4%@307,1%@307] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@32.5C PMIC@50C GPU@31C AO@39C thermal@32.5C POM_5V_IN 4999/4839 POM_5V_GPU 2412/2436 POM_5V_CPU 166/166
RAM 2121/3964MB (lfb 69x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,8%@102,2%@102,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@32.5C PMIC@50C GPU@31C AO@39C thermal@32.5C POM_5V_IN 4965/4881 POM_5V_GPU 2587/2486 POM_5V_CPU 125/152
RAM 2121/3964MB (lfb 69x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,7%@102,1%@204,1%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@32.5C PMIC@50C GPU@31C AO@39.5C thermal@32.5C POM_5V_IN 4999/4910 POM_5V_GPU 2624/2521 POM_5V_CPU 125/145
RAM 2121/3964MB (lfb 69x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,9%@102,2%@102,0%@102] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31.5C AO@39C thermal@33C POM_5V_IN 5275/4983 POM_5V_GPU 2870/2590 POM_5V_CPU 124/141
RAM 2121/3964MB (lfb 69x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,8%@102,3%@204,4%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@32C AO@40.5C thermal@31.75C POM_5V_IN 5870/5131 POM_5V_GPU 3307/2710 POM_5V_CPU 124/138
RAM 2121/3964MB (lfb 69x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,4%@204,5%@204,7%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@32C AO@41C thermal@33.25C POM_5V_IN 6635/5346 POM_5V_GPU 3686/2849 POM_5V_CPU 123/136
RAM 2121/3964MB (lfb 69x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,4%@204,7%@204,3%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@32C AO@41.5C thermal@33.25C POM_5V_IN 7012/5554 POM_5V_GPU 3960/2988 POM_5V_CPU 122/134
RAM 2121/3964MB (lfb 69x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,10%@102,2%@204,3%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@32C AO@43C thermal@31.75C POM_5V_IN 7344/5753 POM_5V_GPU 4496/3155 POM_5V_CPU 121/132
RAM 2121/3964MB (lfb 69x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,11%@204,9%@204,4%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@43C thermal@33.25C POM_5V_IN 7303/5908 POM_5V_GPU 4375/3277 POM_5V_CPU 162/135
RAM 2121/3964MB (lfb 69x4MB) SWAP 374/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,9%@102,7%@102,3%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@33.5C POM_5V_IN 7274/6032 POM_5V_GPU 4260/3367 POM_5V_CPU 121/134
