RAM 2118/3964MB (lfb 62x4MB) SWAP 368/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,9%@204,1%@204,0%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32C POM_5V_IN 7494/7494 POM_5V_GPU 4975/4975 POM_5V_CPU 121/121
RAM 2118/3964MB (lfb 62x4MB) SWAP 368/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,7%@204,5%@204,7%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@30C AO@38.5C thermal@32.25C POM_5V_IN 6563/7028 POM_5V_GPU 3446/4210 POM_5V_CPU 164/142
RAM 2118/3964MB (lfb 62x4MB) SWAP 368/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,12%@204,8%@204,1%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@30.25C POM_5V_IN 7355/7137 POM_5V_GPU 4706/4375 POM_5V_CPU 162/149
RAM 2118/3964MB (lfb 62x4MB) SWAP 368/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,8%@204,5%@204,1%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.25C POM_5V_IN 7425/7209 POM_5V_GPU 4901/4507 POM_5V_CPU 121/142
RAM 2118/3964MB (lfb 62x4MB) SWAP 368/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@518,10%@518,6%@518,4%@518] EMC_FREQ 27%@1600 GR3D_FREQ 58%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@32.25C POM_5V_IN 5820/6931 POM_5V_GPU 2926/4190 POM_5V_CPU 164/146
RAM 2118/3964MB (lfb 62x4MB) SWAP 368/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,6%@204,6%@204,0%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@41.5C thermal@31.75C POM_5V_IN 7315/6995 POM_5V_GPU 4747/4283 POM_5V_CPU 121/142
RAM 2118/3964MB (lfb 62x4MB) SWAP 368/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,11%@102,7%@102,0%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@32.5C POM_5V_IN 7465/7062 POM_5V_GPU 4942/4377 POM_5V_CPU 121/139
RAM 2118/3964MB (lfb 62x4MB) SWAP 368/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,10%@204,9%@204,3%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30C AO@42C thermal@32.25C POM_5V_IN 7052/7061 POM_5V_GPU 4355/4374 POM_5V_CPU 162/142
RAM 2118/3964MB (lfb 62x4MB) SWAP 368/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,8%@204,4%@204,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@31.25C POM_5V_IN 7355/7093 POM_5V_GPU 5031/4447 POM_5V_CPU 121/139
RAM 2118/3964MB (lfb 62x4MB) SWAP 368/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,4%@102,1%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@31.5C PMIC@50C GPU@30.5C AO@38.5C thermal@32.5C POM_5V_IN 6026/6987 POM_5V_GPU 3302/4333 POM_5V_CPU 123/138
RAM 2118/3964MB (lfb 62x4MB) SWAP 368/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,8%@102,1%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@42C thermal@32.75C POM_5V_IN 6971/6985 POM_5V_GPU 4769/4372 POM_5V_CPU 122/136
