RAM 1856/3964MB (lfb 72x4MB) SWAP 336/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,3%@307,1%@307,2%@307] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@35C PMIC@50C GPU@32.5C AO@43C thermal@34C POM_5V_IN 6409/6409 POM_5V_GPU 3809/3809 POM_5V_CPU 122/122
RAM 1856/3964MB (lfb 72x4MB) SWAP 336/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@204,5%@204,2%@204,2%@204] EMC_FREQ 37%@1600 GR3D_FREQ 72%@921 APE 25 PLL@30C CPU@35.5C PMIC@50C GPU@33C AO@43.5C thermal@35C POM_5V_IN 6666/6537 POM_5V_GPU 4001/3905 POM_5V_CPU 122/122
RAM 1856/3964MB (lfb 72x4MB) SWAP 336/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,1%@102,2%@102] EMC_FREQ 44%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@35.5C PMIC@50C GPU@33.5C AO@42C thermal@34C POM_5V_IN 6099/6391 POM_5V_GPU 3451/3753 POM_5V_CPU 123/122
RAM 1856/3964MB (lfb 72x4MB) SWAP 336/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,0%@204,2%@204,5%@204] EMC_FREQ 50%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@36C PMIC@50C GPU@34C AO@42.5C thermal@35.5C POM_5V_IN 6481/6413 POM_5V_GPU 3762/3755 POM_5V_CPU 122/122
RAM 1856/3964MB (lfb 72x4MB) SWAP 336/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,0%@102,4%@102] EMC_FREQ 53%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@35.5C PMIC@50C GPU@33.5C AO@42.5C thermal@35.75C POM_5V_IN 6840/6499 POM_5V_GPU 3762/3757 POM_5V_CPU 122/122
RAM 1856/3964MB (lfb 72x4MB) SWAP 336/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,1%@102,5%@102] EMC_FREQ 55%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@35.5C PMIC@50C GPU@33.5C AO@43C thermal@35C POM_5V_IN 6440/6489 POM_5V_GPU 3803/3764 POM_5V_CPU 163/129
RAM 1856/3964MB (lfb 72x4MB) SWAP 336/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,1%@102,2%@102,3%@102] EMC_FREQ 57%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@35.5C PMIC@50C GPU@33.5C AO@43C thermal@35.75C POM_5V_IN 6481/6488 POM_5V_GPU 3803/3770 POM_5V_CPU 122/128
RAM 1856/3964MB (lfb 72x4MB) SWAP 336/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,0%@102,1%@102,4%@102] EMC_FREQ 58%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@36C PMIC@50C GPU@33.5C AO@43.5C thermal@34.5C POM_5V_IN 6255/6458 POM_5V_GPU 3651/3755 POM_5V_CPU 122/127
RAM 1856/3964MB (lfb 72x4MB) SWAP 336/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,2%@102,4%@102] EMC_FREQ 59%@1600 GR3D_FREQ 80%@921 APE 25 PLL@30.5C CPU@35.5C PMIC@50C GPU@34C AO@43.5C thermal@35.75C POM_5V_IN 6481/6461 POM_5V_GPU 3803/3760 POM_5V_CPU 122/126
RAM 1854/3964MB (lfb 72x4MB) SWAP 336/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,2%@102,3%@102,3%@102] EMC_FREQ 59%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@35.5C PMIC@50C GPU@34C AO@43.5C thermal@36C POM_5V_IN 6327/6447 POM_5V_GPU 3610/3745 POM_5V_CPU 122/126
RAM 1854/3964MB (lfb 72x4MB) SWAP 336/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,1%@204,1%@204,4%@204] EMC_FREQ 59%@1600 GR3D_FREQ 86%@921 APE 25 PLL@30.5C CPU@36C PMIC@50C GPU@33.5C AO@43.5C thermal@36C POM_5V_IN 6553/6457 POM_5V_GPU 3844/3754 POM_5V_CPU 122/125
