RAM 2175/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,5%@204,16%@204,0%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41.5C thermal@32C POM_5V_IN 6368/6368 POM_5V_GPU 4102/4102 POM_5V_CPU 123/123
RAM 2175/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,4%@102,1%@102,1%@102] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@30C POM_5V_IN 6829/6598 POM_5V_GPU 4695/4398 POM_5V_CPU 122/122
RAM 2175/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,6%@102,0%@102,1%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30C AO@42.5C thermal@32C POM_5V_IN 6941/6712 POM_5V_GPU 4769/4522 POM_5V_CPU 122/122
RAM 2175/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@204,10%@204,0%@204,1%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@32C POM_5V_IN 7134/6818 POM_5V_GPU 4965/4632 POM_5V_CPU 122/122
RAM 2175/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,3%@102,0%@102,2%@102] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@30.5C AO@43C thermal@32.5C POM_5V_IN 7204/6895 POM_5V_GPU 5047/4715 POM_5V_CPU 122/122
RAM 2175/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,3%@204,6%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@31.5C POM_5V_IN 7547/7003 POM_5V_GPU 4901/4746 POM_5V_CPU 162/128
RAM 2175/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [20%@102,6%@204,3%@204,3%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@30.5C AO@43C thermal@32.25C POM_5V_IN 7587/7087 POM_5V_GPU 5064/4791 POM_5V_CPU 162/133
RAM 2175/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,7%@102,1%@102,3%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43.5C thermal@32.75C POM_5V_IN 7656/7158 POM_5V_GPU 5096/4829 POM_5V_CPU 162/137
RAM 2175/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,7%@204,1%@204,3%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@30.5C AO@39.5C thermal@32.75C POM_5V_IN 6686/7105 POM_5V_GPU 3604/4693 POM_5V_CPU 123/135
RAM 2176/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [28%@1479,13%@1479,2%@1479,1%@1479] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@29.5C AO@38C thermal@31.75C POM_5V_IN 6255/7020 POM_5V_GPU 2592/4483 POM_5V_CPU 576/179
RAM 2173/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,9%@204,2%@204,1%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@32.75C POM_5V_IN 6676/6989 POM_5V_GPU 4007/4440 POM_5V_CPU 122/174
RAM 2173/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,11%@204,2%@204,3%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@33C POM_5V_IN 6900/6981 POM_5V_GPU 4695/4461 POM_5V_CPU 163/173
RAM 2173/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,1%@102,3%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@31C AO@42.5C thermal@30.25C POM_5V_IN 6870/6973 POM_5V_GPU 4695/4479 POM_5V_CPU 122/169
RAM 2173/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@204,3%@204,0%@204,2%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@30.5C AO@43C thermal@32.25C POM_5V_IN 7093/6981 POM_5V_GPU 4925/4511 POM_5V_CPU 122/166
RAM 2173/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,1%@102,0%@102,3%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@43C thermal@32.25C POM_5V_IN 7175/6994 POM_5V_GPU 5047/4546 POM_5V_CPU 122/163
RAM 2174/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,0%@102,2%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@43C thermal@32.75C POM_5V_IN 7093/7000 POM_5V_GPU 4932/4571 POM_5V_CPU 122/160
RAM 2174/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,3%@102,0%@102,2%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43.5C thermal@30.75C POM_5V_IN 7175/7011 POM_5V_GPU 5047/4599 POM_5V_CPU 122/158
RAM 2174/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,2%@102,0%@102,3%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43.5C thermal@33C POM_5V_IN 7245/7024 POM_5V_GPU 5088/4626 POM_5V_CPU 122/156
RAM 2174/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,2%@102,3%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@31C AO@40C thermal@32.5C POM_5V_IN 6378/6990 POM_5V_GPU 3662/4575 POM_5V_CPU 123/154
RAM 2174/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,2%@102,0%@102,3%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@31.5C PMIC@50C GPU@30C AO@38.5C thermal@32C POM_5V_IN 5358/6908 POM_5V_GPU 2492/4471 POM_5V_CPU 124/153
RAM 2174/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@102,0%@102,3%@102] EMC_FREQ 31%@1600 GR3D_FREQ 48%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@32C POM_5V_IN 5441/6838 POM_5V_GPU 2981/4400 POM_5V_CPU 124/151
RAM 2174/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,4%@102,1%@102,4%@102] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@33C POM_5V_IN 6481/6822 POM_5V_GPU 4259/4393 POM_5V_CPU 122/150
RAM 2174/3964MB (lfb 71x4MB) SWAP 322/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,0%@102,0%@102,4%@102] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@30.5C AO@43.5C thermal@33C POM_5V_IN 6900/6825 POM_5V_GPU 4769/4410 POM_5V_CPU 122/149
