RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,8%@204,8%@204,1%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@37C PMIC@50C GPU@33.5C AO@45.5C thermal@35.5C POM_5V_IN 8319/8319 POM_5V_GPU 5176/5176 POM_5V_CPU 120/120
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,5%@204,12%@204,3%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30.5C CPU@37.5C PMIC@50C GPU@34C AO@45.5C thermal@36C POM_5V_IN 8640/8479 POM_5V_GPU 5391/5283 POM_5V_CPU 160/140
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,8%@102,5%@102,2%@102] EMC_FREQ 41%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@37.5C PMIC@50C GPU@34.5C AO@46C thermal@34.25C POM_5V_IN 8613/8524 POM_5V_GPU 5320/5295 POM_5V_CPU 120/133
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,11%@102,3%@102,2%@102] EMC_FREQ 46%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@37C PMIC@50C GPU@33C AO@45C thermal@36C POM_5V_IN 7575/8286 POM_5V_GPU 4611/5124 POM_5V_CPU 121/130
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,7%@204,2%@204,3%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30C CPU@37.5C PMIC@50C GPU@34C AO@46C thermal@35.5C POM_5V_IN 8533/8336 POM_5V_GPU 5280/5155 POM_5V_CPU 160/136
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,5%@204,2%@204,4%@204] EMC_FREQ 51%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30.5C CPU@38C PMIC@50C GPU@34.5C AO@46C thermal@35.5C POM_5V_IN 8640/8386 POM_5V_GPU 5391/5194 POM_5V_CPU 120/133
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,5%@204,1%@204,3%@204] EMC_FREQ 52%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30.5C CPU@37.5C PMIC@50C GPU@35C AO@44.5C thermal@36C POM_5V_IN 8319/8377 POM_5V_GPU 4911/5154 POM_5V_CPU 121/131
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,5%@204,5%@204,4%@204] EMC_FREQ 53%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30.5C CPU@37.5C PMIC@50C GPU@34C AO@45.5C thermal@36C POM_5V_IN 7834/8309 POM_5V_GPU 4798/5109 POM_5V_CPU 161/135
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,5%@204,2%@204,2%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30.5C CPU@38C PMIC@50C GPU@34.5C AO@46C thermal@35.25C POM_5V_IN 8467/8326 POM_5V_GPU 5288/5129 POM_5V_CPU 120/133
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,4%@204,2%@204,3%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30.5C CPU@38C PMIC@50C GPU@34.5C AO@46C thermal@36C POM_5V_IN 8600/8354 POM_5V_GPU 5391/5155 POM_5V_CPU 120/132
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,3%@204,2%@204,3%@204] EMC_FREQ 55%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30.5C CPU@37C PMIC@50C GPU@34.5C AO@44.5C thermal@35.5C POM_5V_IN 7955/8317 POM_5V_GPU 4644/5109 POM_5V_CPU 162/135
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@204,3%@204,4%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30.5C CPU@37.5C PMIC@50C GPU@34.5C AO@46C thermal@36.25C POM_5V_IN 7535/8252 POM_5V_GPU 4853/5087 POM_5V_CPU 121/133
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,4%@102,2%@102,5%@102] EMC_FREQ 55%@1600 GR3D_FREQ 99%@921 APE 25 PLL@30.5C CPU@37.5C PMIC@50C GPU@34.5C AO@46C thermal@36.25C POM_5V_IN 8131/8243 POM_5V_GPU 5305/5104 POM_5V_CPU 120/132
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,1%@204,3%@204,7%@204] EMC_FREQ 55%@1600 GR3D_FREQ 99%@921 APE 25 PLL@31C CPU@38.5C PMIC@50C GPU@34.5C AO@46.5C thermal@35.75C POM_5V_IN 8279/8245 POM_5V_GPU 5377/5124 POM_5V_CPU 160/134
RAM 1855/3964MB (lfb 61x4MB) SWAP 354/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,1%@102,2%@102,3%@204] EMC_FREQ 55%@1600 GR3D_FREQ 99%@921 APE 25 PLL@31C CPU@37C PMIC@50C GPU@34C AO@43.5C thermal@36C POM_5V_IN 6840/8152 POM_5V_GPU 4014/5050 POM_5V_CPU 123/133
