RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,11%@204,5%@204,0%@204] EMC_FREQ 7%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35.5C PMIC@50C GPU@31C AO@43.5C thermal@33.25C POM_5V_IN 7215/7215 POM_5V_GPU 4843/4843 POM_5V_CPU 122/122
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,13%@204,6%@204,1%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@36C PMIC@50C GPU@31C AO@44C thermal@33.25C POM_5V_IN 7286/7250 POM_5V_GPU 4876/4859 POM_5V_CPU 162/142
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,8%@102,4%@204,0%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35.5C PMIC@50C GPU@31C AO@43C thermal@33.25C POM_5V_IN 7175/7225 POM_5V_GPU 4762/4827 POM_5V_CPU 122/135
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,13%@204,4%@204,0%@204] EMC_FREQ 12%@1600 GR3D_FREQ 60%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@33.25C POM_5V_IN 6491/7041 POM_5V_GPU 4061/4635 POM_5V_CPU 123/132
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,13%@102,6%@102,0%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@36C PMIC@50C GPU@31.5C AO@43.5C thermal@33.25C POM_5V_IN 7134/7060 POM_5V_GPU 4843/4677 POM_5V_CPU 122/130
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,7%@102,4%@102,0%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31.5C AO@44C thermal@33.5C POM_5V_IN 6870/7028 POM_5V_GPU 4866/4708 POM_5V_CPU 122/128
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@102,4%@102,1%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31C AO@43.5C thermal@33.5C POM_5V_IN 6717/6984 POM_5V_GPU 4784/4719 POM_5V_CPU 122/127
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,2%@403,7%@403,1%@403] EMC_FREQ 13%@1600 GR3D_FREQ 90%@921 APE 25 PLL@27.5C CPU@35.5C PMIC@50C GPU@31C AO@43.5C thermal@33.75C POM_5V_IN 6522/6926 POM_5V_GPU 4423/4682 POM_5V_CPU 164/132
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@102,4%@204,0%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31C AO@44C thermal@33.5C POM_5V_IN 6829/6915 POM_5V_GPU 4866/4702 POM_5V_CPU 122/131
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,0%@102,1%@102,3%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31.5C AO@44C thermal@33.5C POM_5V_IN 6829/6906 POM_5V_GPU 4859/4718 POM_5V_CPU 122/130
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,0%@102,1%@102,5%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31.5C AO@44C thermal@32.75C POM_5V_IN 6758/6893 POM_5V_GPU 4825/4728 POM_5V_CPU 122/129
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,2%@204,2%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 94%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31C AO@43.5C thermal@33C POM_5V_IN 6409/6852 POM_5V_GPU 4430/4703 POM_5V_CPU 123/129
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@204,0%@204,1%@204,2%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31.5C AO@44C thermal@33C POM_5V_IN 6788/6847 POM_5V_GPU 4866/4715 POM_5V_CPU 122/128
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,1%@204,3%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31C AO@44C thermal@33C POM_5V_IN 6788/6843 POM_5V_GPU 4866/4726 POM_5V_CPU 122/128
RAM 1858/3964MB (lfb 76x4MB) SWAP 350/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,1%@102,1%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31.5C AO@44.5C thermal@32.75C POM_5V_IN 6799/6840 POM_5V_GPU 4825/4733 POM_5V_CPU 122/127
