RAM 1973/3964MB (lfb 87x4MB) SWAP 346/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@307,2%@307,0%@307,1%@307] EMC_FREQ 10%@1600 GR3D_FREQ 48%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@28C POM_5V_IN 5788/5788 POM_5V_GPU 3596/3596 POM_5V_CPU 165/165
RAM 1973/3964MB (lfb 87x4MB) SWAP 346/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,1%@102,10%@102,1%@102] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30C POM_5V_IN 6522/6155 POM_5V_GPU 4423/4009 POM_5V_CPU 122/143
RAM 1973/3964MB (lfb 87x4MB) SWAP 346/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,6%@204,7%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 56%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30.75C POM_5V_IN 5714/6008 POM_5V_GPU 3514/3844 POM_5V_CPU 124/137
RAM 1973/3964MB (lfb 87x4MB) SWAP 346/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,13%@102,1%@102,8%@102] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6522/6136 POM_5V_GPU 4423/3989 POM_5V_CPU 122/133
RAM 1973/3964MB (lfb 87x4MB) SWAP 346/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,9%@102,1%@204,1%@204] EMC_FREQ 21%@1600 GR3D_FREQ 91%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.25C POM_5V_IN 5944/6098 POM_5V_GPU 3750/3941 POM_5V_CPU 164/139
RAM 1973/3964MB (lfb 87x4MB) SWAP 346/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,10%@204,2%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6522/6168 POM_5V_GPU 4464/4028 POM_5V_CPU 122/136
RAM 1973/3964MB (lfb 87x4MB) SWAP 346/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,14%@204,2%@204,1%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5985/6142 POM_5V_GPU 3791/3994 POM_5V_CPU 164/140
RAM 1973/3964MB (lfb 87x4MB) SWAP 346/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,11%@102,0%@102,1%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@30.75C POM_5V_IN 6563/6195 POM_5V_GPU 4505/4058 POM_5V_CPU 123/138
RAM 1973/3964MB (lfb 87x4MB) SWAP 346/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,12%@102,3%@102,5%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 6017/6175 POM_5V_GPU 3950/4046 POM_5V_CPU 123/136
RAM 1973/3964MB (lfb 87x4MB) SWAP 346/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,9%@204,8%@204,0%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@39C thermal@30.75C POM_5V_IN 6368/6194 POM_5V_GPU 4026/4044 POM_5V_CPU 123/135
RAM 1973/3964MB (lfb 87x4MB) SWAP 346/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,5%@102,1%@102,2%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 6368/6210 POM_5V_GPU 4307/4068 POM_5V_CPU 123/134
