RAM 2067/3964MB (lfb 50x4MB) SWAP 233/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,10%@403,2%@403,1%@403] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@28C PMIC@50C GPU@27C AO@34.5C thermal@28C POM_5V_IN 4485/4485 POM_5V_GPU 1922/1922 POM_5V_CPU 167/167
RAM 2067/3964MB (lfb 50x4MB) SWAP 233/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,11%@102,1%@102,2%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@27C AO@34.5C thermal@28.25C POM_5V_IN 4646/4565 POM_5V_GPU 2260/2091 POM_5V_CPU 125/146
RAM 2067/3964MB (lfb 50x4MB) SWAP 233/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,11%@102,1%@102,0%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27.5C AO@35C thermal@28.25C POM_5V_IN 5041/4724 POM_5V_GPU 2587/2256 POM_5V_CPU 125/139
RAM 2067/3964MB (lfb 50x4MB) SWAP 233/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,12%@204,2%@204,1%@204] EMC_FREQ 25%@1600 GR3D_FREQ 62%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@26.5C AO@35.5C thermal@27.5C POM_5V_IN 4394/4641 POM_5V_GPU 2382/2287 POM_5V_CPU 125/135
RAM 2067/3964MB (lfb 50x4MB) SWAP 233/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,11%@204,2%@204,1%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@28.5C PMIC@50C GPU@27C AO@35C thermal@27.5C POM_5V_IN 4687/4650 POM_5V_GPU 2302/2290 POM_5V_CPU 125/133
RAM 2067/3964MB (lfb 50x4MB) SWAP 233/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,21%@102,2%@102,1%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@28.5C PMIC@50C GPU@27.5C AO@35C thermal@28.25C POM_5V_IN 5358/4768 POM_5V_GPU 2492/2324 POM_5V_CPU 208/145
RAM 2067/3964MB (lfb 50x4MB) SWAP 233/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,13%@204,3%@204,3%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@28.25C POM_5V_IN 5820/4918 POM_5V_GPU 3132/2439 POM_5V_CPU 123/142
RAM 2067/3964MB (lfb 50x4MB) SWAP 233/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,17%@204,4%@204,2%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@28.5C PMIC@50C GPU@27C AO@34.5C thermal@28.25C POM_5V_IN 4680/4888 POM_5V_GPU 2044/2390 POM_5V_CPU 166/145
RAM 2067/3964MB (lfb 50x4MB) SWAP 233/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,14%@204,4%@204,1%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27.5C AO@35C thermal@28.75C POM_5V_IN 5200/4923 POM_5V_GPU 2496/2401 POM_5V_CPU 124/143
RAM 2067/3964MB (lfb 50x4MB) SWAP 233/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@307,9%@307,7%@307,4%@307] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28C POM_5V_IN 5432/4974 POM_5V_GPU 2770/2438 POM_5V_CPU 124/141
RAM 2067/3964MB (lfb 50x4MB) SWAP 233/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,8%@102,10%@1479,3%@1479] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@27.5C AO@35C thermal@28.25C POM_5V_IN 4756/4954 POM_5V_GPU 2128/2410 POM_5V_CPU 166/143
