RAM 1845/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@403,3%@403,1%@403,1%@403] EMC_FREQ 6%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@29.25C POM_5V_IN 5672/5672 POM_5V_GPU 3720/3720 POM_5V_CPU 165/165
RAM 1845/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,5%@204,2%@204,4%@307] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29.25C POM_5V_IN 5200/5436 POM_5V_GPU 3239/3479 POM_5V_CPU 166/165
RAM 1845/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@307,2%@307,0%@307,4%@307] EMC_FREQ 10%@1600 GR3D_FREQ 64%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@38C thermal@29.5C POM_5V_IN 5241/5371 POM_5V_GPU 3364/3441 POM_5V_CPU 166/165
RAM 1845/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [27%@102,5%@102,1%@102,2%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29.25C POM_5V_IN 5598/5427 POM_5V_GPU 3483/3451 POM_5V_CPU 165/165
RAM 1845/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@102,3%@102,2%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@38C thermal@29.5C POM_5V_IN 5241/5390 POM_5V_GPU 3281/3417 POM_5V_CPU 124/157
RAM 1845/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@307,1%@403,3%@403,3%@403] EMC_FREQ 12%@1600 GR3D_FREQ 50%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 5158/5351 POM_5V_GPU 3281/3394 POM_5V_CPU 166/158
RAM 1845/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,1%@204,3%@204,4%@204] EMC_FREQ 13%@1600 GR3D_FREQ 58%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.25C POM_5V_IN 5474/5369 POM_5V_GPU 3602/3424 POM_5V_CPU 124/153
RAM 1845/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@307,3%@307,0%@307,1%@307] EMC_FREQ 13%@1600 GR3D_FREQ 95%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5116/5337 POM_5V_GPU 3281/3406 POM_5V_CPU 124/150
RAM 1845/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,5%@204,2%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5200/5322 POM_5V_GPU 3322/3397 POM_5V_CPU 124/147
RAM 1845/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,4%@204,3%@307,1%@307] EMC_FREQ 13%@1600 GR3D_FREQ 76%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29.5C POM_5V_IN 5158/5305 POM_5V_GPU 3322/3389 POM_5V_CPU 124/144
RAM 1845/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@102,3%@102,0%@102,1%@102] EMC_FREQ 13%@1600 GR3D_FREQ 85%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29.75C POM_5V_IN 5557/5328 POM_5V_GPU 3405/3390 POM_5V_CPU 166/146
