RAM 1905/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [13%@403,3%@403,3%@403,1%@403] EMC_FREQ 7%@1600 GR3D_FREQ 89%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26.5C AO@35C thermal@26C POM_5V_IN 5208/5208 POM_5V_GPU 2999/2999 POM_5V_CPU 166/166
RAM 1905/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,4%@204,2%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 87%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@27C AO@35.5C thermal@27.75C POM_5V_IN 4198/4822 POM_5V_GPU 2427/2733 POM_5V_CPU 125/147
RAM 1905/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@102,3%@102,6%@102,1%@102] EMC_FREQ 19%@1600 GR3D_FREQ 88%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@35.5C thermal@28.25C POM_5V_IN 4923/4826 POM_5V_GPU 2800/2736 POM_5V_CPU 125/146
RAM 1905/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,6%@102,16%@102,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@27C AO@35.5C thermal@28C POM_5V_IN 4485/4812 POM_5V_GPU 2553/2728 POM_5V_CPU 125/145
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,10%@204,5%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 67%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@28.25C POM_5V_IN 5083/4823 POM_5V_GPU 3083/2742 POM_5V_CPU 124/144
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@307,4%@307,3%@307,1%@307] EMC_FREQ 19%@1600 GR3D_FREQ 68%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@27.75C POM_5V_IN 4638/4815 POM_5V_GPU 2754/2743 POM_5V_CPU 125/144
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,3%@102,3%@102,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 89%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@35.5C thermal@28.25C POM_5V_IN 4847/4817 POM_5V_GPU 2674/2740 POM_5V_CPU 125/143
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,8%@204,3%@204,1%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@36C thermal@28.5C POM_5V_IN 4485/4805 POM_5V_GPU 2674/2738 POM_5V_CPU 125/142
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,6%@204,2%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 63%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@27C AO@36C thermal@27.75C POM_5V_IN 5083/4814 POM_5V_GPU 2999/2747 POM_5V_CPU 125/142
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,11%@102,8%@102,2%@102] EMC_FREQ 19%@1600 GR3D_FREQ 98%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@35C thermal@28C POM_5V_IN 4687/4810 POM_5V_GPU 2511/2739 POM_5V_CPU 125/141
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,13%@307,9%@307,4%@307] EMC_FREQ 19%@1600 GR3D_FREQ 96%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 4646/4805 POM_5V_GPU 2795/2741 POM_5V_CPU 125/140
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@307,14%@307,7%@307,3%@307] EMC_FREQ 19%@1600 GR3D_FREQ 66%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.5C POM_5V_IN 5124/4815 POM_5V_GPU 3078/2751 POM_5V_CPU 124/140
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,24%@307,3%@307,4%@307] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@36C thermal@28.25C POM_5V_IN 5124/4824 POM_5V_GPU 2999/2759 POM_5V_CPU 125/139
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,11%@102,9%@102,4%@204] EMC_FREQ 18%@1600 GR3D_FREQ 94%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@27C AO@35.5C thermal@28C POM_5V_IN 4646/4819 POM_5V_GPU 2511/2751 POM_5V_CPU 125/139
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,12%@204,12%@204,4%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@35.5C thermal@27.5C POM_5V_IN 4443/4808 POM_5V_GPU 2591/2747 POM_5V_CPU 125/139
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,4%@204,2%@204,0%@204] EMC_FREQ 18%@1600 GR3D_FREQ 98%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@27.75C POM_5V_IN 4798/4808 POM_5V_GPU 2958/2753 POM_5V_CPU 124/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,4%@102,3%@102,0%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@27C AO@35.5C thermal@28C POM_5V_IN 4729/4806 POM_5V_GPU 2595/2748 POM_5V_CPU 125/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,3%@204,1%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 70%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@35.5C thermal@27.75C POM_5V_IN 5007/4811 POM_5V_GPU 2795/2750 POM_5V_CPU 125/137
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,4%@102,0%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@27C AO@35C thermal@28.25C POM_5V_IN 4806/4811 POM_5V_GPU 2674/2748 POM_5V_CPU 125/137
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,5%@102,1%@102,3%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@27C AO@35.5C thermal@28C POM_5V_IN 4729/4809 POM_5V_GPU 2511/2742 POM_5V_CPU 167/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [16%@307,5%@307,4%@307,1%@307] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 4840/4809 POM_5V_GPU 2958/2747 POM_5V_CPU 166/139
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,2%@204,0%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@36C thermal@28.25C POM_5V_IN 4520/4803 POM_5V_GPU 2716/2746 POM_5V_CPU 125/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,3%@204,2%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27C AO@35.5C thermal@28.25C POM_5V_IN 4729/4801 POM_5V_GPU 2595/2743 POM_5V_CPU 167/139
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,4%@204,2%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@27.75C POM_5V_IN 4604/4796 POM_5V_GPU 2754/2743 POM_5V_CPU 125/139
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@102,4%@102,3%@102,0%@102] EMC_FREQ 19%@1600 GR3D_FREQ 65%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@35.5C thermal@28C POM_5V_IN 4889/4798 POM_5V_GPU 2800/2744 POM_5V_CPU 125/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,6%@204,0%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.25C POM_5V_IN 4562/4793 POM_5V_GPU 2712/2743 POM_5V_CPU 125/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,13%@204,11%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 66%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.25C POM_5V_IN 4882/4795 POM_5V_GPU 2995/2749 POM_5V_CPU 166/139
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,5%@204,3%@204,0%@204] EMC_FREQ 19%@1600 GR3D_FREQ 97%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@35.5C thermal@27.75C POM_5V_IN 4965/4799 POM_5V_GPU 2795/2750 POM_5V_CPU 125/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,3%@204,1%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27.5C AO@36.5C thermal@28C POM_5V_IN 4478/4792 POM_5V_GPU 2674/2748 POM_5V_CPU 166/139
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,4%@204,1%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@28.25C POM_5V_IN 4847/4793 POM_5V_GPU 2758/2748 POM_5V_CPU 125/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,4%@102,0%@102,2%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27.5C AO@35C thermal@28C POM_5V_IN 4931/4796 POM_5V_GPU 2716/2748 POM_5V_CPU 125/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@307,4%@307,1%@307,2%@307] EMC_FREQ 19%@1600 GR3D_FREQ 91%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 4520/4791 POM_5V_GPU 2674/2746 POM_5V_CPU 125/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@102,3%@102,1%@204,1%@204] EMC_FREQ 19%@1600 GR3D_FREQ 67%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 5124/4797 POM_5V_GPU 3041/2752 POM_5V_CPU 124/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,7%@204,4%@204,1%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@35.5C thermal@28.25C POM_5V_IN 4923/4799 POM_5V_GPU 2754/2752 POM_5V_CPU 167/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,3%@204,1%@102,3%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@28.25C POM_5V_IN 4485/4793 POM_5V_GPU 2553/2748 POM_5V_CPU 125/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,3%@204,2%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 67%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 5041/4798 POM_5V_GPU 3120/2755 POM_5V_CPU 124/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,3%@204,2%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@35.5C thermal@28.25C POM_5V_IN 4923/4800 POM_5V_GPU 2795/2756 POM_5V_CPU 125/137
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,3%@204,0%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 84%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@36C thermal@28.5C POM_5V_IN 4401/4793 POM_5V_GPU 2553/2752 POM_5V_CPU 167/138
RAM 1906/3964MB (lfb 14x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [25%@102,4%@102,2%@102,5%@102] EMC_FREQ 19%@1600 GR3D_FREQ 91%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@35.5C thermal@28.25C POM_5V_IN 5124/4799 POM_5V_GPU 2879/2754 POM_5V_CPU 125/138
