RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@307,7%@307,5%@307,3%@307] EMC_FREQ 7%@1600 GR3D_FREQ 61%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.25C POM_5V_IN 5672/5672 POM_5V_GPU 3756/3756 POM_5V_CPU 165/165
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,5%@204,1%@204,2%@204] EMC_FREQ 9%@1600 GR3D_FREQ 80%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5788/5730 POM_5V_GPU 3880/3818 POM_5V_CPU 123/144
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,5%@204,1%@204,2%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@30C POM_5V_IN 5515/5658 POM_5V_GPU 3643/3759 POM_5V_CPU 124/137
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [27%@102,5%@102,0%@102,4%@102] EMC_FREQ 12%@1600 GR3D_FREQ 65%@921 APE 25 PLL@24.5C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@29.75C POM_5V_IN 6099/5768 POM_5V_GPU 3956/3808 POM_5V_CPU 165/144
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@102,7%@102,1%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 69%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@38C thermal@30C POM_5V_IN 5598/5734 POM_5V_GPU 3478/3742 POM_5V_CPU 165/148
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [26%@102,2%@102,0%@102,5%@102] EMC_FREQ 14%@1600 GR3D_FREQ 57%@921 APE 25 PLL@24.5C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5829/5750 POM_5V_GPU 3839/3758 POM_5V_CPU 124/144
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@403,19%@403,16%@403,4%@403] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@28.5C AO@39.5C thermal@30C POM_5V_IN 6941/5920 POM_5V_GPU 4117/3809 POM_5V_CPU 407/181
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,24%@307,4%@307,3%@307] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 5316/5844 POM_5V_GPU 3442/3763 POM_5V_CPU 165/179
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,24%@102,1%@102,1%@102] EMC_FREQ 15%@1600 GR3D_FREQ 66%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 5912/5852 POM_5V_GPU 3679/3754 POM_5V_CPU 165/178
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,25%@204,2%@204,1%@204] EMC_FREQ 15%@1600 GR3D_FREQ 56%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 5944/5861 POM_5V_GPU 3797/3758 POM_5V_CPU 165/176
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,21%@204,1%@204,2%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30.5C POM_5V_IN 5441/5823 POM_5V_GPU 3483/3733 POM_5V_CPU 165/175
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,24%@204,6%@204,2%@204] EMC_FREQ 15%@1600 GR3D_FREQ 47%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30C POM_5V_IN 5788/5820 POM_5V_GPU 3839/3742 POM_5V_CPU 123/171
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,24%@204,1%@204,4%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@30.75C POM_5V_IN 5283/5778 POM_5V_GPU 3400/3716 POM_5V_CPU 124/167
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,22%@307,3%@307,2%@307] EMC_FREQ 15%@1600 GR3D_FREQ 81%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5432/5754 POM_5V_GPU 3561/3705 POM_5V_CPU 165/167
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,25%@204,2%@204,3%@204] EMC_FREQ 15%@1600 GR3D_FREQ 67%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@30.25C POM_5V_IN 5903/5764 POM_5V_GPU 3880/3716 POM_5V_CPU 124/164
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,21%@204,3%@204,1%@204] EMC_FREQ 15%@1600 GR3D_FREQ 56%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@30.25C POM_5V_IN 5861/5770 POM_5V_GPU 3962/3732 POM_5V_CPU 165/164
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,22%@102,1%@102,2%@102] EMC_FREQ 15%@1600 GR3D_FREQ 85%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 5755/5769 POM_5V_GPU 3483/3717 POM_5V_CPU 165/164
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,24%@204,3%@204,2%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 5316/5744 POM_5V_GPU 3483/3704 POM_5V_CPU 165/164
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,27%@102,5%@204,0%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5557/5734 POM_5V_GPU 3519/3694 POM_5V_CPU 165/164
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,25%@102,0%@102,4%@102] EMC_FREQ 15%@1600 GR3D_FREQ 98%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5399/5717 POM_5V_GPU 3400/3679 POM_5V_CPU 165/164
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,23%@204,6%@204,3%@204] EMC_FREQ 15%@1600 GR3D_FREQ 56%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5870/5724 POM_5V_GPU 3602/3676 POM_5V_CPU 165/164
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,24%@307,3%@307,4%@307] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.5C POM_5V_IN 5903/5732 POM_5V_GPU 3833/3683 POM_5V_CPU 164/164
RAM 1864/3964MB (lfb 32x4MB) SWAP 222/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,21%@102,5%@204,2%@204] EMC_FREQ 15%@1600 GR3D_FREQ 58%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30.25C POM_5V_IN 5903/5740 POM_5V_GPU 3956/3695 POM_5V_CPU 123/162
