RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@307,9%@403,2%@403,0%@403] EMC_FREQ 17%@1600 GR3D_FREQ 94%@921 APE 25 PLL@23C CPU@27C PMIC@50C GPU@25C AO@33C thermal@24.75C POM_5V_IN 4923/4923 POM_5V_GPU 2371/2371 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,14%@102,3%@102,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 88%@921 APE 25 PLL@23C CPU@28C PMIC@50C GPU@25C AO@33.5C thermal@26.75C POM_5V_IN 5441/5182 POM_5V_GPU 2658/2514 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,13%@102,2%@204,1%@204] EMC_FREQ 35%@1600 GR3D_FREQ 90%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25C AO@33C thermal@25.75C POM_5V_IN 5441/5268 POM_5V_GPU 2658/2562 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,15%@102,2%@102,1%@102] EMC_FREQ 40%@1600 GR3D_FREQ 90%@921 APE 25 PLL@22.5C CPU@28C PMIC@50C GPU@25C AO@34C thermal@26.25C POM_5V_IN 5399/5301 POM_5V_GPU 2658/2586 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,15%@204,1%@204,3%@204] EMC_FREQ 43%@1600 GR3D_FREQ 81%@921 APE 25 PLL@22.5C CPU@27.5C PMIC@50C GPU@25C AO@34C thermal@25.75C POM_5V_IN 5515/5343 POM_5V_GPU 2857/2640 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,14%@307,1%@307,3%@307] EMC_FREQ 45%@1600 GR3D_FREQ 65%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@24.5C AO@33.5C thermal@25.5C POM_5V_IN 5358/5346 POM_5V_GPU 2658/2643 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,17%@204,2%@204,2%@204] EMC_FREQ 46%@1600 GR3D_FREQ 99%@921 APE 25 PLL@22.5C CPU@27C PMIC@50C GPU@25C AO@33.5C thermal@25.5C POM_5V_IN 4840/5273 POM_5V_GPU 2291/2593 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,16%@102,2%@102,1%@102] EMC_FREQ 47%@1600 GR3D_FREQ 99%@921 APE 25 PLL@22.5C CPU@27C PMIC@50C GPU@25.5C AO@32.5C thermal@26.25C POM_5V_IN 5007/5240 POM_5V_GPU 2044/2524 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,14%@102,4%@102,2%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@26.5C PMIC@50C GPU@25C AO@33C thermal@26.25C POM_5V_IN 4847/5196 POM_5V_GPU 2166/2484 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,15%@102,1%@102,2%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@26.5C PMIC@50C GPU@25C AO@32C thermal@26.25C POM_5V_IN 4882/5165 POM_5V_GPU 2086/2444 POM_5V_CPU 125/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,14%@204,1%@204,2%@307] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25C AO@34C thermal@26C POM_5V_IN 4882/5139 POM_5V_GPU 2329/2434 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,15%@307,2%@307,4%@307] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@26.5C PMIC@50C GPU@24.5C AO@33C thermal@26C POM_5V_IN 4722/5104 POM_5V_GPU 2169/2412 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,15%@102,0%@102,2%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@22.5C CPU@27C PMIC@50C GPU@25C AO@33C thermal@25.75C POM_5V_IN 4931/5091 POM_5V_GPU 2086/2387 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,14%@102,2%@102,3%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@27C PMIC@50C GPU@25.5C AO@32.5C thermal@26C POM_5V_IN 4923/5079 POM_5V_GPU 2169/2371 POM_5V_CPU 125/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,14%@204,0%@204,3%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@26.5C PMIC@50C GPU@25C AO@33C thermal@26.5C POM_5V_IN 5083/5079 POM_5V_GPU 2124/2354 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,15%@102,2%@102,2%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@27C PMIC@50C GPU@25C AO@33.5C thermal@25.75C POM_5V_IN 4923/5069 POM_5V_GPU 2208/2345 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,14%@102,3%@102,5%@204] EMC_FREQ 50%@1600 GR3D_FREQ 67%@921 APE 25 PLL@23C CPU@28C PMIC@50C GPU@25.5C AO@34.5C thermal@26.25C POM_5V_IN 5358/5086 POM_5V_GPU 2778/2371 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,14%@204,0%@204,3%@204] EMC_FREQ 50%@1600 GR3D_FREQ 55%@921 APE 25 PLL@23C CPU@28C PMIC@50C GPU@25.5C AO@34C thermal@26.25C POM_5V_IN 5399/5104 POM_5V_GPU 2658/2387 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,13%@102,2%@102,4%@102] EMC_FREQ 49%@1600 GR3D_FREQ 57%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@33.5C thermal@26C POM_5V_IN 5283/5113 POM_5V_GPU 2579/2397 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,14%@307,3%@307,3%@307] EMC_FREQ 49%@1600 GR3D_FREQ 72%@921 APE 25 PLL@23C CPU@28C PMIC@50C GPU@25.5C AO@34C thermal@26.5C POM_5V_IN 4958/5105 POM_5V_GPU 2454/2400 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,16%@102,2%@102,4%@102] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@34C thermal@26.25C POM_5V_IN 4680/5085 POM_5V_GPU 2166/2388 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,3%@204,9%@204,4%@204] EMC_FREQ 49%@1600 GR3D_FREQ 97%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@34C thermal@26.75C POM_5V_IN 4680/5067 POM_5V_GPU 2295/2384 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,11%@102,2%@102] EMC_FREQ 49%@1600 GR3D_FREQ 65%@921 APE 25 PLL@23C CPU@28C PMIC@50C GPU@25C AO@34C thermal@26.25C POM_5V_IN 5432/5082 POM_5V_GPU 2778/2401 POM_5V_CPU 124/124
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,5%@204,5%@204,6%@204] EMC_FREQ 49%@1600 GR3D_FREQ 88%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@25C AO@33.5C thermal@27C POM_5V_IN 5283/5091 POM_5V_GPU 2533/2407 POM_5V_CPU 166/125
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,7%@307,6%@307,8%@307] EMC_FREQ 49%@1600 GR3D_FREQ 74%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@34C thermal@26.5C POM_5V_IN 5358/5101 POM_5V_GPU 2616/2415 POM_5V_CPU 124/125
RAM 1965/3964MB (lfb 38x4MB) SWAP 228/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,3%@204,13%@204,5%@204] EMC_FREQ 49%@1600 GR3D_FREQ 96%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@33.5C thermal@26.25C POM_5V_IN 5283/5108 POM_5V_GPU 2537/2420 POM_5V_CPU 124/125
