RAM 2055/3964MB (lfb 30x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@307,6%@307,2%@307,3%@307] EMC_FREQ 9%@1600 GR3D_FREQ 78%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28.5C AO@36.5C thermal@29.25C POM_5V_IN 4764/4764 POM_5V_GPU 2378/2378 POM_5V_CPU 125/125
RAM 2056/3964MB (lfb 30x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,2%@204,0%@204,1%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@28.5C AO@36.5C thermal@31C POM_5V_IN 4771/4767 POM_5V_GPU 2636/2507 POM_5V_CPU 125/125
RAM 2056/3964MB (lfb 30x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,0%@102,1%@102,0%@102] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@29C AO@37.5C thermal@30C POM_5V_IN 5283/4939 POM_5V_GPU 3078/2697 POM_5V_CPU 124/124
RAM 2056/3964MB (lfb 30x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,7%@204,2%@204,0%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@30.75C POM_5V_IN 6296/5278 POM_5V_GPU 4080/3043 POM_5V_CPU 123/124
RAM 2054/3964MB (lfb 30x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@1479,14%@1479,4%@1479,0%@1479] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34.5C PMIC@50C GPU@29.5C AO@41C thermal@30.5C POM_5V_IN 7093/5641 POM_5V_GPU 4436/3321 POM_5V_CPU 651/229
RAM 2054/3964MB (lfb 30x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,5%@204,21%@204,16%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@41C thermal@29.75C POM_5V_IN 6594/5800 POM_5V_GPU 4130/3456 POM_5V_CPU 163/218
RAM 2054/3964MB (lfb 30x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,8%@204,27%@204,7%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@28.5C AO@40C thermal@31C POM_5V_IN 6213/5859 POM_5V_GPU 3697/3490 POM_5V_CPU 164/210
RAM 2054/3964MB (lfb 30x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,1%@204,31%@204,6%@204] EMC_FREQ 19%@1600 GR3D_FREQ 77%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.5C POM_5V_IN 5349/5795 POM_5V_GPU 2981/3427 POM_5V_CPU 165/205
RAM 2054/3964MB (lfb 30x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,1%@204,26%@204,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@29C AO@37C thermal@31.75C POM_5V_IN 5083/5716 POM_5V_GPU 2499/3323 POM_5V_CPU 166/200
RAM 2054/3964MB (lfb 30x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@204,18%@204,5%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@37.5C thermal@31.75C POM_5V_IN 5441/5688 POM_5V_GPU 3239/3315 POM_5V_CPU 124/193
RAM 2054/3964MB (lfb 30x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,4%@102,0%@102,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@29.75C POM_5V_IN 6635/5774 POM_5V_GPU 4471/3420 POM_5V_CPU 123/186
