RAM 1841/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@403,3%@403,19%@403,2%@403] EMC_FREQ 7%@1600 GR3D_FREQ 75%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5465/5465 POM_5V_GPU 3638/3638 POM_5V_CPU 165/165
RAM 1841/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,3%@204,24%@204,3%@204] EMC_FREQ 10%@1600 GR3D_FREQ 87%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29.5C POM_5V_IN 5441/5453 POM_5V_GPU 3359/3498 POM_5V_CPU 165/165
RAM 1841/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,3%@204,28%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 86%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5557/5487 POM_5V_GPU 3317/3438 POM_5V_CPU 165/165
RAM 1841/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,25%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 91%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28.5C AO@38C thermal@30C POM_5V_IN 5598/5515 POM_5V_GPU 3364/3419 POM_5V_CPU 166/165
RAM 1841/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,30%@204,2%@204] EMC_FREQ 13%@1600 GR3D_FREQ 72%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@29.75C POM_5V_IN 5358/5483 POM_5V_GPU 3359/3407 POM_5V_CPU 165/165
RAM 1841/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,0%@307,22%@307,3%@307] EMC_FREQ 14%@1600 GR3D_FREQ 92%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5116/5422 POM_5V_GPU 3239/3379 POM_5V_CPU 166/165
RAM 1841/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,5%@204,2%@204,3%@204] EMC_FREQ 14%@1600 GR3D_FREQ 76%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@29.5C POM_5V_IN 5714/5464 POM_5V_GPU 3602/3411 POM_5V_CPU 207/171
RAM 1841/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [27%@307,6%@307,2%@307,1%@307] EMC_FREQ 14%@1600 GR3D_FREQ 79%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5598/5480 POM_5V_GPU 3442/3415 POM_5V_CPU 165/170
RAM 1841/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,6%@204,1%@204,3%@204] EMC_FREQ 15%@1600 GR3D_FREQ 73%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.25C POM_5V_IN 5557/5489 POM_5V_GPU 3602/3435 POM_5V_CPU 165/169
RAM 1841/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@307,5%@307,1%@307,4%@307] EMC_FREQ 15%@1600 GR3D_FREQ 72%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5432/5483 POM_5V_GPU 3478/3440 POM_5V_CPU 165/169
RAM 1841/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [34%@204,6%@204,3%@204,1%@204] EMC_FREQ 15%@1600 GR3D_FREQ 79%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@29.75C POM_5V_IN 5474/5482 POM_5V_GPU 3561/3451 POM_5V_CPU 165/169
