RAM 1602/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,0%@102,3%@102,1%@204] EMC_FREQ 3%@1600 GR3D_FREQ 99%@460 APE 25 PLL@24C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@26.5C POM_5V_IN 2774/2774 POM_5V_GPU 937/937 POM_5V_CPU 170/170
RAM 1602/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,6%@204,18%@204,4%@204] EMC_FREQ 6%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@27C POM_5V_IN 5158/3966 POM_5V_GPU 3364/2150 POM_5V_CPU 165/167
RAM 1602/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@102,19%@102,5%@102] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@30.25C POM_5V_IN 5640/4524 POM_5V_GPU 3596/2632 POM_5V_CPU 165/166
RAM 1602/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,3%@204,14%@204,3%@204] EMC_FREQ 9%@1600 GR3D_FREQ 95%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@29C AO@39.5C thermal@30.25C POM_5V_IN 5507/4769 POM_5V_GPU 3679/2894 POM_5V_CPU 165/166
RAM 1602/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,2%@102,10%@102,3%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@30.5C POM_5V_IN 5598/4935 POM_5V_GPU 3442/3003 POM_5V_CPU 165/166
RAM 1602/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,2%@204,6%@204,0%@204] EMC_FREQ 11%@1600 GR3D_FREQ 65%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.5C POM_5V_IN 5590/5044 POM_5V_GPU 3756/3129 POM_5V_CPU 123/158
RAM 1602/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,2%@204,4%@204,0%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@29C AO@39C thermal@30C POM_5V_IN 5640/5129 POM_5V_GPU 3442/3173 POM_5V_CPU 124/153
RAM 1602/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [25%@102,6%@204,3%@204,16%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.75C POM_5V_IN 5349/5157 POM_5V_GPU 3519/3216 POM_5V_CPU 165/155
RAM 1602/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,4%@204,3%@204,3%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30.75C POM_5V_IN 5631/5209 POM_5V_GPU 3525/3251 POM_5V_CPU 124/151
RAM 1602/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,2%@102,0%@102,4%@102] EMC_FREQ 12%@1600 GR3D_FREQ 83%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30.5C POM_5V_IN 5820/5270 POM_5V_GPU 4039/3329 POM_5V_CPU 123/148
RAM 1602/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,5%@204,0%@204,3%@204] EMC_FREQ 12%@1600 GR3D_FREQ 84%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@30.5C POM_5V_IN 5590/5299 POM_5V_GPU 3756/3368 POM_5V_CPU 123/146
RAM 1602/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,4%@204,1%@204,2%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 5672/5330 POM_5V_GPU 3561/3384 POM_5V_CPU 165/148
