RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,8%@307,3%@307,0%@307] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@36C thermal@26C POM_5V_IN 5705/5705 POM_5V_GPU 3091/3091 POM_5V_CPU 123/123
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,12%@204,2%@204,2%@204] EMC_FREQ 30%@1600 GR3D_FREQ 93%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@36.5C thermal@28.5C POM_5V_IN 5976/5840 POM_5V_GPU 3369/3230 POM_5V_CPU 123/123
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,13%@204,2%@204,1%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36C thermal@28.5C POM_5V_IN 5664/5781 POM_5V_GPU 3013/3157 POM_5V_CPU 164/136
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,6%@204,13%@204,8%@204] EMC_FREQ 43%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27C AO@36.5C thermal@28.5C POM_5V_IN 5746/5772 POM_5V_GPU 3132/3151 POM_5V_CPU 164/143
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,7%@102,6%@102,7%@102] EMC_FREQ 46%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.5C POM_5V_IN 5474/5713 POM_5V_GPU 2852/3091 POM_5V_CPU 123/139
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,3%@204,17%@204,4%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36C thermal@28.75C POM_5V_IN 5465/5671 POM_5V_GPU 2889/3057 POM_5V_CPU 123/136
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,10%@204,2%@204,9%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@35.5C thermal@28.75C POM_5V_IN 5746/5682 POM_5V_GPU 2774/3017 POM_5V_CPU 124/134
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,3%@204,14%@204,3%@204] EMC_FREQ 50%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@35C thermal@28.25C POM_5V_IN 5829/5700 POM_5V_GPU 2894/3001 POM_5V_CPU 124/133
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,10%@204,10%@204,2%@204] EMC_FREQ 51%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@35C thermal@28.75C POM_5V_IN 5672/5697 POM_5V_GPU 2732/2971 POM_5V_CPU 124/132
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,10%@102,9%@102,2%@204] EMC_FREQ 51%@1600 GR3D_FREQ 59%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@35.5C thermal@29C POM_5V_IN 6026/5730 POM_5V_GPU 3137/2988 POM_5V_CPU 124/131
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,15%@102,3%@102,2%@102] EMC_FREQ 52%@1600 GR3D_FREQ 72%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@35.5C thermal@29C POM_5V_IN 5985/5753 POM_5V_GPU 3054/2994 POM_5V_CPU 124/130
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,18%@204,2%@204,2%@204] EMC_FREQ 52%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@28C AO@35.5C thermal@29.25C POM_5V_IN 5870/5763 POM_5V_GPU 2894/2985 POM_5V_CPU 124/130
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,14%@204,0%@204,0%@204] EMC_FREQ 52%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@36.5C thermal@29.25C POM_5V_IN 5622/5752 POM_5V_GPU 2972/2984 POM_5V_CPU 123/129
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,16%@204,3%@204,3%@204] EMC_FREQ 53%@1600 GR3D_FREQ 65%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.75C POM_5V_IN 6017/5771 POM_5V_GPU 3333/3009 POM_5V_CPU 123/129
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,16%@204,1%@204,1%@204] EMC_FREQ 52%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@29C POM_5V_IN 5515/5754 POM_5V_GPU 2935/3004 POM_5V_CPU 123/128
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,16%@102,1%@102,3%@102] EMC_FREQ 52%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@27.5C AO@35.5C thermal@29C POM_5V_IN 5788/5756 POM_5V_GPU 2815/2992 POM_5V_CPU 124/128
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,17%@204,1%@204,1%@204] EMC_FREQ 53%@1600 GR3D_FREQ 67%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@36.5C thermal@29C POM_5V_IN 6213/5783 POM_5V_GPU 3333/3012 POM_5V_CPU 123/128
RAM 1650/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,11%@204,6%@204,5%@204] EMC_FREQ 53%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.5C POM_5V_IN 5474/5765 POM_5V_GPU 2894/3006 POM_5V_CPU 123/127
