RAM 1623/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,2%@307,5%@307,1%@307] EMC_FREQ 5%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@33C PMIC@50C GPU@28.5C AO@40.5C thermal@26.75C POM_5V_IN 6676/6676 POM_5V_GPU 4743/4743 POM_5V_CPU 204/204
RAM 1623/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,1%@204,10%@204,2%@204] EMC_FREQ 6%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@33C PMIC@50C GPU@28.5C AO@40.5C thermal@30.25C POM_5V_IN 6522/6599 POM_5V_GPU 4710/4726 POM_5V_CPU 122/163
RAM 1623/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,4%@204,8%@204,2%@204] EMC_FREQ 7%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30.5C POM_5V_IN 6306/6501 POM_5V_GPU 4162/4538 POM_5V_CPU 123/149
RAM 1623/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@204,10%@204,1%@204] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@30.5C POM_5V_IN 6306/6452 POM_5V_GPU 4197/4453 POM_5V_CPU 123/143
RAM 1623/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,1%@204,9%@204,1%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@30.5C POM_5V_IN 6172/6396 POM_5V_GPU 4396/4441 POM_5V_CPU 123/139
RAM 1622/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,3%@204,11%@204,1%@204] EMC_FREQ 9%@1600 GR3D_FREQ 90%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.75C POM_5V_IN 6141/6353 POM_5V_GPU 4320/4421 POM_5V_CPU 164/143
RAM 1622/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,5%@102,8%@204,5%@204] EMC_FREQ 9%@1600 GR3D_FREQ 64%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@30.75C POM_5V_IN 6099/6317 POM_5V_GPU 4320/4406 POM_5V_CPU 123/140
RAM 1622/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,11%@204,0%@204] EMC_FREQ 10%@1600 GR3D_FREQ 78%@921 APE 25 PLL@25C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6255/6309 POM_5V_GPU 4478/4415 POM_5V_CPU 123/138
RAM 1622/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@102,3%@102,7%@102] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@30.75C POM_5V_IN 6440/6324 POM_5V_GPU 4594/4435 POM_5V_CPU 123/136
RAM 1622/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,2%@102,8%@102] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@41C thermal@31C POM_5V_IN 6409/6332 POM_5V_GPU 4635/4455 POM_5V_CPU 123/135
RAM 1623/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,1%@204,1%@204,8%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@41.5C thermal@31C POM_5V_IN 6563/6353 POM_5V_GPU 4751/4482 POM_5V_CPU 122/133
