RAM 1629/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,1%@307,0%@307,2%@307] EMC_FREQ 10%@1600 GR3D_FREQ 85%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@26.5C AO@36C thermal@25.75C POM_5V_IN 5779/5779 POM_5V_GPU 3209/3209 POM_5V_CPU 164/164
RAM 1630/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,3%@102,6%@102,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 98%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.5C POM_5V_IN 6017/5898 POM_5V_GPU 3214/3211 POM_5V_CPU 165/164
RAM 1629/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,16%@204,5%@204,0%@204] EMC_FREQ 31%@1600 GR3D_FREQ 92%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@35.5C thermal@28C POM_5V_IN 5308/5701 POM_5V_GPU 2935/3119 POM_5V_CPU 124/151
RAM 1629/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,26%@204,4%@204,4%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.5C POM_5V_IN 5548/5663 POM_5V_GPU 3137/3123 POM_5V_CPU 123/144
RAM 1629/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,28%@204,6%@204,1%@204] EMC_FREQ 39%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.5C POM_5V_IN 5349/5600 POM_5V_GPU 2976/3094 POM_5V_CPU 124/140
RAM 1629/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,27%@204,1%@204,6%@204] EMC_FREQ 42%@1600 GR3D_FREQ 91%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27C AO@36.5C thermal@28.5C POM_5V_IN 5705/5617 POM_5V_GPU 3256/3121 POM_5V_CPU 123/137
RAM 1629/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,25%@204,1%@204,3%@204] EMC_FREQ 44%@1600 GR3D_FREQ 71%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@27C AO@36C thermal@28.5C POM_5V_IN 6099/5686 POM_5V_GPU 3338/3152 POM_5V_CPU 164/141
RAM 1629/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,24%@204,1%@204,4%@204] EMC_FREQ 45%@1600 GR3D_FREQ 98%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.75C POM_5V_IN 5432/5654 POM_5V_GPU 2976/3130 POM_5V_CPU 123/138
RAM 1629/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,26%@102,6%@102,0%@102] EMC_FREQ 45%@1600 GR3D_FREQ 73%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27C AO@36.5C thermal@28.5C POM_5V_IN 5515/5639 POM_5V_GPU 2935/3108 POM_5V_CPU 123/137
RAM 1629/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,24%@204,1%@204,4%@204] EMC_FREQ 46%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.5C POM_5V_IN 5705/5645 POM_5V_GPU 3256/3123 POM_5V_CPU 123/135
RAM 1629/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,25%@204,3%@204,3%@204] EMC_FREQ 47%@1600 GR3D_FREQ 91%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.5C POM_5V_IN 5581/5639 POM_5V_GPU 3173/3127 POM_5V_CPU 164/138
